user,topic,tick
8,topic,0
18,topic,0
23,topic,0
27,topic,0
29,topic,0
35,topic,0
41,topic,0
51,topic,0
63,topic,0
66,topic,0
67,topic,0
85,topic,0
87,topic,0
88,topic,0
1,topic,1
26,topic,1
35,topic,1
41,topic,1
58,topic,1
59,topic,1
61,topic,1
63,topic,1
86,topic,1
94,topic,1
96,topic,1
97,topic,1
4,topic,2
7,topic,2
21,topic,2
41,topic,2
46,topic,2
70,topic,2
87,topic,2
95,topic,2
2,topic,3
10,topic,3
21,topic,3
30,topic,3
63,topic,3
85,topic,3
20,topic,4
32,topic,4
33,topic,4
44,topic,4
53,topic,4
54,topic,4
84,topic,4
96,topic,4
14,topic,5
16,topic,5
17,topic,5
32,topic,5
54,topic,5
71,topic,5
90,topic,5
93,topic,5
5,topic,6
21,topic,6
37,topic,6
40,topic,6
43,topic,6
63,topic,6
78,topic,6
85,topic,6
86,topic,6
2,topic,7
10,topic,7
19,topic,7
36,topic,7
46,topic,7
49,topic,7
56,topic,7
63,topic,7
82,topic,7
94,topic,7
96,topic,7
10,topic,8
29,topic,8
33,topic,8
35,topic,8
54,topic,8
55,topic,8
57,topic,8
13,topic,9
30,topic,9
34,topic,9
39,topic,9
45,topic,9
48,topic,9
73,topic,9
75,topic,9
84,topic,9
94,topic,9
98,topic,9
18,topic,10
19,topic,10
30,topic,10
33,topic,10
52,topic,10
53,topic,10
57,topic,10
61,topic,10
62,topic,10
65,topic,10
70,topic,10
80,topic,10
1,topic,11
2,topic,11
9,topic,11
21,topic,11
23,topic,11
53,topic,11
58,topic,11
71,topic,11
11,topic,12
15,topic,12
18,topic,12
39,topic,12
40,topic,12
41,topic,12
43,topic,12
45,topic,12
47,topic,12
54,topic,12
57,topic,12
67,topic,12
72,topic,12
73,topic,12
74,topic,12
81,topic,12
17,topic,13
24,topic,13
36,topic,13
38,topic,13
63,topic,13
64,topic,13
70,topic,13
82,topic,13
90,topic,13
7,topic,14
16,topic,14
23,topic,14
49,topic,14
53,topic,14
57,topic,14
78,topic,14
81,topic,14
82,topic,14
88,topic,14
5,topic,15
12,topic,15
16,topic,15
25,topic,15
33,topic,15
40,topic,15
47,topic,15
59,topic,15
86,topic,15
2,topic,16
10,topic,16
59,topic,16
77,topic,16
92,topic,16
1,topic,17
21,topic,17
29,topic,17
31,topic,17
36,topic,17
38,topic,17
