user,topic,tick
3,topic,0
19,topic,0
26,topic,0
30,topic,0
37,topic,0
51,topic,0
63,topic,0
67,topic,0
72,topic,0
82,topic,0
90,topic,0
91,topic,0
0,topic,1
8,topic,1
22,topic,1
29,topic,1
30,topic,1
41,topic,1
67,topic,1
70,topic,1
77,topic,1
93,topic,1
10,topic,2
25,topic,2
34,topic,2
42,topic,2
47,topic,2
54,topic,2
61,topic,2
68,topic,2
79,topic,2
86,topic,2
3,topic,3
23,topic,3
39,topic,3
42,topic,3
44,topic,3
70,topic,3
73,topic,3
83,topic,3
88,topic,3
94,topic,3
95,topic,3
13,topic,4
32,topic,4
34,topic,4
38,topic,4
58,topic,4
60,topic,4
65,topic,4
76,topic,4
83,topic,4
7,topic,5
9,topic,5
18,topic,5
42,topic,5
64,topic,5
88,topic,5
3,topic,6
26,topic,6
38,topic,6
43,topic,6
51,topic,6
53,topic,6
56,topic,6
61,topic,6
63,topic,6
80,topic,6
86,topic,6
90,topic,6
91,topic,6
95,topic,6
8,topic,7
24,topic,7
33,topic,7
41,topic,7
43,topic,7
94,topic,7
1,topic,8
4,topic,8
9,topic,8
21,topic,8
24,topic,8
28,topic,8
40,topic,8
73,topic,8
86,topic,8
3,topic,9
5,topic,9
6,topic,9
15,topic,9
22,topic,9
24,topic,9
46,topic,9
56,topic,9
64,topic,9
85,topic,9
91,topic,9
99,topic,9
12,topic,10
14,topic,10
23,topic,10
40,topic,10
43,topic,10
45,topic,10
60,topic,10
65,topic,10
96,topic,10
11,topic,11
12,topic,11
16,topic,11
33,topic,11
53,topic,11
61,topic,11
78,topic,11
81,topic,11
2,topic,12
6,topic,12
27,topic,12
35,topic,12
41,topic,12
54,topic,12
65,topic,12
71,topic,12
74,topic,12
82,topic,12
85,topic,12
86,topic,12
88,topic,12
90,topic,12
95,topic,12
98,topic,12
20,topic,13
25,topic,13
36,topic,13
52,topic,13
62,topic,13
63,topic,13
88,topic,13
5,topic,14
6,topic,14
15,topic,14
20,topic,14
33,topic,14
37,topic,14
46,topic,14
55,topic,14
68,topic,14
69,topic,14
72,topic,14
79,topic,14
82,topic,14
89,topic,14
95,topic,14
99,topic,14
3,topic,15
9,topic,15
13,topic,15
18,topic,15
31,topic,15
38,topic,15
49,topic,15
50,topic,15
53,topic,15
62,topic,15
66,topic,15
79,topic,15
81,topic,15
6,topic,16
7,topic,16
22,topic,16
33,topic,16
49,topic,16
55,topic,16
67,topic,16
91,topic,16
98,topic,16
0,topic,17
11,topic,17
22,topic,17
74,topic,17
98,topic,17
8,topic,18
14,topic,18
53,topic,18
54,topic,18
62,topic,18
67,topic,18
71,topic,18
75,topic,18
1,topic,19
7,topic,19
23,topic,19
40,topic,19
44,topic,19
47,topic,19
49,topic,19
52,topic,19
53,topic,19
58,topic,19
69,topic,19
0,topic,20
9,topic,20
10,topic,20
14,topic,20
17,topic,20
22,topic,20
27,topic,20
28,topic,20
31,topic,20
37,topic,20
42,topic,20
69,topic,20
81,topic,20
0,topic,21
8,topic,21
17,topic,21
20,topic,21
21,topic,21
22,topic,21
25,topic,21
28,topic,21
42,topic,21
48,topic,21
49,topic,21
51,topic,21
53,topic,21
63,topic,21
69,topic,21
74,topic,21
86,topic,21
94,topic,21
9,topic,22
19,topic,22
20,topic,22
30,topic,22
81,topic,22
89,topic,22
99,topic,22
19,topic,23
23,topic,23
25,topic,23
44,topic,23
46,topic,23
59,topic,23
95,topic,23
4,topic,24
7,topic,24
8,topic,24
11,topic,24
24,topic,24
26,topic,24
27,topic,24
31,topic,24
41,topic,24
46,topic,24
51,topic,24
55,topic,24
90,topic,24
5,topic,25
20,topic,25
34,topic,25
48,topic,25
56,topic,25
69,topic,25
76,topic,25
82,topic,25
8,topic,26
11,topic,26
17,topic,26
19,topic,26
20,topic,26
35,topic,26
59,topic,26
72,topic,26
81,topic,26
86,topic,26
88,topic,26
97,topic,26
22,topic,27
31,topic,27
36,topic,27
44,topic,27
46,topic,27
60,topic,27
69,topic,27
77,topic,27
80,topic,27
82,topic,27
83,topic,27
96,topic,27
97,topic,27
0,topic,28
1,topic,28
16,topic,28
18,topic,28
60,topic,28
76,topic,28
78,topic,28
86,topic,28
97,topic,28
5,topic,29
24,topic,29
25,topic,29
27,topic,29
40,topic,29
44,topic,29
45,topic,29
51,topic,29
57,topic,29
60,topic,29
70,topic,29
94,topic,29
95,topic,29
11,topic,30
17,topic,30
19,topic,30
35,topic,30
47,topic,30
66,topic,30
78,topic,30
85,topic,30
21,topic,31
34,topic,31
40,topic,31
41,topic,31
50,topic,31
53,topic,31
74,topic,31
81,topic,31
87,topic,31
7,topic,32
11,topic,32
22,topic,32
32,topic,32
37,topic,32
49,topic,32
51,topic,32
53,topic,32
65,topic,32
79,topic,32
8,topic,33
18,topic,33
35,topic,33
38,topic,33
41,topic,33
42,topic,33
57,topic,33
62,topic,33
64,topic,33
4,topic,34
5,topic,34
9,topic,34
40,topic,34
52,topic,34
54,topic,34
55,topic,34
57,topic,34
58,topic,34
59,topic,34
68,topic,34
74,topic,34
86,topic,34
0,topic,35
30,topic,35
35,topic,35
53,topic,35
65,topic,35
67,topic,35
70,topic,35
80,topic,35
86,topic,35
92,topic,35
99,topic,35
15,topic,36
17,topic,36
21,topic,36
22,topic,36
31,topic,36
37,topic,36
42,topic,36
48,topic,36
52,topic,36
60,topic,36
61,topic,36
81,topic,36
91,topic,36
95,topic,36
4,topic,37
21,topic,37
23,topic,37
26,topic,37
47,topic,37
58,topic,37
64,topic,37
85,topic,37
90,topic,37
6,topic,38
41,topic,38
42,topic,38
46,topic,38
50,topic,38
56,topic,38
22,topic,39
27,topic,39
34,topic,39
36,topic,39
56,topic,39
58,topic,39
60,topic,39
63,topic,39
73,topic,39
82,topic,39
94,topic,39
95,topic,39
97,topic,39
98,topic,39
3,topic,40
30,topic,40
36,topic,40
40,topic,40
45,topic,40
48,topic,40
65,topic,40
92,topic,40
96,topic,40
1,topic,41
16,topic,41
20,topic,41
22,topic,41
35,topic,41
37,topic,41
54,topic,41
72,topic,41
80,topic,41
4,topic,42
26,topic,42
38,topic,42
44,topic,42
66,topic,42
70,topic,42
75,topic,42
