user,topic,tick
6,topic,0
16,topic,0
47,topic,0
55,topic,0
57,topic,0
72,topic,0
78,topic,0
82,topic,0
84,topic,0
90,topic,0
95,topic,0
16,topic,1
22,topic,1
36,topic,1
37,topic,1
68,topic,1
77,topic,1
97,topic,1
3,topic,2
22,topic,2
29,topic,2
33,topic,2
40,topic,2
43,topic,2
60,topic,2
71,topic,2
11,topic,3
23,topic,3
39,topic,3
48,topic,3
63,topic,3
76,topic,3
0,topic,4
11,topic,4
14,topic,4
16,topic,4
37,topic,4
38,topic,4
52,topic,4
64,topic,4
65,topic,4
82,topic,4
87,topic,4
89,topic,4
91,topic,4
3,topic,5
31,topic,5
38,topic,5
57,topic,5
83,topic,5
92,topic,5
93,topic,5
10,topic,6
12,topic,6
19,topic,6
20,topic,6
21,topic,6
31,topic,6
35,topic,6
51,topic,6
52,topic,6
63,topic,6
69,topic,6
70,topic,6
72,topic,6
88,topic,6
90,topic,6
3,topic,7
8,topic,7
9,topic,7
11,topic,7
33,topic,7
34,topic,7
36,topic,7
44,topic,7
57,topic,7
60,topic,7
61,topic,7
65,topic,7
76,topic,7
95,topic,7
97,topic,7
9,topic,8
23,topic,8
29,topic,8
31,topic,8
32,topic,8
36,topic,8
41,topic,8
53,topic,8
56,topic,8
68,topic,8
84,topic,8
96,topic,8
97,topic,8
7,topic,9
20,topic,9
23,topic,9
48,topic,9
69,topic,9
80,topic,9
93,topic,9
4,topic,10
7,topic,10
15,topic,10
35,topic,10
62,topic,10
63,topic,10
64,topic,10
71,topic,10
73,topic,10
74,topic,10
84,topic,10
88,topic,10
1,topic,11
15,topic,11
19,topic,11
27,topic,11
56,topic,11
57,topic,11
76,topic,11
82,topic,11
98,topic,11
24,topic,12
45,topic,12
49,topic,12
52,topic,12
59,topic,12
68,topic,12
88,topic,12
93,topic,12
0,topic,13
6,topic,13
38,topic,13
69,topic,13
71,topic,13
82,topic,13
0,topic,14
2,topic,14
24,topic,14
30,topic,14
38,topic,14
48,topic,14
52,topic,14
62,topic,14
64,topic,14
65,topic,14
6,topic,15
8,topic,15
9,topic,15
17,topic,15
29,topic,15
33,topic,15
61,topic,15
63,topic,15
67,topic,15
82,topic,15
96,topic,15
97,topic,15
98,topic,15
4,topic,16
16,topic,16
23,topic,16
26,topic,16
29,topic,16
32,topic,16
41,topic,16
50,topic,16
66,topic,16
73,topic,16
74,topic,16
82,topic,16
89,topic,16
90,topic,16
97,topic,16
99,topic,16
2,topic,17
13,topic,17
25,topic,17
27,topic,17
37,topic,17
51,topic,17
99,topic,17
11,topic,18
33,topic,18
44,topic,18
48,topic,18
64,topic,18
74,topic,18
77,topic,18
79,topic,18
89,topic,18
92,topic,18
15,topic,19
21,topic,19
22,topic,19
27,topic,19
42,topic,19
55,topic,19
62,topic,19
94,topic,19
96,topic,19
0,topic,20
7,topic,20
16,topic,20
32,topic,20
34,topic,20
36,topic,20
38,topic,20
49,topic,20
75,topic,20
81,topic,20
83,topic,20
16,topic,21
20,topic,21
29,topic,21
42,topic,21
44,topic,21
59,topic,21
61,topic,21
68,topic,21
83,topic,21
94,topic,21
13,topic,22
15,topic,22
29,topic,22
36,topic,22
37,topic,22
65,topic,22
80,topic,22
83,topic,22
88,topic,22
89,topic,22
7,topic,23
16,topic,23
20,topic,23
34,topic,23
42,topic,23
50,topic,23
56,topic,23
72,topic,23
73,topic,23
82,topic,23
86,topic,23
87,topic,23
97,topic,23
22,topic,24
28,topic,24
33,topic,24
37,topic,24
47,topic,24
70,topic,24
71,topic,24
85,topic,24
1,topic,25
7,topic,25
32,topic,25
36,topic,25
47,topic,25
70,topic,25
75,topic,25
93,topic,25
95,topic,25
27,topic,26
45,topic,26
52,topic,26
57,topic,26
65,topic,26
67,topic,26
