user,topic,tick
0,topic,0
3,topic,0
11,topic,0
14,topic,0
28,topic,0
38,topic,0
40,topic,0
42,topic,0
44,topic,0
60,topic,0
76,topic,0
11,topic,1
14,topic,1
20,topic,1
27,topic,1
44,topic,1
48,topic,1
50,topic,1
52,topic,1
55,topic,1
62,topic,1
85,topic,1
2,topic,2
5,topic,2
19,topic,2
22,topic,2
43,topic,2
46,topic,2
56,topic,2
85,topic,2
88,topic,2
14,topic,3
19,topic,3
32,topic,3
46,topic,3
47,topic,3
57,topic,3
72,topic,3
88,topic,3
94,topic,3
19,topic,4
28,topic,4
41,topic,4
46,topic,4
51,topic,4
60,topic,4
63,topic,4
65,topic,4
66,topic,4
76,topic,4
90,topic,4
1,topic,5
10,topic,5
12,topic,5
27,topic,5
39,topic,5
48,topic,5
52,topic,5
55,topic,5
68,topic,5
71,topic,5
79,topic,5
85,topic,5
86,topic,5
4,topic,6
41,topic,6
45,topic,6
58,topic,6
60,topic,6
61,topic,6
64,topic,6
71,topic,6
76,topic,6
81,topic,6
87,topic,6
20,topic,7
25,topic,7
47,topic,7
50,topic,7
62,topic,7
67,topic,7
86,topic,7
8,topic,8
17,topic,8
19,topic,8
31,topic,8
34,topic,8
42,topic,8
79,topic,8
87,topic,8
90,topic,8
95,topic,8
1,topic,9
4,topic,9
13,topic,9
23,topic,9
27,topic,9
43,topic,9
46,topic,9
49,topic,9
53,topic,9
54,topic,9
68,topic,9
78,topic,9
79,topic,9
94,topic,9
97,topic,9
99,topic,9
6,topic,10
9,topic,10
18,topic,10
35,topic,10
38,topic,10
46,topic,10
51,topic,10
52,topic,10
53,topic,10
57,topic,10
90,topic,10
24,topic,11
31,topic,11
38,topic,11
77,topic,11
79,topic,11
85,topic,11
86,topic,11
0,topic,12
25,topic,12
38,topic,12
45,topic,12
55,topic,12
56,topic,12
58,topic,12
59,topic,12
62,topic,12
84,topic,12
11,topic,13
15,topic,13
25,topic,13
74,topic,13
81,topic,13
4,topic,14
10,topic,14
14,topic,14
18,topic,14
19,topic,14
37,topic,14
44,topic,14
45,topic,14
56,topic,14
71,topic,14
85,topic,14
87,topic,14
0,topic,15
17,topic,15
25,topic,15
30,topic,15
32,topic,15
52,topic,15
53,topic,15
59,topic,15
2,topic,16
13,topic,16
14,topic,16
21,topic,16
23,topic,16
24,topic,16
25,topic,16
43,topic,16
67,topic,16
73,topic,16
83,topic,16
99,topic,16
25,topic,17
33,topic,17
42,topic,17
47,topic,17
48,topic,17
49,topic,17
59,topic,17
13,topic,18
25,topic,18
39,topic,18
67,topic,18
90,topic,18
95,topic,18
5,topic,19
22,topic,19
25,topic,19
44,topic,19
48,topic,19
49,topic,19
51,topic,19
60,topic,19
80,topic,19
97,topic,19
4,topic,20
14,topic,20
40,topic,20
54,topic,20
57,topic,20
60,topic,20
86,topic,20
89,topic,20
94,topic,20
97,topic,20
2,topic,21
10,topic,21
15,topic,21
49,topic,21
3,topic,22
12,topic,22
14,topic,22
15,topic,22
22,topic,22
34,topic,22
45,topic,22
54,topic,22
81,topic,22
87,topic,22
90,topic,22
3,topic,23
7,topic,23
42,topic,23
48,topic,23
59,topic,23
63,topic,23
64,topic,23
68,topic,23
87,topic,23
3,topic,24
9,topic,24
30,topic,24
31,topic,24
63,topic,24
64,topic,24
76,topic,24
93,topic,24
7,topic,25
56,topic,25
83,topic,25
90,topic,25
93,topic,25
19,topic,26
21,topic,26
27,topic,26
34,topic,26
61,topic,26
70,topic,26
88,topic,26
23,topic,27
29,topic,27
65,topic,27
95,topic,27
97,topic,27
14,topic,28
16,topic,28
18,topic,28
27,topic,28
38,topic,28
47,topic,28
48,topic,28
50,topic,28
58,topic,28
80,topic,28
90,topic,28
1,topic,29
24,topic,29
29,topic,29
30,topic,29
39,topic,29
45,topic,29
47,topic,29
53,topic,29
55,topic,29
79,topic,29
83,topic,29
95,topic,29
2,topic,30
21,topic,30
37,topic,30
43,topic,30
54,topic,30
62,topic,30
70,topic,30
75,topic,30
77,topic,30
94,topic,30
4,topic,31
18,topic,31
26,topic,31
28,topic,31
58,topic,31
59,topic,31
60,topic,31
63,topic,31
64,topic,31
72,topic,31
79,topic,31
90,topic,31
93,topic,31
12,topic,32
31,topic,32
32,topic,32
38,topic,32
45,topic,32
46,topic,32
64,topic,32
84,topic,32
1,topic,33
4,topic,33
7,topic,33
34,topic,33
43,topic,33
47,topic,33
54,topic,33
61,topic,33
76,topic,33
83,topic,33
84,topic,33
4,topic,34
24,topic,34
28,topic,34
48,topic,34
51,topic,34
56,topic,34
61,topic,34
77,topic,34
91,topic,34
37,topic,35
39,topic,35
70,topic,35
18,topic,36
27,topic,36
68,topic,36
76,topic,36
84,topic,36
97,topic,36
2,topic,37
13,topic,37
33,topic,37
52,topic,37
57,topic,37
65,topic,37
71,topic,37
83,topic,37
92,topic,37
8,topic,38
15,topic,38
28,topic,38
43,topic,38
45,topic,38
58,topic,38
77,topic,38
97,topic,38
5,topic,39
18,topic,39
37,topic,39
45,topic,39
48,topic,39
54,topic,39
59,topic,39
65,topic,39
71,topic,39
72,topic,39
78,topic,39
81,topic,39
39,topic,40
55,topic,40
73,topic,40
85,topic,40
94,topic,40
98,topic,40
57,topic,41
80,topic,41
1,topic,42
5,topic,42
7,topic,42
8,topic,42
9,topic,42
14,topic,42
21,topic,42
38,topic,42
72,topic,42
75,topic,42
97,topic,42
2,topic,43
10,topic,43
25,topic,43
30,topic,43
32,topic,43
57,topic,43
58,topic,43
78,topic,43
79,topic,43
3,topic,44
26,topic,44
30,topic,44
33,topic,44
38,topic,44
41,topic,44
55,topic,44
62,topic,44
73,topic,44
75,topic,44
97,topic,44
2,topic,45
17,topic,45
21,topic,45
22,topic,45
25,topic,45
31,topic,45
39,topic,45
44,topic,45
46,topic,45
49,topic,45
56,topic,45
71,topic,45
84,topic,45
89,topic,45
92,topic,45
4,topic,46
29,topic,46
32,topic,46
34,topic,46
37,topic,46
69,topic,46
82,topic,46
95,topic,46
5,topic,47
9,topic,47
10,topic,47
11,topic,47
62,topic,47
69,topic,47
75,topic,47
82,topic,47
84,topic,47
95,topic,47
96,topic,47
2,topic,48
14,topic,48
17,topic,48
43,topic,48
58,topic,48
74,topic,48
85,topic,48
92,topic,48
98,topic,48
58,topic,49
79,topic,49
21,topic,50
26,topic,50
27,topic,50
34,topic,50
45,topic,50
55,topic,50
62,topic,50
92,topic,50
3,topic,51
27,topic,51
51,topic,51
52,topic,51
70,topic,51
72,topic,51
77,topic,51
99,topic,51
2,topic,52
3,topic,52
7,topic,52
14,topic,52
23,topic,52
27,topic,52
38,topic,52
46,topic,52
48,topic,52
50,topic,52
51,topic,52
84,topic,52
92,topic,52
95,topic,52
96,topic,52
8,topic,53
10,topic,53
20,topic,53
21,topic,53
26,topic,53
28,topic,53
38,topic,53
56,topic,53
60,topic,53
64,topic,53
79,topic,53
10,topic,54
17,topic,54
21,topic,54
39,topic,54
43,topic,54
59,topic,54
71,topic,54
88,topic,54
90,topic,54
96,topic,54
15,topic,55
29,topic,55
48,topic,55
61,topic,55
18,topic,56
28,topic,56
34,topic,56
39,topic,56
42,topic,56
47,topic,56
54,topic,56
78,topic,56
10,topic,57
13,topic,57
25,topic,57
30,topic,57
31,topic,57
50,topic,57
55,topic,57
70,topic,57
87,topic,57
97,topic,57
8,topic,58
19,topic,58
21,topic,58
30,topic,58
33,topic,58
35,topic,58
37,topic,58
55,topic,58
79,topic,58
81,topic,58
83,topic,58
91,topic,58
98,topic,58
3,topic,59
9,topic,59
10,topic,59
28,topic,59
36,topic,59
40,topic,59
41,topic,59
63,topic,59
67,topic,59
69,topic,59
1,topic,60
6,topic,60
10,topic,60
53,topic,60
65,topic,60
66,topic,60
80,topic,60
88,topic,60
93,topic,60
2,topic,61
7,topic,61
15,topic,61
19,topic,61
20,topic,61
27,topic,61
32,topic,61
36,topic,61
43,topic,61
60,topic,61
61,topic,61
66,topic,61
79,topic,61
82,topic,61
90,topic,61
99,topic,61
0,topic,62
2,topic,62
16,topic,62
59,topic,62
61,topic,62
67,topic,62
84,topic,62
88,topic,62
27,topic,63
32,topic,63
40,topic,63
47,topic,63
49,topic,63
60,topic,63
64,topic,63
68,topic,63
73,topic,63
82,topic,63
94,topic,63
0,topic,64
1,topic,64
15,topic,64
25,topic,64
65,topic,64
67,topic,64
79,topic,64
88,topic,64
3,topic,65
15,topic,65
53,topic,65
66,topic,65
83,topic,65
84,topic,65
92,topic,65
94,topic,65
2,topic,66
26,topic,66
37,topic,66
57,topic,66
69,topic,66
72,topic,66
73,topic,66
22,topic,67
96,topic,67
14,topic,68
20,topic,68
23,topic,68
27,topic,68
34,topic,68
57,topic,68
84,topic,68
87,topic,68
0,topic,69
9,topic,69
38,topic,69
40,topic,69
48,topic,69
53,topic,69
64,topic,69
69,topic,69
76,topic,69
79,topic,69
93,topic,69
97,topic,69
17,topic,70
18,topic,70
19,topic,70
24,topic,70
30,topic,70
34,topic,70
42,topic,70
61,topic,70
13,topic,71
14,topic,71
33,topic,71
34,topic,71
53,topic,71
54,topic,71
60,topic,71
72,topic,71
81,topic,71
89,topic,71
90,topic,71
6,topic,72
16,topic,72
17,topic,72
27,topic,72
28,topic,72
30,topic,72
39,topic,72
47,topic,72
62,topic,72
65,topic,72
69,topic,72
82,topic,72
83,topic,72
0,topic,73
32,topic,73
36,topic,73
42,topic,73
53,topic,73
67,topic,73
81,topic,73
87,topic,73
89,topic,73
17,topic,74
26,topic,74
30,topic,74
57,topic,74
63,topic,74
75,topic,74
86,topic,74
27,topic,75
32,topic,75
44,topic,75
82,topic,75
85,topic,75
14,topic,76
42,topic,76
45,topic,76
50,topic,76
54,topic,76
58,topic,76
68,topic,76
83,topic,76
84,topic,76
93,topic,76
96,topic,76
99,topic,76
14,topic,77
17,topic,77
28,topic,77
60,topic,77
73,topic,77
99,topic,77
14,topic,78
30,topic,78
41,topic,78
52,topic,78
70,topic,78
74,topic,78
94,topic,78
98,topic,78
6,topic,79
16,topic,79
23,topic,79
35,topic,79
51,topic,79
55,topic,79
57,topic,79
59,topic,79
69,topic,79
76,topic,79
77,topic,79
94,topic,79
1,topic,80
7,topic,80
20,topic,80
33,topic,80
41,topic,80
50,topic,80
63,topic,80
66,topic,80
69,topic,80
73,topic,80
78,topic,80
79,topic,80
17,topic,81
42,topic,81
58,topic,81
74,topic,81
81,topic,81
