user,topic,tick
4,topic,0
53,topic,0
0,topic,1
9,topic,1
18,topic,1
21,topic,1
28,topic,1
39,topic,1
84,topic,1
89,topic,1
0,topic,2
1,topic,2
5,topic,2
11,topic,2
19,topic,2
30,topic,2
38,topic,2
42,topic,2
50,topic,2
76,topic,2
96,topic,2
0,topic,3
36,topic,3
46,topic,3
56,topic,3
61,topic,3
96,topic,3
5,topic,4
12,topic,4
15,topic,4
25,topic,4
29,topic,4
30,topic,4
43,topic,4
51,topic,4
62,topic,4
72,topic,4
81,topic,4
83,topic,4
84,topic,4
86,topic,4
96,topic,4
18,topic,5
33,topic,5
46,topic,5
81,topic,5
83,topic,5
99,topic,5
3,topic,6
7,topic,6
12,topic,6
20,topic,6
22,topic,6
29,topic,6
33,topic,6
34,topic,6
57,topic,6
77,topic,6
78,topic,6
85,topic,6
89,topic,6
93,topic,6
1,topic,7
2,topic,7
3,topic,7
5,topic,7
8,topic,7
16,topic,7
21,topic,7
23,topic,7
46,topic,7
53,topic,7
79,topic,7
86,topic,7
92,topic,7
6,topic,8
17,topic,8
28,topic,8
29,topic,8
33,topic,8
36,topic,8
44,topic,8
60,topic,8
67,topic,8
69,topic,8
77,topic,8
98,topic,8
0,topic,9
13,topic,9
22,topic,9
23,topic,9
27,topic,9
41,topic,9
42,topic,9
47,topic,9
48,topic,9
80,topic,9
96,topic,9
10,topic,10
28,topic,10
30,topic,10
31,topic,10
33,topic,10
56,topic,10
71,topic,10
77,topic,10
82,topic,10
84,topic,10
87,topic,10
88,topic,10
89,topic,10
98,topic,10
7,topic,11
10,topic,11
11,topic,11
29,topic,11
68,topic,11
72,topic,11
73,topic,11
91,topic,11
97,topic,11
5,topic,12
13,topic,12
29,topic,12
45,topic,12
66,topic,12
67,topic,12
75,topic,12
83,topic,12
89,topic,12
93,topic,12
3,topic,13
9,topic,13
10,topic,13
33,topic,13
36,topic,13
47,topic,13
48,topic,13
54,topic,13
55,topic,13
63,topic,13
70,topic,13
77,topic,13
89,topic,13
93,topic,13
4,topic,14
5,topic,14
16,topic,14
35,topic,14
39,topic,14
53,topic,14
60,topic,14
62,topic,14
77,topic,14
81,topic,14
90,topic,14
2,topic,15
21,topic,15
22,topic,15
24,topic,15
43,topic,15
48,topic,15
93,topic,15
4,topic,16
18,topic,16
57,topic,16
61,topic,16
67,topic,16
80,topic,16
85,topic,16
4,topic,17
9,topic,17
20,topic,17
26,topic,17
51,topic,17
68,topic,17
83,topic,17
93,topic,17
0,topic,18
3,topic,18
13,topic,18
16,topic,18
28,topic,18
32,topic,18
38,topic,18
81,topic,18
90,topic,18
99,topic,18
8,topic,19
20,topic,19
30,topic,19
40,topic,19
45,topic,19
80,topic,19
86,topic,19
1,topic,20
20,topic,20
29,topic,20
33,topic,20
34,topic,20
45,topic,20
52,topic,20
58,topic,20
66,topic,20
70,topic,20
71,topic,20
79,topic,20
83,topic,20
5,topic,21
18,topic,21
22,topic,21
28,topic,21
32,topic,21
40,topic,21
49,topic,21
54,topic,21
73,topic,21
76,topic,21
82,topic,21
96,topic,21
97,topic,21
7,topic,22
10,topic,22
25,topic,22
44,topic,22
51,topic,22
53,topic,22
68,topic,22
94,topic,22
11,topic,23
14,topic,23
21,topic,23
33,topic,23
40,topic,23
60,topic,23
63,topic,23
66,topic,23
67,topic,23
42,topic,24
51,topic,24
76,topic,24
83,topic,24
97,topic,24
8,topic,25
34,topic,25
52,topic,25
66,topic,25
92,topic,25
93,topic,25
95,topic,25
96,topic,25
27,topic,26
37,topic,26
49,topic,26
65,topic,26
68,topic,26
92,topic,26
94,topic,26
97,topic,26
3,topic,27
21,topic,27
23,topic,27
28,topic,27
36,topic,27
48,topic,27
53,topic,27
61,topic,27
90,topic,27
94,topic,27
1,topic,28
16,topic,28
34,topic,28
43,topic,28
57,topic,28
64,topic,28
70,topic,28
81,topic,28
90,topic,28
98,topic,28
99,topic,28
3,topic,29
6,topic,29
18,topic,29
20,topic,29
22,topic,29
49,topic,29
50,topic,29
59,topic,29
68,topic,29
84,topic,29
91,topic,29
98,topic,29
6,topic,30
10,topic,30
25,topic,30
49,topic,30
56,topic,30
68,topic,30
83,topic,30
10,topic,31
25,topic,31
38,topic,31
45,topic,31
46,topic,31
51,topic,31
61,topic,31
68,topic,31
80,topic,31
86,topic,31
94,topic,31
1,topic,32
3,topic,32
45,topic,32
48,topic,32
58,topic,32
72,topic,32
74,topic,32
90,topic,32
96,topic,32
99,topic,32
0,topic,33
28,topic,33
30,topic,33
34,topic,33
53,topic,33
55,topic,33
72,topic,33
76,topic,33
86,topic,33
92,topic,33
98,topic,33
10,topic,34
11,topic,34
13,topic,34
21,topic,34
31,topic,34
33,topic,34
36,topic,34
37,topic,34
50,topic,34
62,topic,34
67,topic,34
77,topic,34
4,topic,35
15,topic,35
28,topic,35
47,topic,35
89,topic,35
93,topic,35
9,topic,36
23,topic,36
25,topic,36
33,topic,36
34,topic,36
41,topic,36
48,topic,36
53,topic,36
72,topic,36
81,topic,36
89,topic,36
94,topic,36
97,topic,36
5,topic,37
11,topic,37
18,topic,37
23,topic,37
26,topic,37
30,topic,37
34,topic,37
85,topic,37
89,topic,37
91,topic,37
12,topic,38
19,topic,38
20,topic,38
26,topic,38
33,topic,38
42,topic,38
44,topic,38
51,topic,38
55,topic,38
65,topic,38
73,topic,38
77,topic,38
85,topic,38
90,topic,38
0,topic,39
2,topic,39
4,topic,39
9,topic,39
11,topic,39
28,topic,39
31,topic,39
35,topic,39
59,topic,39
61,topic,39
76,topic,39
81,topic,39
93,topic,39
0,topic,40
11,topic,40
20,topic,40
28,topic,40
47,topic,40
50,topic,40
56,topic,40
83,topic,40
95,topic,40
18,topic,41
41,topic,41
43,topic,41
49,topic,41
66,topic,41
82,topic,41
84,topic,41
85,topic,41
92,topic,41
1,topic,42
13,topic,42
19,topic,42
21,topic,42
24,topic,42
56,topic,42
67,topic,42
75,topic,42
81,topic,42
92,topic,42
99,topic,42
13,topic,43
14,topic,43
19,topic,43
25,topic,43
27,topic,43
38,topic,43
59,topic,43
88,topic,43
90,topic,43
92,topic,43
98,topic,43
2,topic,44
5,topic,44
21,topic,44
34,topic,44
52,topic,44
55,topic,44
67,topic,44
77,topic,44
11,topic,45
14,topic,45
24,topic,45
29,topic,45
37,topic,45
44,topic,45
51,topic,45
58,topic,45
75,topic,45
81,topic,45
91,topic,45
4,topic,46
5,topic,46
7,topic,46
23,topic,46
25,topic,46
55,topic,46
66,topic,46
68,topic,46
71,topic,46
76,topic,46
19,topic,47
23,topic,47
27,topic,47
37,topic,47
39,topic,47
42,topic,47
51,topic,47
69,topic,47
5,topic,48
8,topic,48
14,topic,48
44,topic,48
63,topic,48
65,topic,48
84,topic,48
85,topic,48
87,topic,48
90,topic,48
99,topic,48
2,topic,49
11,topic,49
21,topic,49
32,topic,49
38,topic,49
42,topic,49
49,topic,49
53,topic,49
71,topic,49
29,topic,50
42,topic,50
64,topic,50
70,topic,50
79,topic,50
80,topic,50
83,topic,50
84,topic,50
86,topic,50
93,topic,50
96,topic,50
3,topic,51
21,topic,51
26,topic,51
29,topic,51
35,topic,51
41,topic,51
47,topic,51
48,topic,51
49,topic,51
63,topic,51
69,topic,51
72,topic,51
82,topic,51
96,topic,51
98,topic,51
19,topic,52
46,topic,52
63,topic,52
67,topic,52
72,topic,52
84,topic,52
89,topic,52
29,topic,53
31,topic,53
32,topic,53
38,topic,53
54,topic,53
55,topic,53
56,topic,53
60,topic,53
70,topic,53
80,topic,53
92,topic,53
7,topic,54
46,topic,54
48,topic,54
49,topic,54
51,topic,54
69,topic,54
72,topic,54
75,topic,54
7,topic,55
21,topic,55
24,topic,55
42,topic,55
92,topic,55
93,topic,55
98,topic,55
4,topic,56
10,topic,56
16,topic,56
43,topic,56
45,topic,56
58,topic,56
78,topic,56
88,topic,56
91,topic,56
8,topic,57
16,topic,57
35,topic,57
41,topic,57
43,topic,57
60,topic,57
62,topic,57
78,topic,57
83,topic,57
2,topic,58
3,topic,58
19,topic,58
22,topic,58
42,topic,58
63,topic,58
89,topic,58
90,topic,58
94,topic,58
13,topic,59
18,topic,59
19,topic,59
20,topic,59
31,topic,59
46,topic,59
51,topic,59
75,topic,59
0,topic,60
4,topic,60
35,topic,60
60,topic,60
70,topic,60
75,topic,60
80,topic,60
29,topic,61
32,topic,61
47,topic,61
50,topic,61
74,topic,61
84,topic,61
92,topic,61
95,topic,61
5,topic,62
20,topic,62
37,topic,62
55,topic,62
60,topic,62
62,topic,62
67,topic,62
80,topic,62
91,topic,62
94,topic,62
6,topic,63
10,topic,63
18,topic,63
25,topic,63
56,topic,63
64,topic,63
65,topic,63
66,topic,63
68,topic,63
72,topic,63
75,topic,63
81,topic,63
83,topic,63
89,topic,63
90,topic,63
95,topic,63
18,topic,64
61,topic,64
62,topic,64
64,topic,64
65,topic,64
66,topic,64
86,topic,64
93,topic,64
13,topic,65
15,topic,65
16,topic,65
25,topic,65
29,topic,65
31,topic,65
33,topic,65
36,topic,65
55,topic,65
59,topic,65
83,topic,65
96,topic,65
13,topic,66
15,topic,66
26,topic,66
35,topic,66
49,topic,66
51,topic,66
57,topic,66
74,topic,66
78,topic,66
79,topic,66
96,topic,66
12,topic,67
16,topic,67
29,topic,67
42,topic,67
47,topic,67
50,topic,67
0,topic,68
5,topic,68
9,topic,68
32,topic,68
33,topic,68
34,topic,68
53,topic,68
55,topic,68
60,topic,68
66,topic,68
0,topic,69
14,topic,69
15,topic,69
33,topic,69
35,topic,69
61,topic,69
72,topic,69
74,topic,69
77,topic,69
81,topic,69
84,topic,69
87,topic,69
31,topic,70
39,topic,70
57,topic,70
63,topic,70
80,topic,70
82,topic,70
95,topic,70
9,topic,71
19,topic,71
26,topic,71
45,topic,71
60,topic,71
64,topic,71
21,topic,72
29,topic,72
39,topic,72
48,topic,72
74,topic,72
76,topic,72
77,topic,72
78,topic,72
86,topic,72
1,topic,73
3,topic,73
37,topic,73
86,topic,73
90,topic,73
91,topic,73
97,topic,73
0,topic,74
4,topic,74
9,topic,74
11,topic,74
13,topic,74
28,topic,74
33,topic,74
43,topic,74
44,topic,74
45,topic,74
70,topic,74
76,topic,74
81,topic,74
85,topic,74
89,topic,74
3,topic,75
10,topic,75
11,topic,75
17,topic,75
22,topic,75
27,topic,75
30,topic,75
35,topic,75
39,topic,75
43,topic,75
59,topic,75
72,topic,75
81,topic,75
87,topic,75
6,topic,76
40,topic,76
50,topic,76
57,topic,76
61,topic,76
64,topic,76
70,topic,76
72,topic,76
4,topic,77
9,topic,77
10,topic,77
15,topic,77
25,topic,77
39,topic,77
47,topic,77
55,topic,77
56,topic,77
69,topic,77
72,topic,77
77,topic,77
6,topic,78
10,topic,78
11,topic,78
12,topic,78
16,topic,78
32,topic,78
37,topic,78
38,topic,78
54,topic,78
59,topic,78
71,topic,78
75,topic,78
77,topic,78
80,topic,78
24,topic,79
35,topic,79
36,topic,79
40,topic,79
54,topic,79
55,topic,79
82,topic,79
87,topic,79
97,topic,79
0,topic,80
3,topic,80
11,topic,80
20,topic,80
25,topic,80
36,topic,80
60,topic,80
61,topic,80
63,topic,80
69,topic,80
92,topic,80
5,topic,81
42,topic,81
44,topic,81
46,topic,81
47,topic,81
61,topic,81
74,topic,81
79,topic,81
92,topic,81
7,topic,82
8,topic,82
55,topic,82
65,topic,82
73,topic,82
89,topic,82
1,topic,83
2,topic,83
22,topic,83
34,topic,83
43,topic,83
73,topic,83
77,topic,83
81,topic,83
84,topic,83
88,topic,83
89,topic,83
96,topic,83
5,topic,84
9,topic,84
13,topic,84
16,topic,84
23,topic,84
25,topic,84
40,topic,84
42,topic,84
50,topic,84
57,topic,84
81,topic,84
89,topic,84
1,topic,85
12,topic,85
17,topic,85
19,topic,85
31,topic,85
47,topic,85
52,topic,85
60,topic,85
65,topic,85
77,topic,85
78,topic,85
90,topic,85
91,topic,85
99,topic,85
0,topic,86
2,topic,86
7,topic,86
22,topic,86
28,topic,86
34,topic,86
35,topic,86
39,topic,86
40,topic,86
57,topic,86
62,topic,86
72,topic,86
79,topic,86
86,topic,86
88,topic,86
4,topic,87
7,topic,87
20,topic,87
24,topic,87
29,topic,87
44,topic,87
50,topic,87
63,topic,87
67,topic,87
75,topic,87
83,topic,87
25,topic,88
28,topic,88
30,topic,88
31,topic,88
34,topic,88
53,topic,88
54,topic,88
63,topic,88
70,topic,88
78,topic,88
90,topic,88
92,topic,88
1,topic,89
14,topic,89
25,topic,89
29,topic,89
39,topic,89
42,topic,89
59,topic,89
61,topic,89
68,topic,89
89,topic,89
96,topic,89
98,topic,89
10,topic,90
21,topic,90
23,topic,90
27,topic,90
37,topic,90
49,topic,90
72,topic,90
76,topic,90
85,topic,90
97,topic,90
1,topic,91
33,topic,91
39,topic,91
42,topic,91
45,topic,91
60,topic,91
61,topic,91
62,topic,91
67,topic,91
78,topic,91
83,topic,91
90,topic,91
96,topic,91
3,topic,92
7,topic,92
22,topic,92
31,topic,92
38,topic,92
42,topic,92
54,topic,92
3,topic,93
9,topic,93
12,topic,93
22,topic,93
25,topic,93
29,topic,93
38,topic,93
50,topic,93
53,topic,93
63,topic,93
68,topic,93
73,topic,93
75,topic,93
9,topic,94
12,topic,94
13,topic,94
14,topic,94
27,topic,94
31,topic,94
32,topic,94
40,topic,94
58,topic,94
65,topic,94
67,topic,94
69,topic,94
78,topic,94
95,topic,94
99,topic,94
1,topic,95
17,topic,95
21,topic,95
23,topic,95
30,topic,95
51,topic,95
63,topic,95
72,topic,95
91,topic,95
94,topic,95
43,topic,96
45,topic,96
50,topic,96
51,topic,96
56,topic,96
59,topic,96
63,topic,96
69,topic,96
73,topic,96
77,topic,96
82,topic,96
84,topic,96
85,topic,96
93,topic,96
94,topic,96
11,topic,97
13,topic,97
20,topic,97
21,topic,97
24,topic,97
36,topic,97
38,topic,97
58,topic,97
70,topic,97
79,topic,97
89,topic,97
2,topic,98
14,topic,98
17,topic,98
55,topic,98
7,topic,99
16,topic,99
23,topic,99
26,topic,99
38,topic,99
41,topic,99
58,topic,99
74,topic,99
75,topic,99
79,topic,99
80,topic,99
84,topic,99
88,topic,99
15,topic,100
16,topic,100
25,topic,100
29,topic,100
30,topic,100
35,topic,100
42,topic,100
46,topic,100
65,topic,100
69,topic,100
71,topic,100
74,topic,100
76,topic,100
81,topic,100
89,topic,100
1,topic,101
6,topic,101
20,topic,101
38,topic,101
56,topic,101
66,topic,101
74,topic,101
88,topic,101
0,topic,102
5,topic,102
9,topic,102
14,topic,102
18,topic,102
22,topic,102
26,topic,102
62,topic,102
68,topic,102
2,topic,103
37,topic,103
43,topic,103
55,topic,103
59,topic,103
76,topic,103
79,topic,103
82,topic,103
90,topic,103
91,topic,103
92,topic,103
98,topic,103
99,topic,103
6,topic,104
16,topic,104
19,topic,104
22,topic,104
25,topic,104
30,topic,104
33,topic,104
51,topic,104
66,topic,104
67,topic,104
78,topic,104
93,topic,104
7,topic,105
14,topic,105
41,topic,105
42,topic,105
43,topic,105
57,topic,105
68,topic,105
70,topic,105
81,topic,105
89,topic,105
2,topic,106
13,topic,106
16,topic,106
29,topic,106
33,topic,106
44,topic,106
46,topic,106
62,topic,106
82,topic,106
83,topic,106
84,topic,106
87,topic,106
95,topic,106
99,topic,106
9,topic,107
29,topic,107
31,topic,107
32,topic,107
36,topic,107
51,topic,107
60,topic,107
3,topic,108
8,topic,108
18,topic,108
23,topic,108
78,topic,108
89,topic,108
99,topic,108
5,topic,109
18,topic,109
33,topic,109
46,topic,109
48,topic,109
50,topic,109
52,topic,109
66,topic,109
79,topic,109
81,topic,109
82,topic,109
83,topic,109
90,topic,109
92,topic,109
94,topic,109
98,topic,109
7,topic,110
8,topic,110
23,topic,110
24,topic,110
31,topic,110
37,topic,110
55,topic,110
58,topic,110
59,topic,110
71,topic,110
76,topic,110
77,topic,110
83,topic,110
97,topic,110
2,topic,111
5,topic,111
14,topic,111
44,topic,111
72,topic,111
76,topic,111
79,topic,111
21,topic,112
31,topic,112
36,topic,112
40,topic,112
48,topic,112
49,topic,112
85,topic,112
25,topic,113
26,topic,113
28,topic,113
34,topic,113
41,topic,113
48,topic,113
49,topic,113
63,topic,113
65,topic,113
77,topic,113
85,topic,113
92,topic,113
4,topic,114
5,topic,114
9,topic,114
13,topic,114
15,topic,114
71,topic,114
72,topic,114
85,topic,114
92,topic,114
7,topic,115
14,topic,115
26,topic,115
28,topic,115
30,topic,115
32,topic,115
34,topic,115
35,topic,115
68,topic,115
69,topic,115
76,topic,115
78,topic,115
9,topic,116
51,topic,116
66,topic,116
69,topic,116
72,topic,116
75,topic,116
77,topic,116
9,topic,117
10,topic,117
34,topic,117
42,topic,117
43,topic,117
46,topic,117
49,topic,117
61,topic,117
68,topic,117
86,topic,117
0,topic,118
14,topic,118
25,topic,118
38,topic,118
52,topic,118
67,topic,118
72,topic,118
74,topic,118
87,topic,118
94,topic,118
4,topic,119
27,topic,119
28,topic,119
31,topic,119
50,topic,119
57,topic,119
60,topic,119
65,topic,119
69,topic,119
71,topic,119
85,topic,119
89,topic,119
92,topic,119
93,topic,119
94,topic,119
1,topic,120
2,topic,120
20,topic,120
25,topic,120
30,topic,120
35,topic,120
55,topic,120
73,topic,120
82,topic,120
88,topic,120
91,topic,120
0,topic,121
8,topic,121
10,topic,121
33,topic,121
43,topic,121
44,topic,121
45,topic,121
51,topic,121
61,topic,121
63,topic,121
66,topic,121
67,topic,121
70,topic,121
75,topic,121
80,topic,121
94,topic,121
95,topic,121
96,topic,121
8,topic,122
13,topic,122
18,topic,122
23,topic,122
34,topic,122
36,topic,122
48,topic,122
58,topic,122
71,topic,122
78,topic,122
84,topic,122
85,topic,122
94,topic,122
12,topic,123
19,topic,123
53,topic,123
70,topic,123
89,topic,123
98,topic,123
99,topic,123
2,topic,124
18,topic,124
20,topic,124
32,topic,124
41,topic,124
42,topic,124
53,topic,124
55,topic,124
62,topic,124
63,topic,124
65,topic,124
69,topic,124
81,topic,124
86,topic,124
94,topic,124
97,topic,124
2,topic,125
19,topic,125
31,topic,125
45,topic,125
54,topic,125
57,topic,125
58,topic,125
62,topic,125
99,topic,125
2,topic,126
3,topic,126
16,topic,126
47,topic,126
52,topic,126
56,topic,126
62,topic,126
78,topic,126
80,topic,126
89,topic,126
97,topic,126
7,topic,127
10,topic,127
27,topic,127
30,topic,127
37,topic,127
39,topic,127
45,topic,127
48,topic,127
49,topic,127
50,topic,127
51,topic,127
56,topic,127
58,topic,127
64,topic,127
68,topic,127
87,topic,127
93,topic,127
94,topic,127
19,topic,128
22,topic,128
27,topic,128
64,topic,128
68,topic,128
80,topic,128
81,topic,128
87,topic,128
88,topic,128
98,topic,128
8,topic,129
14,topic,129
18,topic,129
31,topic,129
43,topic,129
50,topic,129
58,topic,129
75,topic,129
88,topic,129
16,topic,130
36,topic,130
60,topic,130
74,topic,130
93,topic,130
0,topic,131
8,topic,131
19,topic,131
24,topic,131
25,topic,131
33,topic,131
57,topic,131
61,topic,131
64,topic,131
82,topic,131
96,topic,131
9,topic,132
21,topic,132
24,topic,132
36,topic,132
42,topic,132
64,topic,132
79,topic,132
81,topic,132
2,topic,133
8,topic,133
25,topic,133
26,topic,133
28,topic,133
34,topic,133
39,topic,133
54,topic,133
65,topic,133
70,topic,133
79,topic,133
84,topic,133
5,topic,134
32,topic,134
54,topic,134
75,topic,134
77,topic,134
98,topic,134
13,topic,135
27,topic,135
42,topic,135
46,topic,135
69,topic,135
72,topic,135
1,topic,136
10,topic,136
21,topic,136
23,topic,136
32,topic,136
35,topic,136
39,topic,136
59,topic,136
62,topic,136
73,topic,136
93,topic,136
5,topic,137
31,topic,137
47,topic,137
51,topic,137
56,topic,137
57,topic,137
60,topic,137
66,topic,137
71,topic,137
72,topic,137
77,topic,137
83,topic,137
95,topic,137
11,topic,138
15,topic,138
23,topic,138
52,topic,138
64,topic,138
69,topic,138
87,topic,138
94,topic,138
11,topic,139
13,topic,139
42,topic,139
43,topic,139
92,topic,139
93,topic,139
96,topic,139
97,topic,139
4,topic,140
38,topic,140
39,topic,140
41,topic,140
44,topic,140
45,topic,140
79,topic,140
84,topic,140
91,topic,140
1,topic,141
2,topic,141
4,topic,141
13,topic,141
25,topic,141
26,topic,141
35,topic,141
38,topic,141
39,topic,141
40,topic,141
41,topic,141
46,topic,141
50,topic,141
60,topic,141
67,topic,141
71,topic,141
85,topic,141
15,topic,142
44,topic,142
45,topic,142
51,topic,142
56,topic,142
61,topic,142
78,topic,142
79,topic,142
99,topic,142
2,topic,143
8,topic,143
17,topic,143
34,topic,143
37,topic,143
39,topic,143
60,topic,143
74,topic,143
