user,topic,tick
2,topic,0
6,topic,0
9,topic,0
11,topic,0
18,topic,0
22,topic,0
27,topic,0
36,topic,0
40,topic,0
48,topic,0
1,topic,1
18,topic,1
19,topic,1
33,topic,1
34,topic,1
50,topic,1
64,topic,1
75,topic,1
81,topic,1
91,topic,1
98,topic,1
9,topic,2
18,topic,2
21,topic,2
25,topic,2
29,topic,2
31,topic,2
62,topic,2
70,topic,2
78,topic,2
82,topic,2
20,topic,3
44,topic,3
55,topic,3
59,topic,3
68,topic,3
76,topic,3
82,topic,3
4,topic,4
5,topic,4
6,topic,4
27,topic,4
40,topic,4
43,topic,4
52,topic,4
64,topic,4
68,topic,4
94,topic,4
0,topic,5
4,topic,5
37,topic,5
70,topic,5
75,topic,5
83,topic,5
90,topic,5
95,topic,5
96,topic,5
10,topic,6
32,topic,6
44,topic,6
56,topic,6
68,topic,6
78,topic,6
87,topic,6
89,topic,6
93,topic,6
0,topic,7
1,topic,7
4,topic,7
16,topic,7
18,topic,7
21,topic,7
24,topic,7
27,topic,7
67,topic,7
68,topic,7
71,topic,7
79,topic,7
80,topic,7
93,topic,7
97,topic,7
7,topic,8
21,topic,8
25,topic,8
35,topic,8
42,topic,8
47,topic,8
58,topic,8
67,topic,8
68,topic,8
88,topic,8
91,topic,8
2,topic,9
6,topic,9
7,topic,9
17,topic,9
30,topic,9
37,topic,9
42,topic,9
43,topic,9
46,topic,9
54,topic,9
56,topic,9
59,topic,9
72,topic,9
73,topic,9
79,topic,9
82,topic,9
88,topic,9
96,topic,9
3,topic,10
19,topic,10
27,topic,10
38,topic,10
60,topic,10
74,topic,10
87,topic,10
97,topic,10
37,topic,11
39,topic,11
42,topic,11
54,topic,11
57,topic,11
66,topic,11
70,topic,11
73,topic,11
74,topic,11
93,topic,11
99,topic,11
0,topic,12
36,topic,12
42,topic,12
64,topic,12
82,topic,12
30,topic,13
34,topic,13
43,topic,13
44,topic,13
52,topic,13
66,topic,13
69,topic,13
78,topic,13
95,topic,13
10,topic,14
21,topic,14
39,topic,14
46,topic,14
61,topic,14
71,topic,14
85,topic,14
92,topic,14
96,topic,14
8,topic,15
12,topic,15
13,topic,15
32,topic,15
51,topic,15
64,topic,15
69,topic,15
81,topic,15
82,topic,15
85,topic,15
94,topic,15
5,topic,16
22,topic,16
28,topic,16
34,topic,16
44,topic,16
46,topic,16
50,topic,16
53,topic,16
57,topic,16
63,topic,16
66,topic,16
73,topic,16
75,topic,16
82,topic,16
83,topic,16
21,topic,17
24,topic,17
38,topic,17
89,topic,17
19,topic,18
20,topic,18
28,topic,18
29,topic,18
40,topic,18
53,topic,18
60,topic,18
63,topic,18
65,topic,18
97,topic,18
98,topic,18
99,topic,18
20,topic,19
31,topic,19
38,topic,19
44,topic,19
57,topic,19
59,topic,19
62,topic,19
66,topic,19
77,topic,19
91,topic,19
95,topic,19
2,topic,20
10,topic,20
15,topic,20
31,topic,20
32,topic,20
44,topic,20
72,topic,20
76,topic,20
95,topic,20
98,topic,20
11,topic,21
12,topic,21
28,topic,21
33,topic,21
59,topic,21
72,topic,21
75,topic,21
79,topic,21
83,topic,21
88,topic,21
94,topic,21
43,topic,22
47,topic,22
62,topic,22
74,topic,22
82,topic,22
95,topic,22
97,topic,22
21,topic,23
23,topic,23
29,topic,23
46,topic,23
50,topic,23
51,topic,23
72,topic,23
73,topic,23
75,topic,23
76,topic,23
78,topic,23
96,topic,23
99,topic,23
11,topic,24
14,topic,24
22,topic,24
25,topic,24
26,topic,24
28,topic,24
32,topic,24
42,topic,24
50,topic,24
51,topic,24
72,topic,24
82,topic,24
89,topic,24
10,topic,25
26,topic,25
39,topic,25
51,topic,25
60,topic,25
62,topic,25
76,topic,25
82,topic,25
88,topic,25
10,topic,26
12,topic,26
19,topic,26
34,topic,26
35,topic,26
37,topic,26
49,topic,26
50,topic,26
55,topic,26
58,topic,26
69,topic,26
71,topic,26
75,topic,26
80,topic,26
89,topic,26
98,topic,26
