user,topic,tick
9,topic,0
30,topic,0
68,topic,0
69,topic,0
72,topic,0
82,topic,0
93,topic,0
96,topic,0
9,topic,1
12,topic,1
26,topic,1
33,topic,1
36,topic,1
51,topic,1
56,topic,1
59,topic,1
86,topic,1
90,topic,1
97,topic,1
3,topic,2
18,topic,2
20,topic,2
27,topic,2
36,topic,2
46,topic,2
61,topic,2
70,topic,2
83,topic,2
11,topic,3
12,topic,3
15,topic,3
23,topic,3
26,topic,3
32,topic,3
50,topic,3
62,topic,3
80,topic,3
82,topic,3
91,topic,3
13,topic,4
17,topic,4
28,topic,4
29,topic,4
45,topic,4
48,topic,4
55,topic,4
62,topic,4
81,topic,4
99,topic,4
13,topic,5
14,topic,5
31,topic,5
42,topic,5
66,topic,5
74,topic,5
75,topic,5
76,topic,5
78,topic,5
94,topic,5
95,topic,5
10,topic,6
29,topic,6
35,topic,6
40,topic,6
63,topic,6
73,topic,6
75,topic,6
4,topic,7
7,topic,7
13,topic,7
23,topic,7
29,topic,7
73,topic,7
75,topic,7
98,topic,7
99,topic,7
3,topic,8
4,topic,8
15,topic,8
20,topic,8
22,topic,8
35,topic,8
37,topic,8
51,topic,8
55,topic,8
75,topic,8
82,topic,8
85,topic,8
95,topic,8
1,topic,9
10,topic,9
32,topic,9
37,topic,9
38,topic,9
43,topic,9
65,topic,9
71,topic,9
82,topic,9
89,topic,9
98,topic,9
3,topic,10
10,topic,10
11,topic,10
15,topic,10
29,topic,10
31,topic,10
32,topic,10
33,topic,10
54,topic,10
60,topic,10
73,topic,10
90,topic,10
2,topic,11
18,topic,11
39,topic,11
45,topic,11
54,topic,11
61,topic,11
8,topic,12
21,topic,12
28,topic,12
32,topic,12
46,topic,12
49,topic,12
55,topic,12
63,topic,12
67,topic,12
86,topic,12
87,topic,12
1,topic,13
8,topic,13
12,topic,13
29,topic,13
56,topic,13
58,topic,13
75,topic,13
85,topic,13
91,topic,13
92,topic,13
12,topic,14
20,topic,14
24,topic,14
32,topic,14
38,topic,14
41,topic,14
51,topic,14
52,topic,14
14,topic,15
18,topic,15
49,topic,15
56,topic,15
73,topic,15
74,topic,15
90,topic,15
94,topic,15
11,topic,16
31,topic,16
40,topic,16
74,topic,16
75,topic,16
79,topic,16
84,topic,16
98,topic,16
11,topic,17
15,topic,17
23,topic,17
46,topic,17
71,topic,17
78,topic,17
82,topic,17
88,topic,17
6,topic,18
7,topic,18
8,topic,18
11,topic,18
18,topic,18
40,topic,18
41,topic,18
58,topic,18
77,topic,18
84,topic,18
89,topic,18
91,topic,18
58,topic,19
94,topic,19
4,topic,20
14,topic,20
16,topic,20
26,topic,20
32,topic,20
46,topic,20
54,topic,20
56,topic,20
61,topic,20
64,topic,20
69,topic,20
76,topic,20
79,topic,20
89,topic,20
94,topic,20
97,topic,20
13,topic,21
14,topic,21
16,topic,21
27,topic,21
38,topic,21
41,topic,21
44,topic,21
53,topic,21
80,topic,21
90,topic,21
92,topic,21
96,topic,21
3,topic,22
46,topic,22
59,topic,22
64,topic,22
72,topic,22
74,topic,22
77,topic,22
85,topic,22
32,topic,23
41,topic,23
75,topic,23
82,topic,23
84,topic,23
85,topic,23
90,topic,23
92,topic,23
99,topic,23
10,topic,24
13,topic,24
19,topic,24
20,topic,24
34,topic,24
36,topic,24
37,topic,24
38,topic,24
51,topic,24
55,topic,24
63,topic,24
78,topic,24
84,topic,24
97,topic,24
2,topic,25
3,topic,25
6,topic,25
7,topic,25
8,topic,25
14,topic,25
16,topic,25
26,topic,25
30,topic,25
37,topic,25
49,topic,25
65,topic,25
86,topic,25
90,topic,25
9,topic,26
24,topic,26
38,topic,26
45,topic,26
46,topic,26
60,topic,26
65,topic,26
80,topic,26
95,topic,26
8,topic,27
12,topic,27
27,topic,27
36,topic,27
50,topic,27
61,topic,27
72,topic,27
86,topic,27
88,topic,27
91,topic,27
97,topic,27
5,topic,28
7,topic,28
15,topic,28
21,topic,28
24,topic,28
31,topic,28
35,topic,28
48,topic,28
62,topic,28
63,topic,28
72,topic,28
83,topic,28
88,topic,28
1,topic,29
14,topic,29
23,topic,29
24,topic,29
31,topic,29
40,topic,29
53,topic,29
58,topic,29
66,topic,29
72,topic,29
76,topic,29
79,topic,29
87,topic,29
89,topic,29
90,topic,29
5,topic,30
29,topic,30
59,topic,30
70,topic,30
77,topic,30
88,topic,30
90,topic,30
94,topic,30
96,topic,30
5,topic,31
18,topic,31
21,topic,31
49,topic,31
69,topic,31
71,topic,31
82,topic,31
91,topic,31
6,topic,32
12,topic,32
18,topic,32
21,topic,32
23,topic,32
36,topic,32
52,topic,32
65,topic,32
69,topic,32
71,topic,32
86,topic,32
95,topic,32
6,topic,33
10,topic,33
17,topic,33
22,topic,33
41,topic,33
61,topic,33
62,topic,33
72,topic,33
83,topic,33
91,topic,33
28,topic,34
31,topic,34
38,topic,34
41,topic,34
65,topic,34
71,topic,34
72,topic,34
86,topic,34
5,topic,35
16,topic,35
41,topic,35
45,topic,35
47,topic,35
59,topic,35
82,topic,35
88,topic,35
90,topic,35
96,topic,35
12,topic,36
30,topic,36
54,topic,36
57,topic,36
77,topic,36
85,topic,36
87,topic,36
88,topic,36
2,topic,37
15,topic,37
25,topic,37
27,topic,37
34,topic,37
75,topic,37
78,topic,37
81,topic,37
96,topic,37
30,topic,38
33,topic,38
39,topic,38
51,topic,38
67,topic,38
74,topic,38
77,topic,38
87,topic,38
90,topic,38
6,topic,39
26,topic,39
29,topic,39
31,topic,39
44,topic,39
54,topic,39
58,topic,39
60,topic,39
69,topic,39
90,topic,39
95,topic,39
1,topic,40
14,topic,40
22,topic,40
57,topic,40
61,topic,40
67,topic,40
72,topic,40
73,topic,40
76,topic,40
88,topic,40
96,topic,40
98,topic,40
1,topic,41
17,topic,41
23,topic,41
27,topic,41
31,topic,41
48,topic,41
49,topic,41
67,topic,41
89,topic,41
91,topic,41
3,topic,42
7,topic,42
12,topic,42
23,topic,42
63,topic,42
71,topic,42
82,topic,42
94,topic,42
7,topic,43
36,topic,43
48,topic,43
56,topic,43
75,topic,43
77,topic,43
80,topic,43
83,topic,43
92,topic,43
6,topic,44
9,topic,44
42,topic,44
54,topic,44
75,topic,44
76,topic,44
78,topic,44
86,topic,44
88,topic,44
94,topic,44
95,topic,44
0,topic,45
9,topic,45
41,topic,45
49,topic,45
70,topic,45
0,topic,46
8,topic,46
9,topic,46
10,topic,46
36,topic,46
37,topic,46
48,topic,46
59,topic,46
63,topic,46
73,topic,46
74,topic,46
79,topic,46
80,topic,46
0,topic,47
9,topic,47
15,topic,47
18,topic,47
28,topic,47
37,topic,47
38,topic,47
41,topic,47
45,topic,47
63,topic,47
70,topic,47
77,topic,47
28,topic,48
32,topic,48
56,topic,48
64,topic,48
75,topic,48
77,topic,48
85,topic,48
7,topic,49
8,topic,49
13,topic,49
16,topic,49
60,topic,49
61,topic,49
76,topic,49
85,topic,49
87,topic,49
89,topic,49
95,topic,49
9,topic,50
24,topic,50
49,topic,50
50,topic,50
62,topic,50
67,topic,50
83,topic,50
84,topic,50
89,topic,50
3,topic,51
5,topic,51
7,topic,51
12,topic,51
23,topic,51
36,topic,51
38,topic,51
41,topic,51
45,topic,51
49,topic,51
81,topic,51
12,topic,52
15,topic,52
25,topic,52
29,topic,52
31,topic,52
46,topic,52
49,topic,52
71,topic,52
88,topic,52
93,topic,52
97,topic,52
13,topic,53
49,topic,53
59,topic,53
80,topic,53
3,topic,54
5,topic,54
18,topic,54
31,topic,54
36,topic,54
56,topic,54
75,topic,54
83,topic,54
90,topic,54
7,topic,55
21,topic,55
44,topic,55
48,topic,55
49,topic,55
57,topic,55
61,topic,55
75,topic,55
85,topic,55
19,topic,56
21,topic,56
30,topic,56
47,topic,56
56,topic,56
57,topic,56
65,topic,56
0,topic,57
1,topic,57
2,topic,57
6,topic,57
16,topic,57
21,topic,57
29,topic,57
40,topic,57
48,topic,57
58,topic,57
66,topic,57
79,topic,57
95,topic,57
98,topic,57
14,topic,58
22,topic,58
52,topic,58
71,topic,58
75,topic,58
90,topic,58
91,topic,58
98,topic,58
5,topic,59
17,topic,59
24,topic,59
26,topic,59
38,topic,59
41,topic,59
44,topic,59
64,topic,59
66,topic,59
79,topic,59
83,topic,59
89,topic,59
10,topic,60
21,topic,60
37,topic,60
62,topic,60
65,topic,60
5,topic,61
19,topic,61
47,topic,61
50,topic,61
55,topic,61
80,topic,61
88,topic,61
91,topic,61
92,topic,61
0,topic,62
10,topic,62
11,topic,62
24,topic,62
27,topic,62
31,topic,62
35,topic,62
44,topic,62
53,topic,62
56,topic,62
68,topic,62
92,topic,62
93,topic,62
13,topic,63
33,topic,63
38,topic,63
41,topic,63
59,topic,63
84,topic,63
93,topic,63
94,topic,63
96,topic,63
99,topic,63
1,topic,64
2,topic,64
18,topic,64
25,topic,64
32,topic,64
37,topic,64
45,topic,64
52,topic,64
66,topic,64
70,topic,64
92,topic,64
6,topic,65
12,topic,65
15,topic,65
16,topic,65
17,topic,65
21,topic,65
22,topic,65
23,topic,65
37,topic,65
73,topic,65
77,topic,65
80,topic,65
83,topic,65
84,topic,65
85,topic,65
92,topic,65
3,topic,66
15,topic,66
46,topic,66
52,topic,66
54,topic,66
61,topic,66
68,topic,66
71,topic,66
72,topic,66
74,topic,66
77,topic,66
82,topic,66
84,topic,66
87,topic,66
90,topic,66
98,topic,66
2,topic,67
14,topic,67
22,topic,67
40,topic,67
55,topic,67
76,topic,67
77,topic,67
83,topic,67
85,topic,67
88,topic,67
99,topic,67
2,topic,68
5,topic,68
11,topic,68
12,topic,68
33,topic,68
35,topic,68
50,topic,68
65,topic,68
67,topic,68
72,topic,68
90,topic,68
92,topic,68
94,topic,68
8,topic,69
21,topic,69
31,topic,69
33,topic,69
34,topic,69
39,topic,69
44,topic,69
54,topic,69
73,topic,69
75,topic,69
96,topic,69
2,topic,70
7,topic,70
