user,topic,tick
6,topic,0
9,topic,0
12,topic,0
13,topic,0
38,topic,0
41,topic,0
50,topic,0
67,topic,0
83,topic,0
10,topic,1
21,topic,1
30,topic,1
37,topic,1
42,topic,1
53,topic,1
59,topic,1
88,topic,1
2,topic,2
3,topic,2
4,topic,2
5,topic,2
6,topic,2
13,topic,2
15,topic,2
17,topic,2
20,topic,2
27,topic,2
60,topic,2
68,topic,2
71,topic,2
73,topic,2
74,topic,2
93,topic,2
0,topic,3
13,topic,3
22,topic,3
34,topic,3
54,topic,3
64,topic,3
70,topic,3
76,topic,3
77,topic,3
84,topic,3
9,topic,4
10,topic,4
12,topic,4
13,topic,4
39,topic,4
55,topic,4
56,topic,4
65,topic,4
70,topic,4
79,topic,4
80,topic,4
1,topic,5
9,topic,5
23,topic,5
31,topic,5
37,topic,5
38,topic,5
57,topic,5
60,topic,5
95,topic,5
97,topic,5
5,topic,6
8,topic,6
41,topic,6
47,topic,6
58,topic,6
61,topic,6
62,topic,6
63,topic,6
64,topic,6
65,topic,6
71,topic,6
77,topic,6
89,topic,6
95,topic,6
99,topic,6
50,topic,7
58,topic,7
70,topic,7
79,topic,7
85,topic,7
98,topic,7
6,topic,8
12,topic,8
19,topic,8
24,topic,8
49,topic,8
60,topic,8
81,topic,8
91,topic,8
93,topic,8
2,topic,9
4,topic,9
6,topic,9
12,topic,9
33,topic,9
42,topic,9
46,topic,9
64,topic,9
71,topic,9
78,topic,9
83,topic,9
91,topic,9
96,topic,9
4,topic,10
7,topic,10
8,topic,10
11,topic,10
23,topic,10
26,topic,10
35,topic,10
52,topic,10
60,topic,10
62,topic,10
71,topic,10
81,topic,10
98,topic,10
0,topic,11
18,topic,11
39,topic,11
51,topic,11
53,topic,11
56,topic,11
63,topic,11
69,topic,11
70,topic,11
77,topic,11
84,topic,11
87,topic,11
96,topic,11
0,topic,12
7,topic,12
22,topic,12
29,topic,12
34,topic,12
35,topic,12
47,topic,12
54,topic,12
55,topic,12
60,topic,12
64,topic,12
25,topic,13
31,topic,13
38,topic,13
40,topic,13
46,topic,13
53,topic,13
71,topic,13
75,topic,13
3,topic,14
10,topic,14
32,topic,14
64,topic,14
71,topic,14
26,topic,15
36,topic,15
38,topic,15
43,topic,15
47,topic,15
51,topic,15
75,topic,15
86,topic,15
6,topic,16
15,topic,16
19,topic,16
24,topic,16
36,topic,16
46,topic,16
48,topic,16
51,topic,16
63,topic,16
67,topic,16
73,topic,16
78,topic,16
82,topic,16
83,topic,16
89,topic,16
99,topic,16
3,topic,17
14,topic,17
25,topic,17
32,topic,17
42,topic,17
43,topic,17
44,topic,17
64,topic,17
67,topic,17
70,topic,17
80,topic,17
95,topic,17
12,topic,18
16,topic,18
27,topic,18
61,topic,18
76,topic,18
88,topic,18
92,topic,18
97,topic,18
98,topic,18
1,topic,19
5,topic,19
14,topic,19
45,topic,19
50,topic,19
60,topic,19
76,topic,19
84,topic,19
2,topic,20
15,topic,20
22,topic,20
28,topic,20
84,topic,20
87,topic,20
90,topic,20
97,topic,20
13,topic,21
38,topic,21
41,topic,21
44,topic,21
45,topic,21
51,topic,21
56,topic,21
73,topic,21
84,topic,21
96,topic,21
2,topic,22
31,topic,22
37,topic,22
48,topic,22
52,topic,22
54,topic,22
56,topic,22
57,topic,22
59,topic,22
62,topic,22
73,topic,22
84,topic,22
98,topic,22
99,topic,22
12,topic,23
13,topic,23
17,topic,23
24,topic,23
41,topic,23
42,topic,23
47,topic,23
58,topic,23
84,topic,23
85,topic,23
86,topic,23
96,topic,23
2,topic,24
10,topic,24
15,topic,24
18,topic,24
46,topic,24
54,topic,24
62,topic,24
64,topic,24
70,topic,24
71,topic,24
74,topic,24
99,topic,24
2,topic,25
21,topic,25
40,topic,25
52,topic,25
55,topic,25
56,topic,25
57,topic,25
60,topic,25
99,topic,25
10,topic,26
39,topic,26
42,topic,26
47,topic,26
51,topic,26
57,topic,26
59,topic,26
76,topic,26
77,topic,26
88,topic,26
89,topic,26
90,topic,26
3,topic,27
7,topic,27
11,topic,27
22,topic,27
23,topic,27
35,topic,27
37,topic,27
61,topic,27
64,topic,27
73,topic,27
87,topic,27
88,topic,27
14,topic,28
19,topic,28
26,topic,28
73,topic,28
87,topic,28
40,topic,29
47,topic,29
53,topic,29
91,topic,29
10,topic,30
11,topic,30
15,topic,30
19,topic,30
39,topic,30
42,topic,30
46,topic,30
57,topic,30
61,topic,30
74,topic,30
75,topic,30
97,topic,30
99,topic,30
4,topic,31
12,topic,31
19,topic,31
27,topic,31
50,topic,31
63,topic,31
74,topic,31
90,topic,31
91,topic,31
99,topic,31
9,topic,32
22,topic,32
32,topic,32
45,topic,32
51,topic,32
70,topic,32
98,topic,32
7,topic,33
11,topic,33
48,topic,33
57,topic,33
67,topic,33
80,topic,33
84,topic,33
96,topic,33
7,topic,34
10,topic,34
18,topic,34
37,topic,34
44,topic,34
45,topic,34
52,topic,34
68,topic,34
76,topic,34
78,topic,34
3,topic,35
4,topic,35
6,topic,35
