user,topic,tick
2,topic,0
24,topic,0
47,topic,0
57,topic,0
82,topic,0
83,topic,0
97,topic,0
4,topic,1
9,topic,1
13,topic,1
18,topic,1
24,topic,1
29,topic,1
36,topic,1
40,topic,1
46,topic,1
54,topic,1
58,topic,1
61,topic,1
64,topic,1
68,topic,1
83,topic,1
86,topic,1
92,topic,1
1,topic,2
46,topic,2
50,topic,2
51,topic,2
53,topic,2
57,topic,2
68,topic,2
71,topic,2
79,topic,2
88,topic,2
11,topic,3
15,topic,3
29,topic,3
31,topic,3
41,topic,3
45,topic,3
62,topic,3
72,topic,3
86,topic,3
97,topic,3
64,topic,4
76,topic,4
79,topic,4
86,topic,4
95,topic,4
1,topic,5
16,topic,5
40,topic,5
45,topic,5
79,topic,5
83,topic,5
86,topic,5
1,topic,6
13,topic,6
29,topic,6
36,topic,6
57,topic,6
64,topic,6
99,topic,6
7,topic,7
16,topic,7
25,topic,7
45,topic,7
54,topic,7
80,topic,7
83,topic,7
26,topic,8
34,topic,8
36,topic,8
52,topic,8
82,topic,8
89,topic,8
98,topic,8
4,topic,9
17,topic,9
42,topic,9
48,topic,9
53,topic,9
73,topic,9
80,topic,9
88,topic,9
19,topic,10
58,topic,10
62,topic,10
63,topic,10
64,topic,10
65,topic,10
92,topic,10
93,topic,10
10,topic,11
22,topic,11
25,topic,11
53,topic,11
55,topic,11
77,topic,11
84,topic,11
98,topic,11
2,topic,12
16,topic,12
18,topic,12
27,topic,12
54,topic,12
71,topic,12
75,topic,12
78,topic,12
80,topic,12
86,topic,12
91,topic,12
96,topic,12
1,topic,13
9,topic,13
31,topic,13
37,topic,13
47,topic,13
54,topic,13
64,topic,13
70,topic,13
74,topic,13
78,topic,13
88,topic,13
90,topic,13
12,topic,14
43,topic,14
62,topic,14
85,topic,14
86,topic,14
87,topic,14
94,topic,14
95,topic,14
1,topic,15
3,topic,15
44,topic,15
45,topic,15
54,topic,15
66,topic,15
67,topic,15
99,topic,15
45,topic,16
46,topic,16
59,topic,16
63,topic,16
67,topic,16
76,topic,16
77,topic,16
95,topic,16
18,topic,17
23,topic,17
24,topic,17
30,topic,17
33,topic,17
41,topic,17
42,topic,17
85,topic,17
88,topic,17
89,topic,17
92,topic,17
13,topic,18
23,topic,18
24,topic,18
41,topic,18
52,topic,18
56,topic,18
60,topic,18
70,topic,18
76,topic,18
85,topic,18
92,topic,18
6,topic,19
7,topic,19
45,topic,19
61,topic,19
13,topic,20
26,topic,20
40,topic,20
41,topic,20
56,topic,20
60,topic,20
68,topic,20
2,topic,21
11,topic,21
15,topic,21
23,topic,21
44,topic,21
56,topic,21
58,topic,21
59,topic,21
85,topic,21
91,topic,21
46,topic,22
51,topic,22
70,topic,22
20,topic,23
43,topic,23
48,topic,23
51,topic,23
54,topic,23
68,topic,23
72,topic,23
74,topic,23
75,topic,23
83,topic,23
17,topic,24
18,topic,24
21,topic,24
29,topic,24
31,topic,24
40,topic,24
50,topic,24
56,topic,24
66,topic,24
8,topic,25
17,topic,25
27,topic,25
48,topic,25
70,topic,25
77,topic,25
93,topic,25
30,topic,26
31,topic,26
37,topic,26
43,topic,26
49,topic,26
54,topic,26
57,topic,26
58,topic,26
69,topic,26
90,topic,26
2,topic,27
19,topic,27
71,topic,27
75,topic,27
89,topic,27
14,topic,28
36,topic,28
62,topic,28
73,topic,28
81,topic,28
88,topic,28
27,topic,29
33,topic,29
40,topic,29
47,topic,29
56,topic,29
59,topic,29
77,topic,29
91,topic,29
98,topic,29
5,topic,30
13,topic,30
19,topic,30
25,topic,30
37,topic,30
45,topic,30
53,topic,30
58,topic,30
80,topic,30
86,topic,30
87,topic,30
93,topic,30
96,topic,30
3,topic,31
9,topic,31
17,topic,31
36,topic,31
43,topic,31
61,topic,31
73,topic,31
4,topic,32
44,topic,32
46,topic,32
47,topic,32
53,topic,32
62,topic,32
65,topic,32
66,topic,32
93,topic,32
97,topic,32
5,topic,33
7,topic,33
36,topic,33
51,topic,33
72,topic,33
74,topic,33
78,topic,33
85,topic,33
8,topic,34
11,topic,34
25,topic,34
29,topic,34
45,topic,34
47,topic,34
57,topic,34
59,topic,34
60,topic,34
68,topic,34
71,topic,34
72,topic,34
87,topic,34
97,topic,34
8,topic,35
19,topic,35
29,topic,35
44,topic,35
78,topic,35
91,topic,35
96,topic,35
99,topic,35
7,topic,36
15,topic,36
23,topic,36
45,topic,36
47,topic,36
49,topic,36
54,topic,36
55,topic,36
57,topic,36
95,topic,36
11,topic,37
35,topic,37
36,topic,37
52,topic,37
82,topic,37
86,topic,37
97,topic,37
9,topic,38
20,topic,38
39,topic,38
42,topic,38
60,topic,38
68,topic,38
75,topic,38
93,topic,38
20,topic,39
21,topic,39
22,topic,39
25,topic,39
34,topic,39
45,topic,39
