user,topic,tick
28,topic,0
32,topic,0
36,topic,0
39,topic,0
43,topic,0
45,topic,0
47,topic,0
84,topic,0
18,topic,1
26,topic,1
31,topic,1
61,topic,1
65,topic,1
80,topic,1
84,topic,1
91,topic,1
4,topic,2
11,topic,2
16,topic,2
28,topic,2
30,topic,2
36,topic,2
37,topic,2
49,topic,2
75,topic,2
82,topic,2
91,topic,2
94,topic,2
16,topic,3
18,topic,3
19,topic,3
40,topic,3
41,topic,3
48,topic,3
50,topic,3
54,topic,3
69,topic,3
73,topic,3
80,topic,3
89,topic,3
0,topic,4
26,topic,4
27,topic,4
32,topic,4
33,topic,4
55,topic,4
77,topic,4
89,topic,4
17,topic,5
24,topic,5
31,topic,5
38,topic,5
39,topic,5
43,topic,5
55,topic,5
75,topic,5
76,topic,5
80,topic,5
83,topic,5
85,topic,5
92,topic,5
94,topic,5
8,topic,6
33,topic,6
41,topic,6
45,topic,6
47,topic,6
50,topic,6
55,topic,6
59,topic,6
63,topic,6
64,topic,6
86,topic,6
91,topic,6
99,topic,6
1,topic,7
9,topic,7
10,topic,7
14,topic,7
25,topic,7
35,topic,7
47,topic,7
50,topic,7
60,topic,7
63,topic,7
70,topic,7
79,topic,7
86,topic,7
2,topic,8
3,topic,8
9,topic,8
23,topic,8
24,topic,8
26,topic,8
29,topic,8
32,topic,8
48,topic,8
49,topic,8
55,topic,8
68,topic,8
89,topic,8
93,topic,8
26,topic,9
40,topic,9
68,topic,9
75,topic,9
78,topic,9
79,topic,9
83,topic,9
87,topic,9
89,topic,9
11,topic,10
40,topic,10
42,topic,10
60,topic,10
69,topic,10
87,topic,10
8,topic,11
20,topic,11
37,topic,11
43,topic,11
45,topic,11
51,topic,11
52,topic,11
61,topic,11
74,topic,11
80,topic,11
83,topic,11
87,topic,11
2,topic,12
14,topic,12
41,topic,12
55,topic,12
63,topic,12
71,topic,12
84,topic,12
93,topic,12
95,topic,12
2,topic,13
17,topic,13
56,topic,13
64,topic,13
78,topic,13
83,topic,13
85,topic,13
88,topic,13
94,topic,13
99,topic,13
0,topic,14
3,topic,14
16,topic,14
17,topic,14
70,topic,14
78,topic,14
87,topic,14
91,topic,14
93,topic,14
4,topic,15
15,topic,15
39,topic,15
49,topic,15
57,topic,15
70,topic,15
73,topic,15
87,topic,15
93,topic,15
13,topic,16
23,topic,16
42,topic,16
49,topic,16
51,topic,16
70,topic,16
75,topic,16
89,topic,16
6,topic,17
15,topic,17
40,topic,17
44,topic,17
54,topic,17
58,topic,17
62,topic,17
73,topic,17
82,topic,17
12,topic,18
37,topic,18
48,topic,18
62,topic,18
73,topic,18
81,topic,18
82,topic,18
85,topic,18
89,topic,18
6,topic,19
38,topic,19
67,topic,19
71,topic,19
74,topic,19
80,topic,19
85,topic,19
93,topic,19
5,topic,20
23,topic,20
32,topic,20
47,topic,20
49,topic,20
57,topic,20
68,topic,20
81,topic,20
98,topic,20
2,topic,21
5,topic,21
12,topic,21
30,topic,21
44,topic,21
57,topic,21
66,topic,21
71,topic,21
76,topic,21
84,topic,21
87,topic,21
91,topic,21
9,topic,22
14,topic,22
21,topic,22
24,topic,22
39,topic,22
86,topic,22
88,topic,22
97,topic,22
0,topic,23
16,topic,23
17,topic,23
19,topic,23
46,topic,23
52,topic,23
74,topic,23
76,topic,23
2,topic,24
67,topic,24
86,topic,24
98,topic,24
6,topic,25
8,topic,25
11,topic,25
18,topic,25
29,topic,25
37,topic,25
43,topic,25
44,topic,25
56,topic,25
68,topic,25
70,topic,25
72,topic,25
73,topic,25
99,topic,25
6,topic,26
14,topic,26
29,topic,26
45,topic,26
48,topic,26
64,topic,26
69,topic,26
78,topic,26
83,topic,26
84,topic,26
93,topic,26
95,topic,26
99,topic,26
25,topic,27
34,topic,27
47,topic,27
56,topic,27
87,topic,27
91,topic,27
9,topic,28
14,topic,28
23,topic,28
24,topic,28
28,topic,28
55,topic,28
60,topic,28
63,topic,28
72,topic,28
92,topic,28
94,topic,28
95,topic,28
12,topic,29
14,topic,29
34,topic,29
35,topic,29
38,topic,29
40,topic,29
45,topic,29
51,topic,29
58,topic,29
63,topic,29
67,topic,29
82,topic,29
93,topic,29
96,topic,29
98,topic,29
18,topic,30
23,topic,30
25,topic,30
35,topic,30
36,topic,30
37,topic,30
45,topic,30
64,topic,30
68,topic,30
86,topic,30
1,topic,31
29,topic,31
31,topic,31
46,topic,31
54,topic,31
62,topic,31
81,topic,31
2,topic,32
21,topic,32
31,topic,32
71,topic,32
79,topic,32
82,topic,32
85,topic,32
93,topic,32
5,topic,33
10,topic,33
22,topic,33
28,topic,33
29,topic,33
30,topic,33
37,topic,33
50,topic,33
62,topic,33
64,topic,33
77,topic,33
91,topic,33
95,topic,33
5,topic,34
17,topic,34
58,topic,34
59,topic,34
63,topic,34
75,topic,34
11,topic,35
17,topic,35
46,topic,35
50,topic,35
67,topic,35
93,topic,35
24,topic,36
27,topic,36
36,topic,36
38,topic,36
48,topic,36
55,topic,36
69,topic,36
82,topic,36
95,topic,36
27,topic,37
35,topic,37
38,topic,37
83,topic,37
2,topic,38
5,topic,38
15,topic,38
42,topic,38
43,topic,38
44,topic,38
47,topic,38
56,topic,38
57,topic,38
59,topic,38
64,topic,38
78,topic,38
79,topic,38
80,topic,38
98,topic,38
12,topic,39
32,topic,39
50,topic,39
54,topic,39
61,topic,39
66,topic,39
67,topic,39
73,topic,39
78,topic,39
82,topic,39
96,topic,39
2,topic,40
13,topic,40
15,topic,40
18,topic,40
29,topic,40
35,topic,40
38,topic,40
43,topic,40
66,topic,40
73,topic,40
88,topic,40
89,topic,40
3,topic,41
12,topic,41
14,topic,41
19,topic,41
21,topic,41
50,topic,41
57,topic,41
75,topic,41
82,topic,41
89,topic,41
97,topic,41
4,topic,42
8,topic,42
13,topic,42
16,topic,42
18,topic,42
20,topic,42
28,topic,42
30,topic,42
32,topic,42
48,topic,42
55,topic,42
75,topic,42
80,topic,42
94,topic,42
99,topic,42
3,topic,43
14,topic,43
60,topic,43
67,topic,43
70,topic,43
98,topic,43
2,topic,44
16,topic,44
19,topic,44
30,topic,44
40,topic,44
49,topic,44
51,topic,44
53,topic,44
65,topic,44
77,topic,44
85,topic,44
87,topic,44
95,topic,44
96,topic,44
0,topic,45
17,topic,45
19,topic,45
25,topic,45
28,topic,45
29,topic,45
36,topic,45
47,topic,45
64,topic,45
3,topic,46
12,topic,46
26,topic,46
42,topic,46
50,topic,46
68,topic,46
72,topic,46
75,topic,46
77,topic,46
81,topic,46
2,topic,47
16,topic,47
28,topic,47
51,topic,47
81,topic,47
89,topic,47
0,topic,48
2,topic,48
4,topic,48
5,topic,48
13,topic,48
33,topic,48
37,topic,48
58,topic,48
73,topic,48
8,topic,49
18,topic,49
28,topic,49
29,topic,49
69,topic,49
73,topic,49
89,topic,49
2,topic,50
3,topic,50
13,topic,50
19,topic,50
21,topic,50
37,topic,50
40,topic,50
41,topic,50
43,topic,50
56,topic,50
63,topic,50
64,topic,50
73,topic,50
75,topic,50
81,topic,50
87,topic,50
54,topic,51
59,topic,51
82,topic,51
86,topic,51
99,topic,51
1,topic,52
10,topic,52
24,topic,52
25,topic,52
31,topic,52
35,topic,52
47,topic,52
49,topic,52
68,topic,52
70,topic,52
75,topic,52
78,topic,52
4,topic,53
13,topic,53
18,topic,53
21,topic,53
27,topic,53
42,topic,53
45,topic,53
52,topic,53
63,topic,53
67,topic,53
84,topic,53
88,topic,53
98,topic,53
5,topic,54
15,topic,54
22,topic,54
40,topic,54
62,topic,54
64,topic,54
67,topic,54
84,topic,54
94,topic,54
95,topic,54
6,topic,55
25,topic,55
29,topic,55
52,topic,55
64,topic,55
66,topic,55
74,topic,55
82,topic,55
86,topic,55
15,topic,56
33,topic,56
35,topic,56
38,topic,56
83,topic,56
95,topic,56
7,topic,57
16,topic,57
22,topic,57
49,topic,57
66,topic,57
68,topic,57
75,topic,57
76,topic,57
90,topic,57
93,topic,57
11,topic,58
15,topic,58
17,topic,58
23,topic,58
30,topic,58
58,topic,58
59,topic,58
64,topic,58
72,topic,58
73,topic,58
86,topic,58
98,topic,58
99,topic,58
1,topic,59
3,topic,59
5,topic,59
10,topic,59
16,topic,59
18,topic,59
21,topic,59
28,topic,59
38,topic,59
59,topic,59
75,topic,59
88,topic,59
95,topic,59
96,topic,59
19,topic,60
21,topic,60
42,topic,60
63,topic,60
66,topic,60
73,topic,60
80,topic,60
84,topic,60
88,topic,60
93,topic,60
99,topic,60
2,topic,61
9,topic,61
21,topic,61
26,topic,61
43,topic,61
47,topic,61
49,topic,61
51,topic,61
59,topic,61
66,topic,61
68,topic,61
71,topic,61
74,topic,61
75,topic,61
86,topic,61
88,topic,61
96,topic,61
7,topic,62
16,topic,62
19,topic,62
45,topic,62
49,topic,62
55,topic,62
62,topic,62
65,topic,62
84,topic,62
92,topic,62
14,topic,63
17,topic,63
23,topic,63
30,topic,63
34,topic,63
36,topic,63
43,topic,63
60,topic,63
77,topic,63
89,topic,63
91,topic,63
10,topic,64
11,topic,64
19,topic,64
26,topic,64
32,topic,64
38,topic,64
40,topic,64
52,topic,64
88,topic,64
96,topic,64
25,topic,65
28,topic,65
29,topic,65
39,topic,65
62,topic,65
68,topic,65
90,topic,65
95,topic,65
96,topic,65
13,topic,66
19,topic,66
20,topic,66
34,topic,66
35,topic,66
51,topic,66
64,topic,66
72,topic,66
80,topic,66
82,topic,66
83,topic,66
89,topic,66
96,topic,66
8,topic,67
9,topic,67
12,topic,67
14,topic,67
26,topic,67
32,topic,67
43,topic,67
49,topic,67
63,topic,67
64,topic,67
82,topic,67
99,topic,67
10,topic,68
21,topic,68
25,topic,68
57,topic,68
92,topic,68
93,topic,68
98,topic,68
17,topic,69
23,topic,69
31,topic,69
34,topic,69
52,topic,69
53,topic,69
59,topic,69
60,topic,69
65,topic,69
67,topic,69
75,topic,69
94,topic,69
98,topic,69
12,topic,70
13,topic,70
14,topic,70
16,topic,70
21,topic,70
34,topic,70
39,topic,70
47,topic,70
48,topic,70
51,topic,70
54,topic,70
61,topic,70
63,topic,70
72,topic,70
74,topic,70
76,topic,70
82,topic,70
98,topic,70
23,topic,71
24,topic,71
27,topic,71
43,topic,71
46,topic,71
47,topic,71
48,topic,71
68,topic,71
84,topic,71
89,topic,71
90,topic,71
91,topic,71
98,topic,71
5,topic,72
16,topic,72
20,topic,72
24,topic,72
25,topic,72
28,topic,72
36,topic,72
49,topic,72
77,topic,72
2,topic,73
7,topic,73
27,topic,73
38,topic,73
45,topic,73
47,topic,73
80,topic,73
81,topic,73
82,topic,73
85,topic,73
88,topic,73
90,topic,73
0,topic,74
9,topic,74
37,topic,74
55,topic,74
57,topic,74
78,topic,74
79,topic,74
83,topic,74
98,topic,74
5,topic,75
13,topic,75
15,topic,75
23,topic,75
31,topic,75
32,topic,75
54,topic,75
58,topic,75
93,topic,75
16,topic,76
21,topic,76
24,topic,76
42,topic,76
50,topic,76
73,topic,76
93,topic,76
46,topic,77
47,topic,77
50,topic,77
80,topic,77
5,topic,78
7,topic,78
23,topic,78
28,topic,78
40,topic,78
53,topic,78
57,topic,78
71,topic,78
98,topic,78
10,topic,79
29,topic,79
39,topic,79
42,topic,79
52,topic,79
73,topic,79
79,topic,79
86,topic,79
87,topic,79
88,topic,79
96,topic,79
98,topic,79
99,topic,79
4,topic,80
27,topic,80
48,topic,80
56,topic,80
57,topic,80
81,topic,80
0,topic,81
13,topic,81
20,topic,81
36,topic,81
38,topic,81
42,topic,81
47,topic,81
51,topic,81
52,topic,81
55,topic,81
79,topic,81
98,topic,81
5,topic,82
9,topic,82
13,topic,82
22,topic,82
50,topic,82
55,topic,82
57,topic,82
61,topic,82
77,topic,82
89,topic,82
97,topic,82
2,topic,83
16,topic,83
33,topic,83
34,topic,83
36,topic,83
37,topic,83
50,topic,83
75,topic,83
82,topic,83
6,topic,84
25,topic,84
27,topic,84
39,topic,84
52,topic,84
67,topic,84
72,topic,84
73,topic,84
85,topic,84
93,topic,84
9,topic,85
18,topic,85
24,topic,85
57,topic,85
96,topic,85
98,topic,85
3,topic,86
11,topic,86
13,topic,86
25,topic,86
32,topic,86
44,topic,86
49,topic,86
56,topic,86
62,topic,86
68,topic,86
71,topic,86
95,topic,86
0,topic,87
8,topic,87
25,topic,87
41,topic,87
52,topic,87
53,topic,87
60,topic,87
67,topic,87
76,topic,87
85,topic,87
5,topic,88
10,topic,88
42,topic,88
54,topic,88
65,topic,88
81,topic,88
83,topic,88
5,topic,89
12,topic,89
2,topic,90
3,topic,90
13,topic,90
16,topic,90
24,topic,90
38,topic,90
46,topic,90
57,topic,90
63,topic,90
76,topic,90
84,topic,90
95,topic,90
13,topic,91
21,topic,91
26,topic,91
35,topic,91
52,topic,91
92,topic,91
94,topic,91
95,topic,91
19,topic,92
36,topic,92
38,topic,92
42,topic,92
69,topic,92
73,topic,92
76,topic,92
79,topic,92
21,topic,93
22,topic,93
32,topic,93
49,topic,93
70,topic,93
93,topic,93
98,topic,93
20,topic,94
30,topic,94
47,topic,94
67,topic,94
91,topic,94
4,topic,95
12,topic,95
50,topic,95
53,topic,95
67,topic,95
86,topic,95
90,topic,95
91,topic,95
94,topic,95
6,topic,96
9,topic,96
23,topic,96
25,topic,96
27,topic,96
50,topic,96
60,topic,96
83,topic,96
3,topic,97
8,topic,97
22,topic,97
35,topic,97
42,topic,97
