user,topic,tick
4,topic,0
16,topic,0
28,topic,0
48,topic,0
54,topic,0
90,topic,0
4,topic,1
54,topic,1
63,topic,1
93,topic,1
95,topic,1
10,topic,2
21,topic,2
28,topic,2
41,topic,2
49,topic,2
53,topic,2
56,topic,2
59,topic,2
68,topic,2
90,topic,2
91,topic,2
99,topic,2
7,topic,3
13,topic,3
32,topic,3
53,topic,3
73,topic,3
77,topic,3
5,topic,4
8,topic,4
12,topic,4
14,topic,4
20,topic,4
22,topic,4
30,topic,4
35,topic,4
71,topic,4
78,topic,4
79,topic,4
87,topic,4
97,topic,4
8,topic,5
19,topic,5
23,topic,5
26,topic,5
35,topic,5
37,topic,5
46,topic,5
49,topic,5
53,topic,5
69,topic,5
89,topic,5
1,topic,6
20,topic,6
24,topic,6
25,topic,6
36,topic,6
54,topic,6
68,topic,6
69,topic,6
93,topic,6
96,topic,6
16,topic,7
30,topic,7
46,topic,7
63,topic,7
86,topic,7
89,topic,7
90,topic,7
97,topic,7
2,topic,8
3,topic,8
4,topic,8
16,topic,8
18,topic,8
29,topic,8
37,topic,8
58,topic,8
74,topic,8
77,topic,8
79,topic,8
85,topic,8
92,topic,8
1,topic,9
16,topic,9
22,topic,9
30,topic,9
31,topic,9
33,topic,9
36,topic,9
42,topic,9
48,topic,9
56,topic,9
58,topic,9
70,topic,9
72,topic,9
79,topic,9
83,topic,9
9,topic,10
19,topic,10
44,topic,10
45,topic,10
46,topic,10
53,topic,10
54,topic,10
72,topic,10
94,topic,10
8,topic,11
11,topic,11
26,topic,11
44,topic,11
70,topic,11
79,topic,11
4,topic,12
13,topic,12
18,topic,12
40,topic,12
69,topic,12
70,topic,12
72,topic,12
89,topic,12
98,topic,12
1,topic,13
17,topic,13
20,topic,13
48,topic,13
54,topic,13
60,topic,13
61,topic,13
73,topic,13
82,topic,13
97,topic,13
1,topic,14
28,topic,14
35,topic,14
64,topic,14
79,topic,14
92,topic,14
94,topic,14
99,topic,14
4,topic,15
38,topic,15
54,topic,15
59,topic,15
78,topic,15
79,topic,15
87,topic,15
94,topic,15
95,topic,15
2,topic,16
4,topic,16
21,topic,16
26,topic,16
32,topic,16
54,topic,16
64,topic,16
72,topic,16
98,topic,16
1,topic,17
4,topic,17
16,topic,17
17,topic,17
31,topic,17
34,topic,17
37,topic,17
55,topic,17
62,topic,17
67,topic,17
86,topic,17
89,topic,17
93,topic,17
99,topic,17
7,topic,18
26,topic,18
35,topic,18
40,topic,18
62,topic,18
75,topic,18
84,topic,18
92,topic,18
99,topic,18
3,topic,19
8,topic,19
9,topic,19
26,topic,19
35,topic,19
61,topic,19
86,topic,19
87,topic,19
14,topic,20
17,topic,20
21,topic,20
43,topic,20
52,topic,20
53,topic,20
54,topic,20
83,topic,20
90,topic,20
95,topic,20
7,topic,21
10,topic,21
23,topic,21
37,topic,21
42,topic,21
45,topic,21
51,topic,21
54,topic,21
78,topic,21
83,topic,21
96,topic,21
5,topic,22
10,topic,22
15,topic,22
20,topic,22
23,topic,22
24,topic,22
37,topic,22
40,topic,22
47,topic,22
48,topic,22
58,topic,22
84,topic,22
87,topic,22
88,topic,22
89,topic,22
92,topic,22
21,topic,23
22,topic,23
24,topic,23
27,topic,23
35,topic,23
37,topic,23
41,topic,23
61,topic,23
62,topic,23
66,topic,23
79,topic,23
82,topic,23
84,topic,23
98,topic,23
32,topic,24
33,topic,24
42,topic,24
50,topic,24
74,topic,24
88,topic,24
99,topic,24
4,topic,25
13,topic,25
20,topic,25
27,topic,25
39,topic,25
58,topic,25
75,topic,25
78,topic,25
88,topic,25
96,topic,25
14,topic,26
27,topic,26
29,topic,26
32,topic,26
34,topic,26
42,topic,26
46,topic,26
54,topic,26
59,topic,26
64,topic,26
65,topic,26
72,topic,26
91,topic,26
93,topic,26
97,topic,26
9,topic,27
20,topic,27
22,topic,27
30,topic,27
37,topic,27
45,topic,27
50,topic,27
59,topic,27
60,topic,27
78,topic,27
93,topic,27
96,topic,27
5,topic,28
11,topic,28
13,topic,28
55,topic,28
60,topic,28
66,topic,28
80,topic,28
81,topic,28
88,topic,28
9,topic,29
19,topic,29
40,topic,29
60,topic,29
52,topic,30
59,topic,30
64,topic,30
82,topic,30
5,topic,31
21,topic,31
34,topic,31
38,topic,31
48,topic,31
54,topic,31
55,topic,31
56,topic,31
58,topic,31
59,topic,31
63,topic,31
73,topic,31
81,topic,31
4,topic,32
8,topic,32
9,topic,32
