user,topic,tick
7,topic,0
17,topic,0
58,topic,0
59,topic,0
61,topic,0
77,topic,0
79,topic,0
84,topic,0
94,topic,0
1,topic,1
14,topic,1
29,topic,1
35,topic,1
39,topic,1
41,topic,1
59,topic,1
62,topic,1
78,topic,1
91,topic,1
95,topic,1
2,topic,2
4,topic,2
22,topic,2
26,topic,2
32,topic,2
34,topic,2
40,topic,2
44,topic,2
53,topic,2
54,topic,2
66,topic,2
69,topic,2
76,topic,2
84,topic,2
91,topic,2
4,topic,3
21,topic,3
26,topic,3
31,topic,3
51,topic,3
55,topic,3
60,topic,3
68,topic,3
76,topic,3
80,topic,3
86,topic,3
5,topic,4
8,topic,4
17,topic,4
26,topic,4
56,topic,4
77,topic,4
86,topic,4
92,topic,4
99,topic,4
7,topic,5
8,topic,5
15,topic,5
17,topic,5
29,topic,5
32,topic,5
35,topic,5
39,topic,5
41,topic,5
50,topic,5
55,topic,5
57,topic,5
59,topic,5
80,topic,5
94,topic,5
0,topic,6
6,topic,6
22,topic,6
26,topic,6
43,topic,6
44,topic,6
49,topic,6
74,topic,6
76,topic,6
81,topic,6
3,topic,7
35,topic,7
38,topic,7
41,topic,7
63,topic,7
84,topic,7
13,topic,8
18,topic,8
20,topic,8
22,topic,8
26,topic,8
36,topic,8
41,topic,8
55,topic,8
63,topic,8
71,topic,8
78,topic,8
92,topic,8
0,topic,9
7,topic,9
13,topic,9
20,topic,9
23,topic,9
30,topic,9
31,topic,9
43,topic,9
47,topic,9
96,topic,9
98,topic,9
7,topic,10
8,topic,10
20,topic,10
24,topic,10
33,topic,10
71,topic,10
85,topic,10
89,topic,10
92,topic,10
96,topic,10
0,topic,11
19,topic,11
22,topic,11
31,topic,11
81,topic,11
82,topic,11
24,topic,12
35,topic,12
47,topic,12
50,topic,12
79,topic,12
80,topic,12
89,topic,12
90,topic,12
94,topic,12
8,topic,13
23,topic,13
48,topic,13
54,topic,13
56,topic,13
64,topic,13
86,topic,13
33,topic,14
40,topic,14
44,topic,14
45,topic,14
48,topic,14
67,topic,14
69,topic,14
85,topic,14
89,topic,14
10,topic,15
19,topic,15
24,topic,15
45,topic,15
48,topic,15
52,topic,15
58,topic,15
59,topic,15
63,topic,15
72,topic,15
81,topic,15
82,topic,15
87,topic,15
0,topic,16
3,topic,16
11,topic,16
14,topic,16
18,topic,16
49,topic,16
51,topic,16
54,topic,16
55,topic,16
74,topic,16
87,topic,16
32,topic,17
33,topic,17
47,topic,17
74,topic,17
1,topic,18
24,topic,18
31,topic,18
44,topic,18
48,topic,18
58,topic,18
68,topic,18
81,topic,18
85,topic,18
96,topic,18
97,topic,18
99,topic,18
10,topic,19
20,topic,19
23,topic,19
33,topic,19
80,topic,19
83,topic,19
95,topic,19
2,topic,20
3,topic,20
23,topic,20
27,topic,20
28,topic,20
29,topic,20
49,topic,20
53,topic,20
64,topic,20
68,topic,20
69,topic,20
91,topic,20
93,topic,20
17,topic,21
23,topic,21
36,topic,21
41,topic,21
42,topic,21
43,topic,21
45,topic,21
55,topic,21
66,topic,21
83,topic,21
92,topic,21
93,topic,21
6,topic,22
9,topic,22
17,topic,22
27,topic,22
28,topic,22
39,topic,22
45,topic,22
49,topic,22
54,topic,22
55,topic,22
56,topic,22
59,topic,22
71,topic,22
73,topic,22
74,topic,22
91,topic,22
93,topic,22
96,topic,22
8,topic,23
19,topic,23
29,topic,23
33,topic,23
46,topic,23
58,topic,23
69,topic,23
76,topic,23
11,topic,24
17,topic,24
29,topic,24
35,topic,24
37,topic,24
42,topic,24
58,topic,24
62,topic,24
70,topic,24
71,topic,24
79,topic,24
10,topic,25
21,topic,25
26,topic,25
34,topic,25
35,topic,25
36,topic,25
40,topic,25
58,topic,25
73,topic,25
80,topic,25
81,topic,25
86,topic,25
90,topic,25
93,topic,25
1,topic,26
14,topic,26
17,topic,26
28,topic,26
38,topic,26
62,topic,26
67,topic,26
69,topic,26
91,topic,26
97,topic,26
2,topic,27
13,topic,27
45,topic,27
49,topic,27
58,topic,27
63,topic,27
65,topic,27
80,topic,27
87,topic,27
2,topic,28
51,topic,28
60,topic,28
74,topic,28
1,topic,29
15,topic,29
19,topic,29
31,topic,29
32,topic,29
37,topic,29
54,topic,29
65,topic,29
71,topic,29
79,topic,29
80,topic,29
82,topic,29
10,topic,30
22,topic,30
33,topic,30
39,topic,30
46,topic,30
53,topic,30
55,topic,30
61,topic,30
76,topic,30
92,topic,30
96,topic,30
7,topic,31
9,topic,31
10,topic,31
23,topic,31
36,topic,31
50,topic,31
56,topic,31
60,topic,31
62,topic,31
80,topic,31
82,topic,31
90,topic,31
12,topic,32
13,topic,32
22,topic,32
28,topic,32
29,topic,32
38,topic,32
46,topic,32
65,topic,32
68,topic,32
72,topic,32
76,topic,32
78,topic,32
83,topic,32
84,topic,32
99,topic,32
3,topic,33
19,topic,33
20,topic,33
40,topic,33
62,topic,33
65,topic,33
66,topic,33
96,topic,33
98,topic,33
13,topic,34
26,topic,34
31,topic,34
53,topic,34
67,topic,34
77,topic,34
87,topic,34
7,topic,35
11,topic,35
21,topic,35
22,topic,35
27,topic,35
33,topic,35
34,topic,35
35,topic,35
46,topic,35
51,topic,35
76,topic,35
0,topic,36
13,topic,36
17,topic,36
0,topic,37
29,topic,37
40,topic,37
48,topic,37
60,topic,37
66,topic,37
86,topic,37
92,topic,37
5,topic,38
12,topic,38
41,topic,38
47,topic,38
50,topic,38
54,topic,38
58,topic,38
61,topic,38
87,topic,38
88,topic,38
4,topic,39
6,topic,39
12,topic,39
31,topic,39
36,topic,39
62,topic,39
65,topic,39
68,topic,39
89,topic,39
1,topic,40
7,topic,40
10,topic,40
11,topic,40
16,topic,40
20,topic,40
29,topic,40
47,topic,40
49,topic,40
55,topic,40
62,topic,40
85,topic,40
0,topic,41
1,topic,41
