user,topic,tick
3,topic,0
16,topic,0
22,topic,0
42,topic,0
45,topic,0
72,topic,0
75,topic,0
82,topic,0
86,topic,0
93,topic,0
94,topic,0
97,topic,0
1,topic,1
7,topic,1
40,topic,1
51,topic,1
55,topic,1
56,topic,1
57,topic,1
60,topic,1
67,topic,1
69,topic,1
74,topic,1
79,topic,1
39,topic,2
41,topic,2
45,topic,2
54,topic,2
57,topic,2
76,topic,2
78,topic,2
80,topic,2
7,topic,3
10,topic,3
13,topic,3
26,topic,3
37,topic,3
38,topic,3
46,topic,3
62,topic,3
69,topic,3
74,topic,3
96,topic,3
4,topic,4
5,topic,4
21,topic,4
29,topic,4
34,topic,4
47,topic,4
50,topic,4
55,topic,4
64,topic,4
70,topic,4
80,topic,4
83,topic,4
90,topic,4
92,topic,4
7,topic,5
23,topic,5
25,topic,5
31,topic,5
47,topic,5
60,topic,5
69,topic,5
84,topic,5
90,topic,5
91,topic,5
94,topic,5
