user,topic,tick
17,topic,0
24,topic,0
34,topic,0
36,topic,0
48,topic,0
52,topic,0
70,topic,0
77,topic,0
80,topic,0
90,topic,0
93,topic,0
1,topic,1
16,topic,1
17,topic,1
39,topic,1
62,topic,1
65,topic,1
79,topic,1
86,topic,1
95,topic,1
97,topic,1
7,topic,2
10,topic,2
16,topic,2
28,topic,2
32,topic,2
38,topic,2
44,topic,2
46,topic,2
53,topic,2
55,topic,2
56,topic,2
79,topic,2
81,topic,2
90,topic,2
97,topic,2
35,topic,3
44,topic,3
50,topic,3
70,topic,3
80,topic,3
11,topic,4
17,topic,4
26,topic,4
33,topic,4
41,topic,4
56,topic,4
57,topic,4
72,topic,4
74,topic,4
0,topic,5
3,topic,5
23,topic,5
33,topic,5
44,topic,5
49,topic,5
50,topic,5
51,topic,5
60,topic,5
61,topic,5
83,topic,5
84,topic,5
92,topic,5
6,topic,6
8,topic,6
19,topic,6
23,topic,6
25,topic,6
36,topic,6
51,topic,6
61,topic,6
87,topic,6
88,topic,6
91,topic,6
22,topic,7
28,topic,7
46,topic,7
61,topic,7
62,topic,7
8,topic,8
14,topic,8
21,topic,8
22,topic,8
33,topic,8
50,topic,8
52,topic,8
58,topic,8
66,topic,8
79,topic,8
93,topic,8
0,topic,9
3,topic,9
10,topic,9
13,topic,9
14,topic,9
21,topic,9
28,topic,9
48,topic,9
71,topic,9
83,topic,9
99,topic,9
7,topic,10
16,topic,10
19,topic,10
79,topic,10
89,topic,10
99,topic,10
6,topic,11
21,topic,11
23,topic,11
24,topic,11
40,topic,11
58,topic,11
63,topic,11
69,topic,11
78,topic,11
82,topic,11
97,topic,11
98,topic,11
1,topic,12
12,topic,12
15,topic,12
25,topic,12
34,topic,12
68,topic,12
92,topic,12
93,topic,12
94,topic,12
5,topic,13
29,topic,13
37,topic,13
57,topic,13
63,topic,13
77,topic,13
82,topic,13
20,topic,14
25,topic,14
29,topic,14
39,topic,14
44,topic,14
50,topic,14
58,topic,14
1,topic,15
10,topic,15
18,topic,15
30,topic,15
45,topic,15
49,topic,15
53,topic,15
59,topic,15
61,topic,15
66,topic,15
86,topic,15
89,topic,15
0,topic,16
20,topic,16
21,topic,16
34,topic,16
36,topic,16
51,topic,16
53,topic,16
72,topic,16
78,topic,16
82,topic,16
87,topic,16
0,topic,17
1,topic,17
6,topic,17
30,topic,17
75,topic,17
78,topic,17
79,topic,17
86,topic,17
92,topic,17
97,topic,17
6,topic,18
29,topic,18
33,topic,18
34,topic,18
45,topic,18
46,topic,18
55,topic,18
59,topic,18
68,topic,18
71,topic,18
74,topic,18
76,topic,18
79,topic,18
93,topic,18
8,topic,19
21,topic,19
22,topic,19
33,topic,19
45,topic,19
56,topic,19
60,topic,19
68,topic,19
70,topic,19
75,topic,19
78,topic,19
91,topic,19
96,topic,19
97,topic,19
5,topic,20
11,topic,20
33,topic,20
41,topic,20
44,topic,20
46,topic,20
50,topic,20
54,topic,20
68,topic,20
73,topic,20
81,topic,20
96,topic,20
26,topic,21
53,topic,21
59,topic,21
65,topic,21
77,topic,21
78,topic,21
92,topic,21
15,topic,22
23,topic,22
53,topic,22
55,topic,22
61,topic,22
62,topic,22
82,topic,22
91,topic,22
14,topic,23
18,topic,23
24,topic,23
43,topic,23
56,topic,23
62,topic,23
71,topic,23
88,topic,23
96,topic,23
1,topic,24
23,topic,24
24,topic,24
27,topic,24
