user,topic,tick
22,topic,0
35,topic,0
43,topic,0
46,topic,0
49,topic,0
50,topic,0
63,topic,0
69,topic,0
73,topic,0
74,topic,0
77,topic,0
97,topic,0
1,topic,1
5,topic,1
19,topic,1
24,topic,1
28,topic,1
29,topic,1
33,topic,1
36,topic,1
50,topic,1
55,topic,1
60,topic,1
61,topic,1
78,topic,1
85,topic,1
88,topic,1
95,topic,1
23,topic,2
25,topic,2
47,topic,2
56,topic,2
58,topic,2
87,topic,2
4,topic,3
10,topic,3
25,topic,3
28,topic,3
31,topic,3
33,topic,3
38,topic,3
63,topic,3
84,topic,3
93,topic,3
0,topic,4
3,topic,4
11,topic,4
28,topic,4
31,topic,4
33,topic,4
34,topic,4
75,topic,4
90,topic,4
96,topic,4
97,topic,4
14,topic,5
25,topic,5
45,topic,5
51,topic,5
57,topic,5
62,topic,5
69,topic,5
73,topic,5
75,topic,5
90,topic,5
98,topic,5
0,topic,6
29,topic,6
65,topic,6
74,topic,6
84,topic,6
86,topic,6
89,topic,6
95,topic,6
44,topic,7
56,topic,7
57,topic,7
68,topic,7
69,topic,7
79,topic,7
85,topic,7
7,topic,8
35,topic,8
36,topic,8
40,topic,8
45,topic,8
63,topic,8
70,topic,8
71,topic,8
80,topic,8
10,topic,9
12,topic,9
15,topic,9
22,topic,9
38,topic,9
46,topic,9
49,topic,9
67,topic,9
80,topic,9
82,topic,9
83,topic,9
6,topic,10
13,topic,10
33,topic,10
54,topic,10
84,topic,10
97,topic,10
2,topic,11
10,topic,11
14,topic,11
31,topic,11
36,topic,11
39,topic,11
49,topic,11
64,topic,11
65,topic,11
69,topic,11
73,topic,11
78,topic,11
82,topic,11
90,topic,11
5,topic,12
12,topic,12
20,topic,12
26,topic,12
46,topic,12
48,topic,12
51,topic,12
68,topic,12
73,topic,12
76,topic,12
79,topic,12
93,topic,12
94,topic,12
11,topic,13
14,topic,13
23,topic,13
33,topic,13
67,topic,13
74,topic,13
81,topic,13
87,topic,13
93,topic,13
94,topic,13
95,topic,13
5,topic,14
6,topic,14
11,topic,14
19,topic,14
29,topic,14
37,topic,14
38,topic,14
53,topic,14
54,topic,14
55,topic,14
56,topic,14
59,topic,14
63,topic,14
64,topic,14
74,topic,14
92,topic,14
0,topic,15
2,topic,15
32,topic,15
49,topic,15
51,topic,15
57,topic,15
61,topic,15
63,topic,15
70,topic,15
71,topic,15
74,topic,15
80,topic,15
88,topic,15
2,topic,16
4,topic,16
5,topic,16
14,topic,16
32,topic,16
35,topic,16
40,topic,16
51,topic,16
53,topic,16
58,topic,16
64,topic,16
66,topic,16
68,topic,16
76,topic,16
78,topic,16
79,topic,16
83,topic,16
14,topic,17
22,topic,17
39,topic,17
44,topic,17
47,topic,17
64,topic,17
70,topic,17
77,topic,17
92,topic,17
93,topic,17
3,topic,18
6,topic,18
11,topic,18
17,topic,18
19,topic,18
31,topic,18
39,topic,18
46,topic,18
56,topic,18
60,topic,18
61,topic,18
68,topic,18
73,topic,18
76,topic,18
31,topic,19
32,topic,19
40,topic,19
68,topic,19
89,topic,19
91,topic,19
93,topic,19
6,topic,20
8,topic,20
10,topic,20
51,topic,20
59,topic,20
67,topic,20
68,topic,20
73,topic,20
2,topic,21
5,topic,21
8,topic,21
13,topic,21
24,topic,21
40,topic,21
49,topic,21
56,topic,21
64,topic,21
69,topic,21
70,topic,21
79,topic,21
86,topic,21
88,topic,21
7,topic,22
26,topic,22
27,topic,22
36,topic,22
71,topic,22
72,topic,22
82,topic,22
95,topic,22
25,topic,23
31,topic,23
42,topic,23
46,topic,23
58,topic,23
70,topic,23
73,topic,23
75,topic,23
90,topic,23
92,topic,23
94,topic,23
14,topic,24
15,topic,24
26,topic,24
44,topic,24
45,topic,24
65,topic,24
67,topic,24
90,topic,24
1,topic,25
11,topic,25
20,topic,25
21,topic,25
24,topic,25
36,topic,25
38,topic,25
43,topic,25
83,topic,25
2,topic,26
8,topic,26
13,topic,26
24,topic,26
27,topic,26
32,topic,26
33,topic,26
34,topic,26
43,topic,26
62,topic,26
67,topic,26
77,topic,26
80,topic,26
89,topic,26
98,topic,26
1,topic,27
9,topic,27
18,topic,27
32,topic,27
45,topic,27
87,topic,27
90,topic,27
92,topic,27
93,topic,27
98,topic,27
0,topic,28
21,topic,28
36,topic,28
43,topic,28
52,topic,28
61,topic,28
62,topic,28
69,topic,28
89,topic,28
90,topic,28
96,topic,28
3,topic,29
16,topic,29
19,topic,29
23,topic,29
33,topic,29
39,topic,29
40,topic,29
47,topic,29
56,topic,29
60,topic,29
69,topic,29
81,topic,29
83,topic,29
88,topic,29
4,topic,30
19,topic,30
22,topic,30
28,topic,30
36,topic,30
39,topic,30
60,topic,30
62,topic,30
65,topic,30
73,topic,30
77,topic,30
83,topic,30
87,topic,30
91,topic,30
5,topic,31
10,topic,31
38,topic,31
45,topic,31
46,topic,31
59,topic,31
81,topic,31
84,topic,31
97,topic,31
1,topic,32
25,topic,32
29,topic,32
53,topic,32
57,topic,32
60,topic,32
68,topic,32
81,topic,32
85,topic,32
88,topic,32
97,topic,32
9,topic,33
33,topic,33
34,topic,33
44,topic,33
64,topic,33
68,topic,33
73,topic,33
76,topic,33
77,topic,33
93,topic,33
25,topic,34
32,topic,34
36,topic,34
61,topic,34
98,topic,34
1,topic,35
3,topic,35
5,topic,35
15,topic,35
26,topic,35
32,topic,35
36,topic,35
38,topic,35
45,topic,35
46,topic,35
62,topic,35
78,topic,35
95,topic,35
20,topic,36
45,topic,36
72,topic,36
87,topic,36
88,topic,36
92,topic,36
99,topic,36
5,topic,37
23,topic,37
26,topic,37
40,topic,37
44,topic,37
50,topic,37
58,topic,37
90,topic,37
98,topic,37
8,topic,38
9,topic,38
41,topic,38
46,topic,38
49,topic,38
59,topic,38
68,topic,38
70,topic,38
76,topic,38
93,topic,38
98,topic,38
11,topic,39
15,topic,39
16,topic,39
59,topic,39
65,topic,39
75,topic,39
85,topic,39
0,topic,40
8,topic,40
9,topic,40
12,topic,40
26,topic,40
44,topic,40
53,topic,40
69,topic,40
1,topic,41
2,topic,41
7,topic,41
33,topic,41
34,topic,41
48,topic,41
56,topic,41
58,topic,41
60,topic,41
72,topic,41
80,topic,41
81,topic,41
