user,topic,tick
2,topic,0
15,topic,0
21,topic,0
26,topic,0
41,topic,0
45,topic,0
49,topic,0
51,topic,0
62,topic,0
68,topic,0
8,topic,1
24,topic,1
25,topic,1
43,topic,1
48,topic,1
60,topic,1
64,topic,1
79,topic,1
99,topic,1
33,topic,2
38,topic,2
41,topic,2
42,topic,2
53,topic,2
54,topic,2
61,topic,2
65,topic,2
68,topic,2
75,topic,2
87,topic,2
0,topic,3
2,topic,3
4,topic,3
11,topic,3
16,topic,3
27,topic,3
35,topic,3
62,topic,3
70,topic,3
72,topic,3
91,topic,3
92,topic,3
6,topic,4
9,topic,4
16,topic,4
20,topic,4
30,topic,4
35,topic,4
42,topic,4
52,topic,4
70,topic,4
86,topic,4
94,topic,4
8,topic,5
23,topic,5
24,topic,5
30,topic,5
32,topic,5
37,topic,5
42,topic,5
59,topic,5
67,topic,5
77,topic,5
85,topic,5
88,topic,5
21,topic,6
28,topic,6
33,topic,6
52,topic,6
71,topic,6
76,topic,6
83,topic,6
89,topic,6
1,topic,7
13,topic,7
29,topic,7
36,topic,7
50,topic,7
58,topic,7
64,topic,7
65,topic,7
73,topic,7
5,topic,8
10,topic,8
20,topic,8
21,topic,8
38,topic,8
40,topic,8
42,topic,8
67,topic,8
2,topic,9
4,topic,9
32,topic,9
37,topic,9
55,topic,9
61,topic,9
70,topic,9
78,topic,9
92,topic,9
0,topic,10
29,topic,10
42,topic,10
47,topic,10
57,topic,10
60,topic,10
62,topic,10
64,topic,10
71,topic,10
81,topic,10
89,topic,10
90,topic,10
93,topic,10
94,topic,10
98,topic,10
99,topic,10
16,topic,11
22,topic,11
25,topic,11
27,topic,11
35,topic,11
44,topic,11
53,topic,11
55,topic,11
68,topic,11
79,topic,11
92,topic,11
98,topic,11
11,topic,12
18,topic,12
19,topic,12
34,topic,12
39,topic,12
50,topic,12
52,topic,12
79,topic,12
81,topic,12
87,topic,12
96,topic,12
13,topic,13
20,topic,13
23,topic,13
28,topic,13
30,topic,13
51,topic,13
