user,topic,tick
12,topic,0
23,topic,0
26,topic,0
34,topic,0
48,topic,0
53,topic,0
61,topic,0
66,topic,0
87,topic,0
89,topic,0
92,topic,0
0,topic,1
23,topic,1
50,topic,1
58,topic,1
90,topic,1
1,topic,2
2,topic,2
10,topic,2
23,topic,2
40,topic,2
45,topic,2
55,topic,2
77,topic,2
88,topic,2
93,topic,2
16,topic,3
17,topic,3
23,topic,3
28,topic,3
35,topic,3
37,topic,3
50,topic,3
52,topic,3
58,topic,3
62,topic,3
66,topic,3
69,topic,3
81,topic,3
84,topic,3
88,topic,3
95,topic,3
14,topic,4
25,topic,4
33,topic,4
49,topic,4
56,topic,4
61,topic,4
65,topic,4
81,topic,4
93,topic,4
40,topic,5
48,topic,5
53,topic,5
60,topic,5
86,topic,5
92,topic,5
1,topic,6
2,topic,6
19,topic,6
32,topic,6
36,topic,6
37,topic,6
39,topic,6
41,topic,6
44,topic,6
52,topic,6
58,topic,6
80,topic,6
32,topic,7
38,topic,7
57,topic,7
59,topic,7
68,topic,7
71,topic,7
73,topic,7
3,topic,8
7,topic,8
11,topic,8
15,topic,8
18,topic,8
20,topic,8
24,topic,8
62,topic,8
74,topic,8
76,topic,8
78,topic,8
81,topic,8
83,topic,8
96,topic,8
97,topic,8
22,topic,9
27,topic,9
35,topic,9
36,topic,9
51,topic,9
56,topic,9
68,topic,9
74,topic,9
75,topic,9
81,topic,9
82,topic,9
4,topic,10
8,topic,10
10,topic,10
23,topic,10
39,topic,10
45,topic,10
91,topic,10
8,topic,11
13,topic,11
15,topic,11
24,topic,11
27,topic,11
56,topic,11
76,topic,11
78,topic,11
79,topic,11
4,topic,12
17,topic,12
42,topic,12
43,topic,12
50,topic,12
52,topic,12
73,topic,12
75,topic,12
87,topic,12
88,topic,12
94,topic,12
95,topic,12
5,topic,13
21,topic,13
42,topic,13
50,topic,13
53,topic,13
57,topic,13
66,topic,13
74,topic,13
87,topic,13
13,topic,14
24,topic,14
31,topic,14
32,topic,14
35,topic,14
46,topic,14
49,topic,14
55,topic,14
75,topic,14
89,topic,14
95,topic,14
97,topic,14
98,topic,14
25,topic,15
28,topic,15
36,topic,15
42,topic,15
46,topic,15
65,topic,15
72,topic,15
94,topic,15
10,topic,16
13,topic,16
15,topic,16
23,topic,16
28,topic,16
33,topic,16
39,topic,16
44,topic,16
45,topic,16
70,topic,16
78,topic,16
3,topic,17
7,topic,17
12,topic,17
61,topic,17
63,topic,17
69,topic,17
72,topic,17
82,topic,17
98,topic,17
20,topic,18
41,topic,18
46,topic,18
47,topic,18
67,topic,18
70,topic,18
71,topic,18
73,topic,18
78,topic,18
81,topic,18
5,topic,19
20,topic,19
41,topic,19
85,topic,19
90,topic,19
99,topic,19
7,topic,20
14,topic,20
16,topic,20
19,topic,20
23,topic,20
32,topic,20
35,topic,20
36,topic,20
39,topic,20
73,topic,20
77,topic,20
2,topic,21
3,topic,21
6,topic,21
7,topic,21
18,topic,21
21,topic,21
27,topic,21
55,topic,21
57,topic,21
61,topic,21
63,topic,21
65,topic,21
79,topic,21
93,topic,21
96,topic,21
17,topic,22
20,topic,22
22,topic,22
53,topic,22
81,topic,22
83,topic,22
91,topic,22
96,topic,22
5,topic,23
10,topic,23
22,topic,23
30,topic,23
34,topic,23
46,topic,23
83,topic,23
86,topic,23
94,topic,23
7,topic,24
22,topic,24
25,topic,24
26,topic,24
48,topic,24
50,topic,24
70,topic,24
75,topic,24
86,topic,24
94,topic,24
7,topic,25
8,topic,25
15,topic,25
25,topic,25
50,topic,25
54,topic,25
88,topic,25
98,topic,25
18,topic,26
55,topic,26
58,topic,26
67,topic,26
75,topic,26
82,topic,26
94,topic,26
95,topic,26
98,topic,26
2,topic,27
43,topic,27
64,topic,27
81,topic,27
85,topic,27
86,topic,27
88,topic,27
89,topic,27
10,topic,28
12,topic,28
24,topic,28
26,topic,28
36,topic,28
37,topic,28
42,topic,28
60,topic,28
69,topic,28
74,topic,28
13,topic,29
15,topic,29
25,topic,29
41,topic,29
55,topic,29
71,topic,29
73,topic,29
78,topic,29
83,topic,29
5,topic,30
11,topic,30
18,topic,30
36,topic,30
71,topic,30
74,topic,30
82,topic,30
85,topic,30
96,topic,30
1,topic,31
16,topic,31
50,topic,31
52,topic,31
58,topic,31
68,topic,31
75,topic,31
76,topic,31
77,topic,31
89,topic,31
4,topic,32
26,topic,32
29,topic,32
39,topic,32
44,topic,32
48,topic,32
67,topic,32
80,topic,32
86,topic,32
90,topic,32
97,topic,32
13,topic,33
26,topic,33
27,topic,33
28,topic,33
30,topic,33
37,topic,33
39,topic,33
42,topic,33
47,topic,33
65,topic,33
67,topic,33
74,topic,33
76,topic,33
80,topic,33
3,topic,34
18,topic,34
26,topic,34
63,topic,34
66,topic,34
71,topic,34
78,topic,34
86,topic,34
10,topic,35
15,topic,35
22,topic,35
26,topic,35
56,topic,35
60,topic,35
69,topic,35
77,topic,35
84,topic,35
88,topic,35
89,topic,35
8,topic,36
16,topic,36
55,topic,36
60,topic,36
65,topic,36
98,topic,36
0,topic,37
6,topic,37
7,topic,37
10,topic,37
13,topic,37
52,topic,37
57,topic,37
68,topic,37
77,topic,37
93,topic,37
99,topic,37
10,topic,38
12,topic,38
25,topic,38
29,topic,38
39,topic,38
45,topic,38
64,topic,38
68,topic,38
75,topic,38
