user,topic,tick
2,topic,0
7,topic,0
14,topic,0
28,topic,0
31,topic,0
51,topic,0
79,topic,0
86,topic,0
88,topic,0
96,topic,0
3,topic,1
18,topic,1
21,topic,1
28,topic,1
34,topic,1
37,topic,1
40,topic,1
57,topic,1
64,topic,1
9,topic,2
33,topic,2
60,topic,2
61,topic,2
77,topic,2
88,topic,2
18,topic,3
37,topic,3
51,topic,3
57,topic,3
69,topic,3
75,topic,3
2,topic,4
13,topic,4
19,topic,4
27,topic,4
29,topic,4
37,topic,4
67,topic,4
79,topic,4
81,topic,4
98,topic,4
99,topic,4
7,topic,5
9,topic,5
10,topic,5
12,topic,5
32,topic,5
33,topic,5
45,topic,5
46,topic,5
49,topic,5
53,topic,5
55,topic,5
79,topic,5
17,topic,6
36,topic,6
60,topic,6
81,topic,6
87,topic,6
92,topic,6
5,topic,7
11,topic,7
16,topic,7
22,topic,7
41,topic,7
42,topic,7
59,topic,7
62,topic,7
83,topic,7
85,topic,7
91,topic,7
0,topic,8
6,topic,8
10,topic,8
15,topic,8
19,topic,8
53,topic,8
60,topic,8
79,topic,8
94,topic,8
98,topic,8
3,topic,9
9,topic,9
23,topic,9
26,topic,9
29,topic,9
43,topic,9
49,topic,9
60,topic,9
71,topic,9
79,topic,9
83,topic,9
88,topic,9
3,topic,10
8,topic,10
14,topic,10
25,topic,10
27,topic,10
37,topic,10
38,topic,10
41,topic,10
44,topic,10
50,topic,10
58,topic,10
60,topic,10
75,topic,10
78,topic,10
87,topic,10
95,topic,10
99,topic,10
2,topic,11
4,topic,11
9,topic,11
10,topic,11
16,topic,11
29,topic,11
35,topic,11
36,topic,11
46,topic,11
63,topic,11
68,topic,11
83,topic,11
88,topic,11
98,topic,11
16,topic,12
34,topic,12
38,topic,12
43,topic,12
44,topic,12
49,topic,12
50,topic,12
58,topic,12
60,topic,12
80,topic,12
90,topic,12
93,topic,12
6,topic,13
40,topic,13
44,topic,13
46,topic,13
55,topic,13
76,topic,13
82,topic,13
83,topic,13
96,topic,13
1,topic,14
15,topic,14
25,topic,14
41,topic,14
56,topic,14
59,topic,14
60,topic,14
80,topic,14
81,topic,14
89,topic,14
0,topic,15
12,topic,15
15,topic,15
51,topic,15
55,topic,15
56,topic,15
62,topic,15
69,topic,15
75,topic,15
85,topic,15
88,topic,15
29,topic,16
34,topic,16
35,topic,16
40,topic,16
42,topic,16
87,topic,16
20,topic,17
22,topic,17
24,topic,17
26,topic,17
28,topic,17
34,topic,17
41,topic,17
57,topic,17
60,topic,17
68,topic,17
75,topic,17
78,topic,17
79,topic,17
17,topic,18
20,topic,18
29,topic,18
51,topic,18
71,topic,18
77,topic,18
2,topic,19
3,topic,19
4,topic,19
11,topic,19
19,topic,19
43,topic,19
53,topic,19
63,topic,19
79,topic,19
82,topic,19
93,topic,19
99,topic,19
1,topic,20
4,topic,20
14,topic,20
17,topic,20
18,topic,20
21,topic,20
23,topic,20
26,topic,20
32,topic,20
39,topic,20
44,topic,20
52,topic,20
87,topic,20
94,topic,20
95,topic,20
98,topic,20
9,topic,21
22,topic,21
24,topic,21
41,topic,21
56,topic,21
58,topic,21
65,topic,21
66,topic,21
73,topic,21
74,topic,21
76,topic,21
80,topic,21
37,topic,22
40,topic,22
44,topic,22
48,topic,22
60,topic,22
76,topic,22
10,topic,23
18,topic,23
25,topic,23
27,topic,23
36,topic,23
66,topic,23
86,topic,23
99,topic,23
14,topic,24
24,topic,24
29,topic,24
33,topic,24
34,topic,24
61,topic,24
63,topic,24
70,topic,24
79,topic,24
84,topic,24
94,topic,24
95,topic,24
97,topic,24
1,topic,25
4,topic,25
9,topic,25
15,topic,25
17,topic,25
48,topic,25
56,topic,25
91,topic,25
93,topic,25
98,topic,25
8,topic,26
16,topic,26
38,topic,26
58,topic,26
60,topic,26
82,topic,26
83,topic,26
0,topic,27
10,topic,27
14,topic,27
23,topic,27
34,topic,27
40,topic,27
44,topic,27
54,topic,27
69,topic,27
74,topic,27
78,topic,27
94,topic,27
27,topic,28
28,topic,28
34,topic,28
40,topic,28
41,topic,28
60,topic,28
79,topic,28
8,topic,29
19,topic,29
23,topic,29
37,topic,29
52,topic,29
64,topic,29
80,topic,29
41,topic,30
44,topic,30
49,topic,30
51,topic,30
64,topic,30
72,topic,30
75,topic,30
77,topic,30
0,topic,31
22,topic,31
24,topic,31
37,topic,31
47,topic,31
68,topic,31
74,topic,31
87,topic,31
90,topic,31
91,topic,31
93,topic,31
6,topic,32
7,topic,32
23,topic,32
31,topic,32
51,topic,32
60,topic,32
62,topic,32
70,topic,32
76,topic,32
78,topic,32
13,topic,33
22,topic,33
25,topic,33
30,topic,33
33,topic,33
40,topic,33
51,topic,33
62,topic,33
68,topic,33
70,topic,33
77,topic,33
91,topic,33
93,topic,33
2,topic,34
24,topic,34
30,topic,34
31,topic,34
43,topic,34
79,topic,34
86,topic,34
88,topic,34
1,topic,35
6,topic,35
7,topic,35
18,topic,35
27,topic,35
31,topic,35
44,topic,35
50,topic,35
53,topic,35
58,topic,35
62,topic,35
72,topic,35
73,topic,35
74,topic,35
83,topic,35
86,topic,35
92,topic,35
94,topic,35
98,topic,35
0,topic,36
6,topic,36
7,topic,36
8,topic,36
12,topic,36
13,topic,36
16,topic,36
28,topic,36
48,topic,36
50,topic,36
51,topic,36
73,topic,36
82,topic,36
86,topic,36
95,topic,36
2,topic,37
4,topic,37
5,topic,37
18,topic,37
33,topic,37
38,topic,37
40,topic,37
56,topic,37
61,topic,37
66,topic,37
69,topic,37
74,topic,37
90,topic,37
98,topic,37
8,topic,38
37,topic,38
40,topic,38
50,topic,38
66,topic,38
95,topic,38
1,topic,39
7,topic,39
23,topic,39
26,topic,39
27,topic,39
38,topic,39
44,topic,39
77,topic,39
86,topic,39
11,topic,40
22,topic,40
41,topic,40
56,topic,40
82,topic,40
86,topic,40
94,topic,40
96,topic,40
97,topic,40
0,topic,41
7,topic,41
8,topic,41
31,topic,41
34,topic,41
42,topic,41
43,topic,41
48,topic,41
50,topic,41
51,topic,41
99,topic,41
3,topic,42
7,topic,42
9,topic,42
23,topic,42
24,topic,42
25,topic,42
40,topic,42
44,topic,42
46,topic,42
52,topic,42
53,topic,42
54,topic,42
56,topic,42
70,topic,42
76,topic,42
87,topic,42
10,topic,43
21,topic,43
23,topic,43
47,topic,43
83,topic,43
91,topic,43
94,topic,43
0,topic,44
3,topic,44
6,topic,44
8,topic,44
17,topic,44
20,topic,44
21,topic,44
23,topic,44
26,topic,44
28,topic,44
36,topic,44
38,topic,44
44,topic,44
49,topic,44
55,topic,44
57,topic,44
58,topic,44
63,topic,44
65,topic,44
76,topic,44
86,topic,44
97,topic,44
98,topic,44
2,topic,45
25,topic,45
27,topic,45
41,topic,45
46,topic,45
51,topic,45
52,topic,45
55,topic,45
70,topic,45
78,topic,45
83,topic,45
86,topic,45
88,topic,45
97,topic,45
11,topic,46
16,topic,46
34,topic,46
40,topic,46
47,topic,46
48,topic,46
60,topic,46
64,topic,46
69,topic,46
71,topic,46
91,topic,46
3,topic,47
8,topic,47
14,topic,47
17,topic,47
32,topic,47
33,topic,47
35,topic,47
37,topic,47
40,topic,47
43,topic,47
45,topic,47
60,topic,47
62,topic,47
67,topic,47
91,topic,47
19,topic,48
25,topic,48
34,topic,48
39,topic,48
42,topic,48
59,topic,48
81,topic,48
89,topic,48
97,topic,48
17,topic,49
31,topic,49
50,topic,49
54,topic,49
66,topic,49
68,topic,49
69,topic,49
80,topic,49
89,topic,49
90,topic,49
7,topic,50
18,topic,50
80,topic,50
95,topic,50
5,topic,51
20,topic,51
33,topic,51
50,topic,51
53,topic,51
61,topic,51
63,topic,51
69,topic,51
79,topic,51
82,topic,51
84,topic,51
24,topic,52
25,topic,52
28,topic,52
37,topic,52
41,topic,52
50,topic,52
51,topic,52
69,topic,52
11,topic,53
40,topic,53
55,topic,53
61,topic,53
68,topic,53
69,topic,53
71,topic,53
90,topic,53
94,topic,53
2,topic,54
15,topic,54
34,topic,54
43,topic,54
71,topic,54
73,topic,54
78,topic,54
80,topic,54
81,topic,54
97,topic,54
99,topic,54
1,topic,55
8,topic,55
17,topic,55
26,topic,55
40,topic,55
45,topic,55
47,topic,55
48,topic,55
91,topic,55
94,topic,55
10,topic,56
28,topic,56
29,topic,56
34,topic,56
41,topic,56
42,topic,56
46,topic,56
58,topic,56
63,topic,56
65,topic,56
76,topic,56
91,topic,56
98,topic,56
0,topic,57
4,topic,57
15,topic,57
24,topic,57
38,topic,57
48,topic,57
53,topic,57
58,topic,57
65,topic,57
92,topic,57
3,topic,58
12,topic,58
15,topic,58
16,topic,58
30,topic,58
41,topic,58
49,topic,58
55,topic,58
70,topic,58
87,topic,58
88,topic,58
1,topic,59
2,topic,59
4,topic,59
5,topic,59
16,topic,59
30,topic,59
38,topic,59
50,topic,59
51,topic,59
56,topic,59
63,topic,59
69,topic,59
75,topic,59
80,topic,59
86,topic,59
0,topic,60
5,topic,60
31,topic,60
42,topic,60
60,topic,60
66,topic,60
90,topic,60
1,topic,61
29,topic,61
43,topic,61
49,topic,61
54,topic,61
69,topic,61
81,topic,61
87,topic,61
90,topic,61
95,topic,61
99,topic,61
27,topic,62
36,topic,62
46,topic,62
49,topic,62
60,topic,62
61,topic,62
3,topic,63
10,topic,63
15,topic,63
16,topic,63
20,topic,63
37,topic,63
53,topic,63
64,topic,63
72,topic,63
74,topic,63
78,topic,63
80,topic,63
85,topic,63
90,topic,63
18,topic,64
40,topic,64
44,topic,64
46,topic,64
48,topic,64
61,topic,64
83,topic,64
13,topic,65
14,topic,65
21,topic,65
32,topic,65
34,topic,65
38,topic,65
41,topic,65
52,topic,65
55,topic,65
61,topic,65
71,topic,65
93,topic,65
99,topic,65
16,topic,66
26,topic,66
30,topic,66
34,topic,66
36,topic,66
48,topic,66
53,topic,66
66,topic,66
71,topic,66
72,topic,66
75,topic,66
83,topic,66
86,topic,66
17,topic,67
28,topic,67
43,topic,67
64,topic,67
68,topic,67
69,topic,67
99,topic,67
32,topic,68
34,topic,68
42,topic,68
54,topic,68
78,topic,68
82,topic,68
87,topic,68
91,topic,68
96,topic,68
5,topic,69
35,topic,69
42,topic,69
58,topic,69
71,topic,69
72,topic,69
84,topic,69
98,topic,69
1,topic,70
42,topic,70
55,topic,70
58,topic,70
77,topic,70
84,topic,70
90,topic,70
98,topic,70
4,topic,71
5,topic,71
8,topic,71
27,topic,71
33,topic,71
39,topic,71
57,topic,71
62,topic,71
70,topic,71
76,topic,71
93,topic,71
9,topic,72
11,topic,72
52,topic,72
58,topic,72
66,topic,72
85,topic,72
94,topic,72
1,topic,73
17,topic,73
38,topic,73
41,topic,73
42,topic,73
62,topic,73
66,topic,73
69,topic,73
84,topic,73
91,topic,73
96,topic,73
13,topic,74
20,topic,74
25,topic,74
35,topic,74
46,topic,74
85,topic,74
87,topic,74
2,topic,75
13,topic,75
24,topic,75
53,topic,75
54,topic,75
72,topic,75
89,topic,75
91,topic,75
92,topic,75
0,topic,76
10,topic,76
16,topic,76
34,topic,76
50,topic,76
77,topic,76
78,topic,76
80,topic,76
81,topic,76
82,topic,76
98,topic,76
99,topic,76
14,topic,77
24,topic,77
33,topic,77
39,topic,77
41,topic,77
47,topic,77
56,topic,77
92,topic,77
93,topic,77
99,topic,77
21,topic,78
74,topic,78
80,topic,78
8,topic,79
16,topic,79
22,topic,79
29,topic,79
60,topic,79
73,topic,79
9,topic,80
40,topic,80
51,topic,80
54,topic,80
60,topic,80
61,topic,80
69,topic,80
75,topic,80
77,topic,80
96,topic,80
12,topic,81
28,topic,81
31,topic,81
41,topic,81
46,topic,81
61,topic,81
84,topic,81
87,topic,81
94,topic,81
39,topic,82
40,topic,82
42,topic,82
45,topic,82
53,topic,82
56,topic,82
59,topic,82
61,topic,82
65,topic,82
81,topic,82
83,topic,82
87,topic,82
92,topic,82
96,topic,82
1,topic,83
2,topic,83
4,topic,83
6,topic,83
15,topic,83
25,topic,83
61,topic,83
65,topic,83
71,topic,83
73,topic,83
74,topic,83
85,topic,83
87,topic,83
95,topic,83
98,topic,83
3,topic,84
6,topic,84
44,topic,84
56,topic,84
74,topic,84
86,topic,84
4,topic,85
8,topic,85
9,topic,85
31,topic,85
33,topic,85
52,topic,85
75,topic,85
77,topic,85
85,topic,85
97,topic,85
99,topic,85
3,topic,86
7,topic,86
15,topic,86
17,topic,86
22,topic,86
37,topic,86
49,topic,86
52,topic,86
64,topic,86
88,topic,86
4,topic,87
14,topic,87
17,topic,87
26,topic,87
38,topic,87
55,topic,87
63,topic,87
66,topic,87
69,topic,87
72,topic,87
84,topic,87
94,topic,87
95,topic,87
30,topic,88
40,topic,88
61,topic,88
63,topic,88
66,topic,88
90,topic,88
67,topic,89
77,topic,89
89,topic,89
2,topic,90
27,topic,90
32,topic,90
37,topic,90
63,topic,90
86,topic,90
17,topic,91
25,topic,91
33,topic,91
41,topic,91
43,topic,91
69,topic,91
70,topic,91
5,topic,92
27,topic,92
35,topic,92
36,topic,92
48,topic,92
55,topic,92
60,topic,92
91,topic,92
94,topic,92
96,topic,92
0,topic,93
3,topic,93
25,topic,93
30,topic,93
36,topic,93
37,topic,93
40,topic,93
43,topic,93
60,topic,93
63,topic,93
68,topic,93
90,topic,93
99,topic,93
2,topic,94
11,topic,94
13,topic,94
15,topic,94
16,topic,94
17,topic,94
22,topic,94
34,topic,94
37,topic,94
40,topic,94
47,topic,94
59,topic,94
64,topic,94
82,topic,94
83,topic,94
86,topic,94
5,topic,95
17,topic,95
26,topic,95
43,topic,95
44,topic,95
50,topic,95
68,topic,95
72,topic,95
80,topic,95
1,topic,96
8,topic,96
13,topic,96
47,topic,96
54,topic,96
70,topic,96
72,topic,96
91,topic,96
99,topic,96
1,topic,97
15,topic,97
18,topic,97
19,topic,97
32,topic,97
38,topic,97
46,topic,97
52,topic,97
59,topic,97
65,topic,97
88,topic,97
93,topic,97
98,topic,97
99,topic,97
20,topic,98
21,topic,98
30,topic,98
40,topic,98
42,topic,98
48,topic,98
50,topic,98
53,topic,98
89,topic,98
20,topic,99
29,topic,99
48,topic,99
55,topic,99
61,topic,99
75,topic,99
86,topic,99
92,topic,99
98,topic,99
99,topic,99
6,topic,100
7,topic,100
25,topic,100
41,topic,100
60,topic,100
61,topic,100
64,topic,100
71,topic,100
77,topic,100
89,topic,100
24,topic,101
32,topic,101
40,topic,101
58,topic,101
76,topic,101
79,topic,101
98,topic,101
29,topic,102
42,topic,102
43,topic,102
48,topic,102
51,topic,102
76,topic,102
85,topic,102
1,topic,103
13,topic,103
19,topic,103
20,topic,103
37,topic,103
53,topic,103
64,topic,103
70,topic,103
77,topic,103
0,topic,104
15,topic,104
20,topic,104
36,topic,104
37,topic,104
