Privacy,Public Transportation,Iran,tick,user
-6.364821117300239,-3.256139693267235,1.8162332667197205,0.0,74.0
-7.820876036541202,2.3206846960292005,-9.378159126178238,0.0,75.0
-1.1922666522659462,9.021708381494378,6.2007721366326365,0.0,76.0
-8.28411390440432,-7.0113599452027575,-4.027617194833155,0.0,77.0
5.764551695893692,-6.373764989666009,2.191282458126251,0.0,78.0
-4.693281150752997,8.708623693290438,-6.524873098125957,0.0,79.0
9.821834445066994,8.439953996573148,-5.019924560241538,0.0,80.0
4.562168717057807,0.8034411997844124,1.1511740381042639,0.0,81.0
-7.163054061361631,1.9155019016652055,-3.859596007681958,0.0,82.0
-7.981736261445538,1.8359834568401983,7.2387810899685014,0.0,83.0
-1.953996948781354,-3.1284784563653822,3.79664472590421,0.0,84.0
-5.506888044337712,-0.8420958571341046,8.753698118144534,0.0,85.0
-9.245949503325448,-2.196537920508863,0.4915999705568126,0.0,86.0
6.534747905867015,-3.371960760916788,-7.1503833630201825,0.0,87.0
3.2549258496056623,-0.6392792655592281,6.59894161850136,0.0,88.0
-5.550217861300282,7.592205422814441,1.6500269774804472,0.0,89.0
-7.314106858384144,-6.305292160954896,-8.432485198007056,0.0,90.0
-6.458354652382137,-7.279535943743474,-9.105281533228759,0.0,91.0
-9.89198974508821,-7.624153129409361,2.8971594708513333,0.0,92.0
-4.576066595103676,-6.729215516626437,2.8668904238075434,0.0,93.0
2.7046939474864438,-0.6639786894075161,-1.807005708653179,0.0,94.0
-1.5288385932574418,-2.895295950577312,0.8897242269816346,0.0,95.0
-2.289044387352048,-1.5521242183241863,-1.1121931696471812,0.0,96.0
-0.7398789136769608,0.8568758938604084,0.06971756752179559,0.0,97.0
-9.181215893261871,6.407712485307037,-5.280700940746128,0.0,98.0
-9.277004031927465,-3.5980721540808407,-5.594783526226783,0.0,99.0
-9.409665703974696,8.651105358178945,2.1820059060918666,1.0,0.0
6.4372661030190095,8.659216920521807,6.646597072912609,1.0,1.0
4.048597193118081,-4.497886125849513,-1.2388679314087927,1.0,2.0
10.0,-0.8784281363772592,2.026403008766218,1.0,3.0
-1.8385928207050881,8.345083822058069,7.8729918218598165,1.0,4.0
5.358131842402493,7.240018214886792,2.825038326751903,1.0,5.0
-0.9940614771311429,-4.326740770809733,2.482859510009842,1.0,6.0
-0.4083547893819972,-8.027090511337942,7.703450699702902,1.0,7.0
-1.904889990314303,-5.541452219352769,5.257347054658839,1.0,8.0
4.451311317128919,3.858426177872982,0.5110118360433837,1.0,9.0
1.6504378487383171,10.0,-7.6809601938578,1.0,10.0
-2.9304965384728483,-8.194021376013296,0.3736771654663311,1.0,11.0
-1.1168250859556395,9.885320032133858,-1.23528157087323,1.0,12.0
8.619815649781515,-3.3380177361978554,-8.300391690634918,1.0,13.0
-1.9949768253083449,4.589509243049047,1.449379127573465,1.0,14.0
9.71699873940875,-7.897027999959496,5.829688530278647,1.0,15.0
6.377093168407768,-9.570251174099656,2.0787264864125174,1.0,16.0
4.36609262529722,-7.388940832714173,8.379521648845454,1.0,17.0
3.6211855058112246,1.4416484253086992,4.017410201464688,1.0,18.0
2.622100452850596,0.03725623379333243,-7.116904183692445,1.0,19.0
-4.489265768724153,-3.3094392019784085,5.641591168472672,1.0,20.0
-6.550399043794317,4.503161143982702,9.243660534995463,1.0,21.0
3.1890522505981025,-2.600213414856835,-3.6461888631655404,1.0,22.0
-9.285839983254467,4.548620907715103,-2.1818245269709236,1.0,23.0
8.272874792774243,-3.000300841785064,-5.4852540216198005,1.0,24.0
7.995923544441418,-2.398103782665764,-3.1105278127271525,1.0,25.0
7.3904731919373425,6.974067631637972,0.6165505141998295,1.0,26.0
7.731558387926015,-0.45184632476013437,6.386449162949699,1.0,27.0
6.555925202083234,6.815434382665018,-0.25747323105042597,1.0,28.0
3.266794901450048,-3.367941287649483,0.4454662897476922,1.0,29.0
7.5886891181633445,-7.119150668877754,5.151193491097313,1.0,30.0
-5.071198144059917,-8.679032446112167,-2.0894523721289353,1.0,31.0
-8.506492203588792,-9.321180642951058,-8.65777463269769,1.0,32.0
3.7870933655879746,-7.7939847780890315,1.813965845333616,1.0,33.0
10.0,9.727534835715176,-9.858294476626554,1.0,34.0
6.27188860175578,3.319965957345092,8.16448370557492,1.0,35.0
9.399042822789482,6.927587943352272,-6.493772777007112,1.0,36.0
-8.581882173453074,1.878554040544649,0.06790797340402221,1.0,37.0
7.572044183753533,8.262125601092682,-8.249905947297258,1.0,38.0
-2.7345255675973013,4.642222289312992,-8.783345616263302,1.0,39.0
2.7972725763589885,-6.719904336941698,-9.558132742593456,1.0,40.0
-5.22296162309393,-2.117878178848775,3.0433214105757873,1.0,41.0
-6.952321775193977,-8.89569631769978,-6.678309990535192,1.0,42.0
-7.5995062122959105,1.8099982607803113,7.6851343568395905,1.0,43.0
5.269909261540921,4.41051462321707,3.0630182990180383,1.0,44.0
2.1963695557870793,8.515758750411857,-7.6022595401515485,1.0,45.0
-6.841403727002897,-7.61777917039308,9.13335360020534,1.0,46.0
0.8333542044352491,1.6526374676271054,-5.604643345726483,1.0,47.0
-10.0,-6.838451554963283,4.121208366869517,1.0,48.0
-0.5409940013667036,1.2173049255907817,0.3698752332679778,1.0,49.0
1.0700174699280462,-1.7942496389101983,-3.366207372814369,1.0,50.0
-4.374695992817815,1.1252705655105633,-5.751517279770107,1.0,51.0
-9.945668095531834,-7.982453353158145,-2.1017207053315046,1.0,52.0
-0.9148835563104711,-10.0,-8.669399218299178,1.0,53.0
4.9026171872408515,-1.4279894276661054,-8.114047276374984,1.0,54.0
-0.29303926212309506,5.456369293340841,3.6303347426458252,1.0,55.0
-9.839383194150146,-3.466716532147709,-9.912695723531197,1.0,56.0
-9.532420781084184,-4.506950551810006,-5.471538835714325,1.0,57.0
10.0,9.634097183732194,-2.0747486911219966,1.0,58.0
3.622211434900437,3.5593501191614445,5.790107869234522,1.0,59.0
4.840946298176891,2.0812324766896957,7.7627801738336615,1.0,60.0
-3.7395373735581705,-8.328345084976323,-8.789496529859814,1.0,61.0
2.8343441509098373,-0.5286614305995574,8.199125396213972,1.0,62.0
-9.413518269370464,1.2341111574151835,3.9219130853969695,1.0,63.0
-8.83289289724967,-1.3055686201916776,0.37502036368519853,1.0,64.0
-0.473791684500684,7.981500241968126,4.482555632780873,1.0,65.0
7.255275151158212,0.40856319096802807,-8.198376965443781,1.0,66.0
1.3011497620008488,-5.874211799005706,-4.250058632704407,1.0,67.0
-8.719026897919775,3.0107599602731354,2.4241173090235364,1.0,68.0
-7.515855632067194,-3.951395476016055,-1.063580442934903,1.0,69.0
8.437454279999175,10.0,-2.1796293326746436,1.0,70.0
-8.245288897703922,9.914154648518483,-3.094587235632358,1.0,71.0
6.687828280677749,10.0,8.21260443440282,1.0,72.0
-9.55817201052614,-5.024578991059599,8.408751918710148,1.0,73.0
-6.364821117300239,-3.256139693267235,1.8162332667197205,1.0,74.0
-7.820876036541202,2.3206846960292005,-9.378159126178238,1.0,75.0
-1.1922666522659462,9.021708381494378,6.2007721366326365,1.0,76.0
-8.28411390440432,-7.0113599452027575,-4.027617194833155,1.0,77.0
5.764551695893692,-6.373764989666009,2.191282458126251,1.0,78.0
-5.3869466477427235,8.708623693290438,-6.524873098125957,1.0,79.0
9.821834445066994,8.527126959786523,-5.019924560241538,1.0,80.0
4.738708495002751,0.4682662887513814,1.1511740381042639,1.0,81.0
-7.997988998760295,1.6676804995044872,-3.859596007681958,1.0,82.0
-8.934509113740281,1.8359834568401983,7.2387810899685014,1.0,83.0
-2.4617685822392255,-3.1284784563653822,3.79664472590421,1.0,84.0
-5.506888044337712,-0.7105693351909146,8.753698118144534,1.0,85.0
-9.245949503325448,-2.61009457137932,0.4915999705568126,1.0,86.0
6.534747905867015,-3.371960760916788,-7.1503833630201825,1.0,87.0
3.2549258496056623,-1.075637362694858,7.29963636841784,1.0,88.0
-5.550217861300282,7.592205422814441,1.6500269774804472,1.0,89.0
-7.314106858384144,-6.305292160954896,-8.432485198007056,1.0,90.0
-6.413154096255913,-8.068190276854688,-9.565236074177788,1.0,91.0
-10.0,-7.624153129409361,3.4468457925390927,1.0,92.0
-4.576066595103676,-6.729215516626437,2.8668904238075434,1.0,93.0
2.7046939474864438,-0.6639786894075161,-1.5101276029961235,1.0,94.0
-1.5288385932574418,-3.4687190003406227,0.8897242269816346,1.0,95.0
-2.289044387352048,-1.5521242183241863,-1.1121931696471812,1.0,96.0
-1.1520364542529142,0.8568758938604084,0.06971756752179559,1.0,97.0
-9.373021858494413,6.407712485307037,-5.2510204710086335,1.0,98.0
-9.277004031927465,-3.512792632651049,-5.594783526226783,1.0,99.0
-9.468649938168426,8.651105358178945,2.1820059060918666,2.0,0.0
6.4372661030190095,8.659216920521807,6.646597072912609,2.0,1.0
4.048597193118081,-4.733556913366363,-1.0802442420340832,2.0,2.0
10.0,-0.8402478029854659,1.9759410566312599,2.0,3.0
-1.8385928207050881,9.060264920056785,7.893128455711827,2.0,4.0
5.358131842402493,7.48216811181322,2.9598056679598486,2.0,5.0
-0.9940614771311429,-5.16127808146363,2.482859510009842,2.0,6.0
-0.05427575231867321,-8.027090511337942,7.7302936030602565,2.0,7.0
-1.332427658905765,-5.514767814098203,5.305276818084302,2.0,8.0
4.451311317128919,3.858426177872982,-0.17134426693375016,2.0,9.0
1.6504378487383171,10.0,-8.198670563188605,2.0,10.0
-2.9304965384728483,-9.409384530839354,0.3736771654663311,2.0,11.0
-1.1168250859556395,10.0,-2.022380795704149,2.0,12.0
8.619815649781515,-3.3380177361978554,-8.240654982735801,2.0,13.0
-1.9949768253083449,5.279321189577721,1.6956820909440256,2.0,14.0
9.71699873940875,-7.897027999959496,5.916467720789693,2.0,15.0
6.377093168407768,-10.0,2.0787264864125174,2.0,16.0
4.36609262529722,-8.294143757682965,8.379521648845454,2.0,17.0
3.6211855058112246,1.4416484253086992,3.8197252102360895,2.0,18.0
2.622100452850596,0.3677978803946056,-7.0514146284835775,2.0,19.0
-4.489265768724153,-3.3094392019784085,5.641591168472672,2.0,20.0
-6.550399043794317,4.503161143982702,9.318385470429885,2.0,21.0
3.1890522505981025,-2.5589119492125096,-4.058360099917106,2.0,22.0
-9.285839983254467,4.548620907715103,-2.1818245269709236,2.0,23.0
8.272874792774243,-3.000300841785064,-5.4852540216198005,2.0,24.0
8.346520761944475,-2.398103782665764,-3.1105278127271525,2.0,25.0
7.756646613713643,7.179799771667586,0.7554167809917989,2.0,26.0
7.731558387926015,-0.45184632476013437,6.32009194581505,2.0,27.0
6.555925202083234,6.815434382665018,-0.651112044662514,2.0,28.0
3.266794901450048,-3.367941287649483,0.4454662897476922,2.0,29.0
7.5886891181633445,-7.8623594975086135,5.009816308819548,2.0,30.0
-5.071198144059917,-8.679032446112167,-2.0894523721289353,2.0,31.0
-8.506492203588792,-9.321180642951058,-9.113085421395676,2.0,32.0
3.7870933655879746,-7.7939847780890315,1.9562770230875628,2.0,33.0
10.0,9.727534835715176,-10.0,2.0,34.0
6.27188860175578,3.319965957345092,8.16448370557492,2.0,35.0
9.711251633182746,7.5302434842270465,-6.471835685922998,2.0,36.0
-8.581882173453074,1.9163392286449021,0.26282595993629615,2.0,37.0
7.572044183753533,8.262125601092682,-8.530873967390912,2.0,38.0
-2.485855150857309,4.673522542955192,-9.716737610047396,2.0,39.0
3.198764756152969,-6.719904336941698,-9.558132742593456,2.0,40.0
-5.22296162309393,-2.117878178848775,3.0433214105757873,2.0,41.0
-6.910955712060439,-8.89569631769978,-7.049170230860051,2.0,42.0
-7.5995062122959105,1.5731646591094521,7.6851343568395905,2.0,43.0
5.6866333415709835,5.150744406192198,2.580272574375333,2.0,44.0
2.1963695557870793,10.0,-7.6022595401515485,2.0,45.0
-6.841403727002897,-7.597480344615118,9.318221261817586,2.0,46.0
0.8333542044352491,1.87538231454219,-6.14993321039007,2.0,47.0
-10.0,-6.838451554963283,4.275433759798871,2.0,48.0
-0.5409940013667036,1.256500238590055,0.3698752332679778,2.0,49.0
1.0700174699280462,-1.7942496389101983,-3.6232615286677547,2.0,50.0
-4.374695992817815,1.1252705655105633,-5.751517279770107,2.0,51.0
-9.945668095531834,-8.731291665237885,-2.1017207053315046,2.0,52.0
-0.9148835563104711,-10.0,-8.990058106867803,2.0,53.0
4.9026171872408515,-1.8753732241406973,-8.114047276374984,2.0,54.0
-0.29303926212309506,5.456369293340841,3.4087852949890975,2.0,55.0
-9.839383194150146,-3.466716532147709,-10.0,2.0,56.0
-9.532420781084184,-5.142261966776424,-6.038702836109379,2.0,57.0
10.0,9.634097183732194,-2.0747486911219966,2.0,58.0
4.104591890565359,3.5593501191614445,5.966475027182918,2.0,59.0
4.840946298176891,2.0812324766896957,7.783237160030647,2.0,60.0
-3.7395373735581705,-8.328345084976323,-9.197372572374398,2.0,61.0
2.8343441509098373,-0.5286614305995574,8.292453706773033,2.0,62.0
-9.472760397530543,1.2341111574151835,3.9219130853969695,2.0,63.0
-8.83289289724967,-1.1117629744833801,0.05990352306815966,2.0,64.0
-0.12207639179330954,8.335460659046293,4.604037671658153,2.0,65.0
7.255275151158212,0.40856319096802807,-8.146902312194257,2.0,66.0
1.71349854589783,-5.874211799005706,-4.764149287862055,2.0,67.0
-8.807728233459768,2.8872334240292385,2.6407176954699603,2.0,68.0
-7.512599697822398,-4.561649137327464,-1.4877105608521544,2.0,69.0
8.437454279999175,10.0,-2.013633989378737,2.0,70.0
-8.232574735801348,10.0,-2.9863762285049127,2.0,71.0
6.687828280677749,10.0,8.449182234937574,2.0,72.0
-9.722061739802385,-5.682518866435849,8.408751918710148,2.0,73.0
-6.364821117300239,-3.256139693267235,1.8162332667197205,2.0,74.0
-7.820876036541202,2.3206846960292005,-9.343697537313172,2.0,75.0
-1.1922666522659462,9.93768861889208,6.083144868883719,2.0,76.0
-8.28411390440432,-7.0113599452027575,-3.9000179727837954,2.0,77.0
6.2785425986503105,-6.349521790956385,2.3308241101346123,2.0,78.0
-5.3869466477427235,8.728001057804512,-6.524873098125957,2.0,79.0
9.821834445066994,9.291929943778555,-5.019924560241538,2.0,80.0
5.68024636986292,0.5090022707631645,1.1511740381042639,2.0,81.0
-7.997988998760295,1.6676804995044872,-3.830967494297065,2.0,82.0
-9.041518152732841,2.324357405012607,7.387388794268612,2.0,83.0
-2.4617685822392255,-3.1284784563653822,3.79664472590421,2.0,84.0
-5.378771109730532,-1.1169903924005846,8.753698118144534,2.0,85.0
-9.38059620311828,-2.61009457137932,0.17965585303989584,2.0,86.0
6.534747905867015,-3.371960760916788,-7.631898183017637,2.0,87.0
3.666957338005608,-1.5411116398685425,7.29963636841784,2.0,88.0
-5.550217861300282,7.885425061635974,1.6500269774804472,2.0,89.0
-7.314106858384144,-7.040818338996827,-8.432485198007056,2.0,90.0
-6.307122189687224,-9.973764101328916,-9.819498623850846,2.0,91.0
-10.0,-7.624153129409361,3.4608025696205607,2.0,92.0
-4.398804710574664,-6.729215516626437,2.6091213743337343,2.0,93.0
2.7046939474864438,-1.095980778942907,-1.5101276029961235,2.0,94.0
-1.5288385932574418,-3.4687190003406227,0.9261297347446623,2.0,95.0
-2.289044387352048,-1.5521242183241863,-1.077665874897329,2.0,96.0
-0.8539281173691273,0.8568758938604084,0.06971756752179559,2.0,97.0
-9.373021858494413,6.407712485307037,-5.692756948478102,2.0,98.0
-9.277004031927465,-3.595092532237989,-5.966302234197314,2.0,99.0
-9.468649938168426,8.651105358178945,2.1820059060918666,3.0,0.0
6.4372661030190095,10.0,6.646597072912609,3.0,1.0
3.7419541620611865,-5.426892254814296,-1.0802442420340832,3.0,2.0
10.0,-0.8402478029854659,1.9759410566312599,3.0,3.0
-2.0791231121395204,9.060264920056785,7.893128455711827,3.0,4.0
5.180732884093414,8.189473432371743,3.534392643881641,3.0,5.0
-1.4470286116217668,-5.16127808146363,2.482859510009842,3.0,6.0
-0.07731804232669778,-8.897809110937947,8.529089765847447,3.0,7.0
-1.8014646988482648,-5.514767814098203,5.305276818084302,3.0,8.0
4.64508623631259,3.858426177872982,-0.5616275479827103,3.0,9.0
1.6504378487383171,10.0,-8.699939501901856,3.0,10.0
-3.753020496630013,-9.409384530839354,0.3736771654663311,3.0,11.0
-1.1168250859556395,10.0,-2.480791134619908,3.0,12.0
8.929727994343809,-3.3380177361978554,-8.240654982735801,3.0,13.0
-1.9949768253083449,5.531219344076104,1.6956820909440256,3.0,14.0
9.71699873940875,-7.897027999959496,5.833152921169996,3.0,15.0
6.589623135692288,-10.0,2.0787264864125174,3.0,16.0
4.219871295908046,-8.294143757682965,8.379521648845454,3.0,17.0
3.6211855058112246,1.1152884638694807,4.231164049272716,3.0,18.0
2.837082202962846,0.3677978803946056,-7.0514146284835775,3.0,19.0
-4.309109251534356,-3.2139508676376667,5.641591168472672,3.0,20.0
-6.550399043794317,4.372554265417259,9.318385470429885,3.0,21.0
3.1557660321949905,-2.5589119492125096,-3.9943350609388455,3.0,22.0
-9.285839983254467,4.548620907715103,-2.1818245269709236,3.0,23.0
8.272874792774243,-3.000300841785064,-5.4852540216198005,3.0,24.0
8.486887017855807,-2.398103782665764,-3.1105278127271525,3.0,25.0
7.756646613713643,7.179799771667586,0.7554167809917989,3.0,26.0
9.188305077138434,-0.10145119755746096,6.32009194581505,3.0,27.0
6.555925202083234,7.360063927233174,-1.0598424015435775,3.0,28.0
3.0772195208024944,-3.919051643393227,0.4454662897476922,3.0,29.0
8.062134386242027,-8.724963881269417,5.009816308819548,3.0,30.0
-5.071198144059917,-9.476755484876938,-2.0894523721289353,3.0,31.0
-9.141015589499888,-9.90217949442973,-9.851611513355737,3.0,32.0
3.6303933029563002,-7.7939847780890315,1.9562770230875628,3.0,33.0
10.0,9.727534835715176,-10.0,3.0,34.0
6.27188860175578,3.2964379926440652,8.16448370557492,3.0,35.0
9.711251633182746,7.5302434842270465,-6.471835685922998,3.0,36.0
-9.481924583575257,1.9163392286449021,0.6767178387381496,3.0,37.0
8.198053180865205,8.262125601092682,-8.530873967390912,3.0,38.0
-2.485855150857309,5.38986781927756,-10.0,3.0,39.0
3.198764756152969,-7.079346280475047,-9.558132742593456,3.0,40.0
-5.9458985191939195,-2.117878178848775,3.0433214105757873,3.0,41.0
-6.822082113829492,-8.89569631769978,-7.049170230860051,3.0,42.0
-7.608593766933512,1.5731646591094521,7.6851343568395905,3.0,43.0
5.744304916286987,5.150744406192198,2.3090119853850783,3.0,44.0
2.641464855269399,10.0,-7.6022595401515485,3.0,45.0
-6.841403727002897,-8.446887539406568,9.523067081069824,3.0,46.0
0.4742933788302772,1.87538231454219,-6.14993321039007,3.0,47.0
-10.0,-6.838451554963283,4.918246350819032,3.0,48.0
-0.5409940013667036,0.9199459110287564,0.3698752332679778,3.0,49.0
0.8693028861934708,-1.7942496389101983,-3.6232615286677547,3.0,50.0
-4.374695992817815,1.1252705655105633,-5.751517279770107,3.0,51.0
-10.0,-9.334341562734108,-1.8605924209653268,3.0,52.0
-0.9148835563104711,-10.0,-8.990058106867803,3.0,53.0
4.967858099606775,-1.8753732241406973,-8.114047276374984,3.0,54.0
-0.31359638029171527,5.456369293340841,3.4087852949890975,3.0,55.0
-9.839383194150146,-3.387699497112734,-10.0,3.0,56.0
-9.532420781084184,-5.142261966776424,-6.605659747347501,3.0,57.0
10.0,10.0,-2.0747486911219966,3.0,58.0
4.104591890565359,3.5593501191614445,5.966475027182918,3.0,59.0
5.0299267924354965,1.7913262877489136,7.783237160030647,3.0,60.0
-3.5222646042235604,-8.328345084976323,-9.197372572374398,3.0,61.0
3.046967713028826,-0.5286614305995574,8.394298839982637,3.0,62.0
-9.472760397530543,1.2341111574151835,3.9219130853969695,3.0,63.0
-8.83289289724967,-1.1117629744833801,0.05990352306815966,3.0,64.0
-0.12207639179330954,8.335460659046293,4.604037671658153,3.0,65.0
7.411958548586669,0.8230051981487727,-8.146902312194257,3.0,66.0
1.516621315678843,-5.874211799005706,-4.764149287862055,3.0,67.0
-9.43103090183957,2.8872334240292385,2.6407176954699603,3.0,68.0
-7.5153824381294125,-5.244730054851263,-1.927257248448524,3.0,69.0
8.576404491577765,10.0,-1.765369382040721,3.0,70.0
-9.115682624748569,10.0,-2.9863762285049127,3.0,71.0
6.687828280677749,10.0,8.56561985947253,3.0,72.0
-9.722061739802385,-5.682518866435849,8.408751918710148,3.0,73.0
-7.037069339400725,-3.8027938056140442,1.8162332667197205,3.0,74.0
-7.820876036541202,2.1828445529563814,-10.0,3.0,75.0
-1.4244841743364265,10.0,6.083144868883719,3.0,76.0
-8.28411390440432,-7.0113599452027575,-3.9000179727837954,3.0,77.0
6.7229083470206605,-6.349521790956385,2.8706628045923157,3.0,78.0
-5.270035229473653,9.589828362443578,-6.524873098125957,3.0,79.0
9.821834445066994,9.291929943778555,-5.019924560241538,3.0,80.0
5.68024636986292,0.5090022707631645,1.1511740381042639,3.0,81.0
-8.651049789810177,1.6676804995044872,-3.830967494297065,3.0,82.0
-9.041518152732841,2.324357405012607,8.171969152071897,3.0,83.0
-2.4617685822392255,-3.670007833679039,3.79664472590421,3.0,84.0
-6.11070745700568,-1.572150910049735,8.753698118144534,3.0,85.0
-10.0,-2.61009457137932,0.17965585303989584,3.0,86.0
6.534747905867015,-3.923230778571278,-8.044808608504448,3.0,87.0
4.1561628505367665,-2.015428046901407,7.29963636841784,3.0,88.0
-6.935102782879223,9.538797888727178,1.6500269774804472,3.0,89.0
-7.899177883320942,-7.040818338996827,-8.432485198007056,3.0,90.0
-6.977348841722149,-9.973764101328916,-9.819498623850846,3.0,91.0
-10.0,-8.158930029313318,3.4608025696205607,3.0,92.0
-4.265457156510749,-7.090293255147797,2.6091213743337343,3.0,93.0
2.439321913114221,-1.095980778942907,-1.5101276029961235,3.0,94.0
-1.2150633362743086,-4.083826654698937,1.382572761338146,3.0,95.0
-2.289044387352048,-1.5521242183241863,-0.757193776946633,3.0,96.0
-0.8539281173691273,0.8568758938604084,0.06971756752179559,3.0,97.0
-9.530247118508031,6.407712485307037,-6.266241429472977,3.0,98.0
-9.277004031927465,-3.595092532237989,-5.966302234197314,3.0,99.0
-9.468649938168426,8.616907080000175,2.1820059060918666,4.0,0.0
6.701549166157689,10.0,6.646597072912609,4.0,1.0
3.7419541620611865,-5.729798729094589,-1.0802442420340832,4.0,2.0
10.0,-1.152153685241144,1.7137208390512284,4.0,3.0
-2.0791231121395204,9.978792927614133,7.893128455711827,4.0,4.0
5.180732884093414,8.10150090333292,3.534392643881641,4.0,5.0
-1.2102820217922685,-5.390798211886198,2.482859510009842,4.0,6.0
-0.07731804232669778,-10.0,8.529089765847447,4.0,7.0
-1.8014646988482648,-5.514767814098203,5.62629454594612,4.0,8.0
