Privacy,Public Transport,tick,user
-5.4052669952833075,1.515370166770975,7.0,8.0
5.970374368112495,-3.9895574888691097,7.0,9.0
11.95883136558192,11.188539413726355,8.0,0.0
-4.816162971883086,1.8375218256476187,8.0,1.0
-7.447726344033265,7.487184821977687,8.0,2.0
-8.231518727367167,-1.4304632899030714,8.0,3.0
-6.68874088178688,-3.599154675223094,8.0,4.0
-6.418727868564579,5.35906119688212,8.0,5.0
5.274342958407704,0.19641113629561247,8.0,6.0
9.723775106338586,-6.978775309138282,8.0,7.0
-5.4052669952833075,2.3647847143619005,8.0,8.0
5.970374368112495,-3.9895574888691097,8.0,9.0
12.627280206299343,12.123641172534228,9.0,0.0
-5.825213564912166,1.8375218256476187,9.0,1.0
-8.719933274277363,8.052151121610693,9.0,2.0
-8.231518727367167,-1.7572618014581405,9.0,3.0
-7.885049265806339,-4.142822325310165,9.0,4.0
-6.418727868564579,5.71121513400557,9.0,5.0
5.274342958407704,0.19641113629561247,9.0,6.0
9.723775106338586,-6.978775309138282,9.0,7.0
-5.4052669952833075,2.3647847143619005,9.0,8.0
5.970374368112495,-3.9895574888691097,9.0,9.0
12.627280206299343,12.123641172534228,10.0,0.0
-5.825213564912166,1.8375218256476187,10.0,1.0
-10.18896403851635,8.052151121610693,10.0,2.0
-9.651708036915133,-1.7572618014581405,10.0,3.0
-9.23594468304214,-4.142822325310165,10.0,4.0
-7.476359006352028,5.71121513400557,10.0,5.0
6.555325986014712,0.19641113629561247,10.0,6.0
11.51930448970916,-6.978775309138282,10.0,7.0
-5.4052669952833075,2.3647847143619005,10.0,8.0
7.390563677660461,-3.9895574888691097,10.0,9.0
12.627280206299343,12.123641172534228,11.0,0.0
-5.825213564912166,1.8375218256476187,11.0,1.0
-10.667333742839654,8.052151121610693,11.0,2.0
-9.651708036915133,-1.7572618014581405,11.0,3.0
-9.23594468304214,-4.142822325310165,11.0,4.0
-7.683468207458899,5.71121513400557,11.0,5.0
7.751385284144515,0.19641113629561247,11.0,6.0
13.211761638208408,-6.978775309138282,11.0,7.0
-5.4052669952833075,2.3647847143619005,11.0,8.0
7.390563677660461,-3.9895574888691097,11.0,9.0
12.627280206299343,12.123641172534228,12.0,0.0
-5.825213564912166,1.8375218256476187,12.0,1.0
-10.667333742839654,8.052151121610693,12.0,2.0
-9.651708036915133,-1.7572618014581405,12.0,3.0
-9.23594468304214,-4.142822325310165,12.0,4.0
-7.683468207458899,5.71121513400557,12.0,5.0
7.751385284144515,0.19641113629561247,12.0,6.0
13.211761638208408,-6.978775309138282,12.0,7.0
-5.4052669952833075,2.3647847143619005,12.0,8.0
7.390563677660461,-3.9895574888691097,12.0,9.0
12.627280206299343,15.22660582432534,13.0,0.0
-5.825213564912166,2.8832626080614094,13.0,1.0
-10.667333742839654,10.041895981190182,13.0,2.0
-9.651708036915133,-1.0118808819490295,13.0,3.0
-9.23594468304214,-4.592072155114849,13.0,4.0
-7.683468207458899,6.681292396293038,13.0,5.0
7.751385284144515,0.6150079988120847,13.0,6.0
13.211761638208408,-6.978775309138282,13.0,7.0
-5.4052669952833075,3.2991407167119187,13.0,8.0
7.390563677660461,-3.9895574888691097,13.0,9.0
12.627280206299343,15.22660582432534,14.0,0.0
-5.825213564912166,2.8832626080614094,14.0,1.0
-10.667333742839654,10.041895981190182,14.0,2.0
-9.651708036915133,-1.0118808819490295,14.0,3.0
-9.23594468304214,-4.592072155114849,14.0,4.0
-7.683468207458899,6.681292396293038,14.0,5.0
7.751385284144515,0.6150079988120847,14.0,6.0
13.211761638208408,-6.978775309138282,14.0,7.0
-5.4052669952833075,3.2991407167119187,14.0,8.0
7.390563677660461,-3.9895574888691097,14.0,9.0
12.627280206299343,15.22660582432534,15.0,0.0
-5.825213564912166,2.8832626080614094,15.0,1.0
-10.667333742839654,10.041895981190182,15.0,2.0
-9.651708036915133,-1.0118808819490295,15.0,3.0
-9.23594468304214,-4.592072155114849,15.0,4.0
-7.683468207458899,6.681292396293038,15.0,5.0
7.751385284144515,0.6150079988120847,15.0,6.0
13.211761638208408,-6.978775309138282,15.0,7.0
-5.4052669952833075,3.2991407167119187,15.0,8.0
7.390563677660461,-3.9895574888691097,15.0,9.0
13.114869698514825,15.22660582432534,16.0,0.0
-7.1828734498178335,2.8832626080614094,16.0,1.0
-12.50920564553807,10.041895981190182,16.0,2.0
-9.651708036915133,-1.0118808819490295,16.0,3.0
-10.934677679760807,-4.592072155114849,16.0,4.0
-7.683468207458899,6.681292396293038,16.0,5.0
7.751385284144515,0.6150079988120847,16.0,6.0
13.211761638208408,-6.978775309138282,16.0,7.0
-5.4052669952833075,3.2991407167119187,16.0,8.0
7.390563677660461,-3.9895574888691097,16.0,9.0
13.114869698514825,15.22660582432534,17.0,0.0
-7.1828734498178335,2.8832626080614094,17.0,1.0
-12.50920564553807,11.445041328196112,17.0,2.0
-9.651708036915133,-0.7141132212570214,17.0,3.0
-10.934677679760807,-4.652323621739423,17.0,4.0
-7.683468207458899,7.748377384809253,17.0,5.0
7.751385284144515,1.075464547580204,17.0,6.0
13.211761638208408,-6.978775309138282,17.0,7.0
-5.4052669952833075,3.2991407167119187,17.0,8.0
7.390563677660461,-3.9895574888691097,17.0,9.0
13.651218139951856,15.22660582432534,18.0,0.0
-8.676299323214069,2.8832626080614094,18.0,1.0
-14.53526473850633,12.25963138934453,18.0,2.0
-9.651708036915133,-0.7141132212570214,18.0,3.0
-12.803283976151338,-4.652323621739423,18.0,4.0
-7.683468207458899,8.193301051618986,18.0,5.0
7.751385284144515,0.8530969306670326,18.0,6.0
13.211761638208408,-8.006566911723302,18.0,7.0
-5.4052669952833075,3.2991407167119187,18.0,8.0
7.390563677660461,-3.9895574888691097,18.0,9.0
13.651218139951856,16.46094014595173,19.0,0.0
-8.676299323214069,2.8832626080614094,19.0,1.0
-14.53526473850633,13.197268267472843,19.0,2.0
-9.651708036915133,-1.0738508041888646,19.0,3.0
-12.803283976151338,-5.405882244719506,19.0,4.0
-7.683468207458899,8.724304895974743,19.0,5.0
7.751385284144515,0.8530969306670326,19.0,6.0
13.211761638208408,-8.006566911723302,19.0,7.0
-5.4052669952833075,3.2991407167119187,19.0,8.0
7.390563677660461,-3.9895574888691097,19.0,9.0
13.651218139951856,16.46094014595173,20.0,0.0
-8.676299323214069,2.8832626080614094,20.0,1.0
-14.53526473850633,13.197268267472843,20.0,2.0
-9.651708036915133,-1.0738508041888646,20.0,3.0
-12.803283976151338,-5.405882244719506,20.0,4.0
-7.683468207458899,8.724304895974743,20.0,5.0
7.751385284144515,0.8530969306670326,20.0,6.0
13.211761638208408,-8.006566911723302,20.0,7.0
-5.4052669952833075,3.2991407167119187,20.0,8.0
7.390563677660461,-3.9895574888691097,20.0,9.0
13.651218139951856,16.46094014595173,21.0,0.0
-8.676299323214069,1.5254948542723772,21.0,1.0
-14.53526473850633,13.197268267472843,21.0,2.0
-9.651708036915133,-2.8273298992029243,21.0,3.0
-12.803283976151338,-7.59256448378663,21.0,4.0
-7.683468207458899,8.724304895974743,21.0,5.0
7.751385284144515,-0.7076873908614374,21.0,6.0
13.211761638208408,-8.006566911723302,21.0,7.0
-5.4052669952833075,3.2991407167119187,21.0,8.0
7.390563677660461,-3.9895574888691097,21.0,9.0
15.88396988626845,16.46094014595173,22.0,0.0
-8.676299323214069,1.5254948542723772,22.0,1.0
-15.121161280035556,13.644564604622653,22.0,2.0
-9.74924890828524,-3.982493378720691,22.0,3.0
-13.215982441445064,-9.224251421762768,22.0,4.0
-7.584185095883383,8.724304895974743,22.0,5.0
7.751385284144515,-0.7076873908614374,22.0,6.0
13.211761638208408,-9.679654092493108,22.0,7.0
-5.4052669952833075,2.756624298785636,22.0,8.0
7.390563677660461,-3.9895574888691097,22.0,9.0
15.88396988626845,17.954484675119666,23.0,0.0
-8.676299323214069,1.5254948542723772,23.0,1.0
-15.121161280035556,16.619883789006856,23.0,2.0
-9.74924890828524,-4.532585791005156,23.0,3.0
-13.215982441445064,-10.822695442655649,23.0,4.0
-7.584185095883383,10.715572138629366,23.0,5.0
7.751385284144515,-0.37950038106067013,23.0,6.0
13.211761638208408,-9.679654092493108,23.0,7.0
-5.4052669952833075,2.756624298785636,23.0,8.0
7.390563677660461,-3.9895574888691097,23.0,9.0
15.88396988626845,17.954484675119666,24.0,0.0
-8.676299323214069,1.5254948542723772,24.0,1.0
-15.121161280035556,16.619883789006856,24.0,2.0
-9.74924890828524,-4.532585791005156,24.0,3.0
-13.215982441445064,-10.822695442655649,24.0,4.0
-7.584185095883383,10.715572138629366,24.0,5.0
7.751385284144515,-0.37950038106067013,24.0,6.0
13.211761638208408,-9.679654092493108,24.0,7.0
-5.4052669952833075,2.756624298785636,24.0,8.0
7.390563677660461,-3.9895574888691097,24.0,9.0
15.88396988626845,17.954484675119666,25.0,0.0
-8.676299323214069,1.5254948542723772,25.0,1.0
-15.121161280035556,18.00620973802898,25.0,2.0
-9.74924890828524,-4.532585791005156,25.0,3.0
-13.215982441445064,-10.822695442655649,25.0,4.0
-7.584185095883383,11.511466922613739,25.0,5.0
7.751385284144515,-0.6931128490453008,25.0,6.0
13.211761638208408,-10.923281931620982,25.0,7.0
-5.4052669952833075,2.756624298785636,25.0,8.0
7.390563677660461,-3.9895574888691097,25.0,9.0
15.88396988626845,17.954484675119666,26.0,0.0
-8.676299323214069,1.5254948542723772,26.0,1.0
-15.121161280035556,18.6556840195705,26.0,2.0
-9.74924890828524,-6.136991062367045,26.0,3.0
-13.215982441445064,-13.056111679182587,26.0,4.0
-7.584185095883383,11.511466922613739,26.0,5.0
7.751385284144515,-0.6931128490453008,26.0,6.0
13.211761638208408,-13.166756817044455,26.0,7.0
-5.4052669952833075,1.881140036402826,26.0,8.0
7.390563677660461,-3.9895574888691097,26.0,9.0
18.98448300289885,17.954484675119666,27.0,0.0
-8.676299323214069,1.5254948542723772,27.0,1.0
-15.121161280035556,18.6556840195705,27.0,2.0
-9.212057671110209,-6.136991062367045,27.0,3.0
-13.025464557586014,-13.748023740864141,27.0,4.0
-7.584185095883383,13.276312721111818,27.0,5.0
7.751385284144515,-0.14872502771312635,27.0,6.0
13.211761638208408,-13.869733392512195,27.0,7.0
-4.433677566808083,1.881140036402826,27.0,8.0
9.641736173430063,-3.774814131519316,27.0,9.0
18.98448300289885,17.954484675119666,28.0,0.0
-8.676299323214069,1.5254948542723772,28.0,1.0
-15.121161280035556,18.6556840195705,28.0,2.0
-9.212057671110209,-6.136991062367045,28.0,3.0
-13.025464557586014,-13.748023740864141,28.0,4.0
-7.584185095883383,13.276312721111818,28.0,5.0
7.751385284144515,-0.14872502771312635,28.0,6.0
13.211761638208408,-13.869733392512195,28.0,7.0
-4.433677566808083,1.881140036402826,28.0,8.0
9.641736173430063,-3.774814131519316,28.0,9.0
18.98448300289885,17.88436474067458,29.0,0.0
-8.676299323214069,1.5254948542723772,29.0,1.0
-15.121161280035556,20.33313841788727,29.0,2.0
-9.212057671110209,-8.616258570560799,29.0,3.0
-13.025464557586014,-16.988394516907604,29.0,4.0
-7.584185095883383,14.415829989582717,29.0,5.0
7.751385284144515,-0.35171153412472156,29.0,6.0
13.211761638208408,-15.444820735403697,29.0,7.0
-4.433677566808083,0.20368563808605833,29.0,8.0
9.641736173430063,-6.017863946628298,29.0,9.0
18.98448300289885,23.00752765507302,30.0,0.0
-8.676299323214069,3.3768837913903758,30.0,1.0
-15.121161280035556,27.959001345708366,30.0,2.0
-9.212057671110209,-8.793220318409436,30.0,3.0
-13.025464557586014,-18.839783454025604,30.0,4.0
-7.584185095883383,17.126077938263418,30.0,5.0
7.751385284144515,-0.40725125134579954,30.0,6.0
13.211761638208408,-16.855313994602284,30.0,7.0
-4.433677566808083,0.20368563808605833,30.0,8.0
9.641736173430063,-6.017863946628298,30.0,9.0
18.98448300289885,23.00752765507302,31.0,0.0
-8.676299323214069,3.3768837913903758,31.0,1.0
-15.121161280035556,27.959001345708366,31.0,2.0
-9.212057671110209,-8.793220318409436,31.0,3.0
-13.025464557586014,-18.839783454025604,31.0,4.0
-7.584185095883383,17.126077938263418,31.0,5.0
7.751385284144515,-0.40725125134579954,31.0,6.0
13.211761638208408,-16.855313994602284,31.0,7.0
-4.433677566808083,0.20368563808605833,31.0,8.0
9.641736173430063,-6.017863946628298,31.0,9.0
18.98448300289885,26.99381182004055,32.0,0.0
-8.676299323214069,5.400103569989642,32.0,1.0
-15.121161280035556,27.959001345708366,32.0,2.0
-9.212057671110209,-7.98701095079015,32.0,3.0
-13.025464557586014,-18.839783454025604,32.0,4.0
-7.584185095883383,17.126077938263418,32.0,5.0
7.751385284144515,-0.40725125134579954,32.0,6.0
13.211761638208408,-16.855313994602284,32.0,7.0
-4.433677566808083,1.9095856013548924,32.0,8.0
9.641736173430063,-6.017863946628298,32.0,9.0
21.75056123551014,26.99381182004055,33.0,0.0
-8.676299323214069,5.400103569989642,33.0,1.0
-15.765647475717705,27.959001345708366,33.0,2.0
-9.265633505899823,-7.98701095079015,33.0,3.0
-13.46038108102321,-18.839783454025604,33.0,4.0
-7.4749736731503145,17.126077938263418,33.0,5.0
7.751385284144515,-0.40725125134579954,33.0,6.0
13.211761638208408,-16.855313994602284,33.0,7.0
-4.433677566808083,1.9095856013548924,33.0,8.0
9.641736173430063,-6.017863946628298,33.0,9.0
28.314341523035896,26.99381182004055,34.0,0.0
-8.197891147433156,5.400103569989642,34.0,1.0
-16.705108930437518,27.959001345708366,34.0,2.0
-8.90509216665606,-7.98701095079015,34.0,3.0
-13.938789256804123,-18.839783454025604,34.0,4.0
-7.354841108143939,17.126077938263418,34.0,5.0
7.751385284144515,-0.40725125134579954,34.0,6.0
15.878975910131569,-16.855313994602284,34.0,7.0
-4.433677566808083,1.9095856013548924,34.0,8.0
9.641736173430063,-6.017863946628298,34.0,9.0
28.314341523035896,26.99381182004055,35.0,0.0
-8.197891147433156,5.400103569989642,35.0,1.0
-16.705108930437518,27.959001345708366,35.0,2.0
-8.90509216665606,-7.98701095079015,35.0,3.0
-14.44215896581893,-18.839783454025604,35.0,4.0
-7.199816002292726,17.126077938263418,35.0,5.0
9.417033029224573,-0.40725125134579954,35.0,6.0
18.35738271781033,-16.855313994602284,35.0,7.0
-4.433677566808083,1.9095856013548924,35.0,8.0
11.496419007438675,-6.017863946628298,35.0,9.0
28.314341523035896,34.3172776545858,36.0,0.0
-8.197891147433156,8.40482775452471,36.0,1.0
-16.705108930437518,35.47550508538718,36.0,2.0
-8.90509216665606,-6.901733700466605,36.0,3.0
-14.44215896581893,-20.683036674293582,36.0,4.0
-7.199816002292726,17.126077938263418,36.0,5.0
9.417033029224573,-0.40725125134579954,36.0,6.0
18.35738271781033,-16.65686704865995,36.0,7.0
-4.433677566808083,1.9095856013548924,36.0,8.0
11.496419007438675,-6.017863946628298,36.0,9.0
28.314341523035896,34.3172776545858,37.0,0.0
-8.197891147433156,8.40482775452471,37.0,1.0
-16.705108930437518,35.47550508538718,37.0,2.0
-8.90509216665606,-6.901733700466605,37.0,3.0
-14.44215896581893,-20.683036674293582,37.0,4.0
-7.199816002292726,17.126077938263418,37.0,5.0
9.417033029224573,-0.40725125134579954,37.0,6.0
18.35738271781033,-16.65686704865995,37.0,7.0
-4.433677566808083,1.9095856013548924,37.0,8.0
11.496419007438675,-6.017863946628298,37.0,9.0
28.314341523035896,34.3172776545858,38.0,0.0
-8.197891147433156,8.40482775452471,38.0,1.0
-16.705108930437518,35.47550508538718,38.0,2.0
-8.90509216665606,-6.901733700466605,38.0,3.0
-14.44215896581893,-20.683036674293582,38.0,4.0
-7.199816002292726,17.126077938263418,38.0,5.0
9.417033029224573,-0.40725125134579954,38.0,6.0
18.35738271781033,-16.65686704865995,38.0,7.0
-4.433677566808083,1.9095856013548924,38.0,8.0
11.496419007438675,-6.017863946628298,38.0,9.0
28.314341523035896,34.3172776545858,39.0,0.0
-8.197891147433156,8.40482775452471,39.0,1.0
-16.705108930437518,35.47550508538718,39.0,2.0
-8.90509216665606,-6.901733700466605,39.0,3.0
-14.44215896581893,-22.06116697167628,39.0,4.0
-7.199816002292726,19.52885910213642,39.0,5.0
9.417033029224573,0.242196993566281,39.0,6.0
18.35738271781033,-17.632380383479287,39.0,7.0
-4.433677566808083,1.9095856013548924,39.0,8.0
11.496419007438675,-5.929476971244467,39.0,9.0
28.314341523035896,34.3172776545858,40.0,0.0
-8.197891147433156,8.40482775452471,40.0,1.0
-16.705108930437518,35.47550508538718,40.0,2.0
-8.90509216665606,-6.901733700466605,40.0,3.0
-14.44215896581893,-22.06116697167628,40.0,4.0
-7.199816002292726,19.52885910213642,40.0,5.0
9.417033029224573,0.242196993566281,40.0,6.0
18.35738271781033,-17.632380383479287,40.0,7.0
-4.433677566808083,1.9095856013548924,40.0,8.0
11.496419007438675,-5.929476971244467,40.0,9.0
28.314341523035896,34.3172776545858,41.0,0.0
-8.197891147433156,8.40482775452471,41.0,1.0
-16.705108930437518,35.47550508538718,41.0,2.0
-8.90509216665606,-6.901733700466605,41.0,3.0
-14.44215896581893,-22.06116697167628,41.0,4.0
-7.199816002292726,19.52885910213642,41.0,5.0
9.417033029224573,0.242196993566281,41.0,6.0
18.35738271781033,-17.632380383479287,41.0,7.0
-4.433677566808083,1.9095856013548924,41.0,8.0
11.496419007438675,-5.929476971244467,41.0,9.0
28.314341523035896,34.3172776545858,42.0,0.0
-8.197891147433156,8.40482775452471,42.0,1.0
-16.705108930437518,35.47550508538718,42.0,2.0
-8.90509216665606,-6.901733700466605,42.0,3.0
-14.44215896581893,-22.06116697167628,42.0,4.0
-7.199816002292726,19.52885910213642,42.0,5.0
9.417033029224573,0.242196993566281,42.0,6.0
18.35738271781033,-17.632380383479287,42.0,7.0
-4.433677566808083,1.9095856013548924,42.0,8.0
11.496419007438675,-5.929476971244467,42.0,9.0
28.314341523035896,39.955122117212014,43.0,0.0
-8.197891147433156,11.451427227144809,43.0,1.0
-19.52526172422514,44.585764239496754,43.0,2.0
-10.945243284065533,-5.385790373345637,43.0,3.0
-17.03601676314469,-22.06116697167628,43.0,4.0
-9.069439503265867,21.290786452214572,43.0,5.0
9.209094431403162,0.07545813278741986,43.0,6.0
18.35738271781033,-19.143698323143006,43.0,7.0
-4.433677566808083,1.9095856013548924,43.0,8.0
11.496419007438675,-5.929476971244467,43.0,9.0
28.314341523035896,39.955122117212014,44.0,0.0
-8.197891147433156,11.451427227144809,44.0,1.0
-19.52526172422514,44.585764239496754,44.0,2.0
-10.945243284065533,-5.385790373345637,44.0,3.0
-17.03601676314469,-22.06116697167628,44.0,4.0
-9.069439503265867,21.290786452214572,44.0,5.0
9.209094431403162,0.07545813278741986,44.0,6.0
18.35738271781033,-19.143698323143006,44.0,7.0
-4.433677566808083,1.9095856013548924,44.0,8.0
11.496419007438675,-5.929476971244467,44.0,9.0
28.314341523035896,39.955122117212014,45.0,0.0
-8.197891147433156,11.451427227144809,45.0,1.0
-19.52526172422514,44.585764239496754,45.0,2.0
-10.945243284065533,-5.385790373345637,45.0,3.0
-17.645094111052607,-22.06116697167628,45.0,4.0
-8.881859125185901,21.290786452214572,45.0,5.0
11.224528202950033,0.07545813278741986,45.0,6.0
21.287645317997917,-19.143698323143006,45.0,7.0
-4.433677566808083,1.9095856013548924,45.0,8.0
13.740585236589096,-5.929476971244467,45.0,9.0
28.314341523035896,39.955122117212014,46.0,0.0
-8.197891147433156,11.451427227144809,46.0,1.0
-19.52526172422514,44.585764239496754,46.0,2.0
-10.945243284065533,-5.385790373345637,46.0,3.0
-17.645094111052607,-22.06116697167628,46.0,4.0
-8.881859125185901,21.290786452214572,46.0,5.0
11.224528202950033,0.07545813278741986,46.0,6.0
21.287645317997917,-19.143698323143006,46.0,7.0
-4.433677566808083,1.9095856013548924,46.0,8.0
13.740585236589096,-5.929476971244467,46.0,9.0
28.314341523035896,39.955122117212014,47.0,0.0
-8.197891147433156,11.451427227144809,47.0,1.0
-19.52526172422514,44.585764239496754,47.0,2.0
-10.945243284065533,-5.385790373345637,47.0,3.0
-17.645094111052607,-22.06116697167628,47.0,4.0
-8.881859125185901,21.290786452214572,47.0,5.0
11.224528202950033,0.07545813278741986,47.0,6.0
21.287645317997917,-19.143698323143006,47.0,7.0
-4.433677566808083,1.9095856013548924,47.0,8.0
13.740585236589096,-5.929476971244467,47.0,9.0
30.023322855044484,39.955122117212014,48.0,0.0
-10.140133082471475,11.451427227144809,48.0,1.0
-22.600240716942658,44.585764239496754,48.0,2.0
-10.945243284065533,-5.385790373345637,48.0,3.0
-20.532056342452872,-22.06116697167628,48.0,4.0
-8.881859125185901,21.290786452214572,48.0,5.0
11.224528202950033,0.07545813278741986,48.0,6.0
21.287645317997917,-19.143698323143006,48.0,7.0
-4.433677566808083,1.9095856013548924,48.0,8.0
13.740585236589096,-5.929476971244467,48.0,9.0
30.023322855044484,39.955122117212014,49.0,0.0
-10.140133082471475,11.451427227144809,49.0,1.0
-22.600240716942658,44.585764239496754,49.0,2.0
-10.945243284065533,-5.385790373345637,49.0,3.0
-20.532056342452872,-22.06116697167628,49.0,4.0
-8.881859125185901,21.290786452214572,49.0,5.0
11.224528202950033,0.07545813278741986,49.0,6.0
21.287645317997917,-19.143698323143006,49.0,7.0
-4.433677566808083,1.9095856013548924,49.0,8.0
13.740585236589096,-5.929476971244467,49.0,9.0
30.023322855044484,39.955122117212014,50.0,0.0
-10.140133082471475,11.451427227144809,50.0,1.0
-22.600240716942658,44.585764239496754,50.0,2.0
-10.945243284065533,-5.385790373345637,50.0,3.0
-20.532056342452872,-22.06116697167628,50.0,4.0
-8.881859125185901,21.290786452214572,50.0,5.0
11.224528202950033,0.07545813278741986,50.0,6.0
21.287645317997917,-19.143698323143006,50.0,7.0
-4.433677566808083,1.9095856013548924,50.0,8.0
13.740585236589096,-5.929476971244467,50.0,9.0
30.023322855044484,43.94308851565447,51.0,0.0
-10.140133082471475,12.589024136580548,51.0,1.0
-26.234323312295835,49.03679485016769,51.0,2.0
-13.413826136130997,-5.385790373345637,51.0,3.0
-24.918001806195804,-24.274829482122648,51.0,4.0
-10.937765145475439,21.290786452214572,51.0,5.0
13.189899648287684,0.07545813278741986,51.0,6.0
24.510934178204263,-19.143698323143006,51.0,7.0
-4.433677566808083,1.9095856013548924,51.0,8.0
16.209168088654557,-5.929476971244467,51.0,9.0
30.023322855044484,43.94308851565447,52.0,0.0
-10.140133082471475,12.589024136580548,52.0,1.0
-26.234323312295835,49.03679485016769,52.0,2.0
-13.413826136130997,-5.385790373345637,52.0,3.0
-24.918001806195804,-24.274829482122648,52.0,4.0
-10.937765145475439,21.290786452214572,52.0,5.0
13.189899648287684,0.07545813278741986,52.0,6.0
24.510934178204263,-19.143698323143006,52.0,7.0
-4.433677566808083,1.9095856013548924,52.0,8.0
16.209168088654557,-5.929476971244467,52.0,9.0
31.706665175720165,43.94308851565447,53.0,0.0
-12.47313635554739,12.589024136580548,53.0,1.0
-30.17674560835419,49.03679485016769,53.0,2.0
-13.413826136130997,-5.385790373345637,53.0,3.0
-28.728791951644155,-24.274829482122648,53.0,4.0
-10.937765145475439,21.290786452214572,53.0,5.0
13.189899648287684,0.07545813278741986,53.0,6.0
24.510934178204263,-19.143698323143006,53.0,7.0
-4.433677566808083,1.9095856013548924,53.0,8.0
16.209168088654557,-5.929476971244467,53.0,9.0
31.706665175720165,43.94308851565447,54.0,0.0
-12.47313635554739,12.589024136580548,54.0,1.0
-30.17674560835419,53.74951577504897,54.0,2.0
-13.413826136130997,-5.385790373345637,54.0,3.0
-28.728791951644155,-24.274829482122648,54.0,4.0
-10.937765145475439,23.22890653730054,54.0,5.0
13.189899648287684,-0.10795461406932738,54.0,6.0
24.510934178204263,-21.249026715592795,54.0,7.0
-4.433677566808083,1.9095856013548924,54.0,8.0
16.209168088654557,-5.929476971244467,54.0,9.0
